"game_id","team_side","batting_order","batter_id","batter_name","batter_team","pitcher_id","pitcher_name","pitcher_team","batter_hand","pitcher_hand","batter_pa","pitcher_bf","batter_split_pa","pitcher_split_bf","batter_form_confidence","pitcher_form_confidence","p_BB","p_HBP","p_K","p_1B","p_2B","p_3B","p_HR","p_OUT","p_hit","p_xbh","p_on_base","estimated_woba","probability_sum","matchup_reliability","input_status","model_version","simulation_weight","throws","pitcher_role","availability_score"
"824225","away",8,"664954","Brett Sullivan","Colorado Rockies","700270","Yilber Díaz","Detroit Tigers","L","U",214,0,0,0,0,0,0.0736988959272187,0.0080138912077884,0.194644756772021,0.129338593334059,0.0513803337657837,0.00416835153319923,0.0318574097942077,0.506897767665722,0.21674468842725,0.0874060950931906,0.298457475562257,0.304687837941081,1,18.0917874396135,"pitcher_league_fallback","multinomial_log5_platoon_form_v1",1,"R","reliever",1
"824225","away",8,"664954","Brett Sullivan","Colorado Rockies","805427","Drew Sommers","Detroit Tigers","L","L",214,147,55,77,0,0.213,0.0480592490969237,0.0239618947589042,0.244677350040502,0.181814664669127,0.0389305327474756,0.0011834045160454,0.0163473132369444,0.445025590934078,0.238275915169592,0.0564612505004653,0.31029705902542,0.293388422270279,1,41.3526402881226,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1",0.916666666666667,"L","reliever",0.916666666666667
"824225","away",8,"664954","Brett Sullivan","Colorado Rockies","641755","Tyler Kinley","Detroit Tigers","L","R",214,207,159,98,0,0.187,0.075931529222921,0.00355440154396908,0.210316793306652,0.0848541879685297,0.0353167580788579,0.00162823634348404,0.0641553497073114,0.524242743828276,0.185954532098183,0.101100344129653,0.265440462865073,0.304908691313094,1,48.9349946995798,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1",0.905555555555556,"R","reliever",0.905555555555556
"824225","away",8,"664954","Brett Sullivan","Colorado Rockies","640448","Kyle Finnegan","Detroit Tigers","L","R",214,262,159,122,0,0.194,0.0849722080195295,0.00241165733466461,0.159484823009796,0.132477644300721,0.039860110063871,0.00881577719872772,0.041252933902402,0.530724846170288,0.222406465465722,0.0899288211650007,0.309790330819916,0.323045089852111,1,51.8087378961483,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1",0.894444444444444,"R","reliever",0.894444444444444
"824225","away",9,"691728","Zac Veen","Colorado Rockies","623454","Drew Anderson","Detroit Tigers","U","R",0,415,47,0,0,0.31,0.10695420283474,0.0163712192462236,0.288812039384152,0.130222577098489,0.0412001446619542,0.00664126001288653,0.0357985982282566,0.373999958533298,0.213862580001587,0.0836400029030973,0.337188002082551,0.333585273099645,1,25.9409424724602,"batter_league_fallback","multinomial_log5_platoon_form_v1",1,"R","reliever",1
"824225","away",9,"691728","Zac Veen","Colorado Rockies","689225","Beau Brieske","Detroit Tigers","U","U",0,0,0,0,0,0,0.0875567145693427,0.011588754800122,0.217914646518083,0.142730888201502,0.0413572908951722,0.00362848767372241,0.0309448382740099,0.464278379068045,0.218661505044407,0.0759306168429045,0.317806974413872,0.313503824538037,1,0,"league_fallback","multinomial_log5_platoon_form_v1",1,"R","reliever",1
"824225","away",9,"691728","Zac Veen","Colorado Rockies","700270","Yilber Díaz","Detroit Tigers","U","U",0,0,0,0,0,0,0.0875567145693427,0.011588754800122,0.217914646518083,0.142730888201502,0.0413572908951722,0.00362848767372241,0.0309448382740099,0.464278379068045,0.218661505044407,0.0759306168429045,0.317806974413872,0.313503824538037,1,0,"league_fallback","multinomial_log5_platoon_form_v1",1,"R","reliever",1
"824225","away",9,"691728","Zac Veen","Colorado Rockies","805427","Drew Sommers","Detroit Tigers","U","L",0,147,0,0,0,0.213,0.0813057844661812,0.0149317006187728,0.2665277271508,0.16032837906053,0.0315612268628121,0.00232021491784249,0.0276002290828574,0.415424737840204,0.221810049924041,0.061481670863512,0.318047535008995,0.306172706338712,1,12.9596977329975,"batter_league_fallback","multinomial_log5_platoon_form_v1",0.916666666666667,"L","reliever",0.916666666666667
"824225","away",9,"691728","Zac Veen","Colorado Rockies","641755","Tyler Kinley","Detroit Tigers","U","R",0,207,47,0,0,0.187,0.106888188600428,0.0158571637735827,0.2734070242663,0.124096052929693,0.0358604102237201,0.00460053035099217,0.0400745359375863,0.399216093917697,0.204631529441992,0.0805354765122986,0.327376881816003,0.326568087888915,1,19.9522288942039,"batter_league_fallback","multinomial_log5_platoon_form_v1",0.905555555555556,"R","reliever",0.905555555555556
"824225","away",9,"691728","Zac Veen","Colorado Rockies","640448","Kyle Finnegan","Detroit Tigers","U","R",0,262,47,0,0,0.194,0.120554481407727,0.00936725832886314,0.244784390297639,0.148151817968978,0.0402580302945304,0.00872279225684846,0.036301992499973,0.391859236945441,0.23343463302033,0.0852828150513519,0.36335637275692,0.356795136391661,1,22.0089934593023,"batter_league_fallback","multinomial_log5_platoon_form_v1",0.894444444444444,"R","reliever",0.894444444444444
"824225","home",1,"805808","Kevin McGonigle","Detroit Tigers","605447","Jordan Romano","Colorado Rockies","L","R",648,130,456,71,0.355,0.174,0.158642409391249,0.00486122006878752,0.136509224482235,0.149971590474739,0.0344704930282876,0.00541492513235129,0.0208236784950884,0.489306458927262,0.210680687130466,0.0607090966557273,0.374184316590502,0.337984628883931,1,55.9254462065273,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1",1,"R","reliever",1
"824225","home",1,"805808","Kevin McGonigle","Detroit Tigers","657514","Brennan Bernardino","Colorado Rockies","L","L",648,247,192,122,0.355,0.167,0.08040365128648,0.00290644851123945,0.149820962703016,0.156377442755687,0.04786737320694,0.000926589618674906,0.0137917769823151,0.547905754935647,0.218963182563617,0.06258573980793,0.302273282361336,0.28370580625696,1,60.6337296002194,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1",1,"L","reliever",1
"824225","home",1,"805808","Kevin McGonigle","Detroit Tigers","677955","Jaden Hill","Colorado Rockies","L","R",648,162,456,89,0.355,0.167,0.173836204905611,0.00725125031812989,0.119055372131312,0.152327306627153,0.0383571423204394,0.00688830529779974,0.019154717513358,0.483129700886197,0.21672747175875,0.0644001651315971,0.397814926982491,0.356025506389582,1,58.5185422059526,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1",1,"R","reliever",1
