"player_id","player_name","team","hand","first_game","last_game","pa","ab","hits","singles","doubles","triples","home_runs","walks","intentional_walks","hit_by_pitch","strikeouts","sacrifice_flies","total_bases","batted_balls","hard_hit","barrel_proxy","ground_balls","line_drives","fly_balls","popups","pulled_batted_balls","average_exit_velocity","average_launch_angle","run_value_total","run_value_opportunities","batting_average","on_base_percentage","slugging_percentage","ops","isolated_power","strikeout_rate","walk_rate","hard_hit_rate","barrel_proxy_rate","ground_ball_rate","line_drive_rate","fly_ball_rate","pull_rate","woba_estimate","run_value_per_pa","pa_reliability","bbe_reliability","sample_label","perspective","woba_method","summary_method","discipline_pitches","swing_rate","zone_rate","source_through","generated_at_utc"
"701358","Cam Smith","Houston Astros","R",2026-03-26,2026-08-15,448,402,89,55,15,3,16,35,0,6,109,4,158,295,133,34,137,63,76,19,129,89.3496575342466,11.5308219178082,-12.5747080994339,448,0.221393034825871,0.29082774049217,0.393034825870647,0.683862566362817,0.171641791044776,0.243303571428571,0.078125,0.450847457627119,0.115254237288136,0.464406779661017,0.213559322033898,0.257627118644068,0.43728813559322,0.295995525727069,-0.0280685448648077,0.818,0.855,"strong","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1",1821,0.485447556287754,0.477759472817133,"2026-08-15","2026-08-16 10:24:04 UTC"
"689414","Liam Hicks","Tampa Bay Rays","L",2026-03-28,2026-08-15,447,385,109,80,12,1,16,45,0,10,41,6,171,350,99,13,156,73,87,34,181,84.5505747126437,14.0828571428571,21.2780050533938,447,0.283116883116883,0.367713004484305,0.444155844155844,0.811868848640149,0.161038961038961,0.0917225950782998,0.100671140939597,0.282857142857143,0.0371428571428571,0.445714285714286,0.208571428571429,0.248571428571429,0.517142857142857,0.352578475336323,0.0476018010143038,0.817,0.875,"strong","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1",1624,0.410714285714286,0.470443349753695,"2026-08-15","2026-08-16 10:24:04 UTC"
"695506","Jac Caglianone","Kansas City Royals","L",2026-03-27,2026-08-15,445,413,113,68,21,2,22,27,0,4,116,1,204,298,165,43,138,80,70,10,145,93.2738255033557,7.6241610738255,12.0640608620175,445,0.273607748184019,0.323595505617978,0.493946731234867,0.817542236852844,0.220338983050847,0.260674157303371,0.0606741573033708,0.553691275167785,0.144295302013423,0.463087248322148,0.268456375838926,0.23489932885906,0.486577181208054,0.347707865168539,0.0271102491281292,0.817,0.856,"strong","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1",1605,0.533956386292835,0.447352024922118,"2026-08-15","2026-08-16 10:24:04 UTC"
"686948","Drake Baldwin","Atlanta Braves","L",2026-03-27,2026-08-15,444,392,107,78,9,0,20,44,1,7,92,1,176,300,154,41,140,73,72,15,113,91.6363333333333,10.5033333333333,14.9855323808661,444,0.272959183673469,0.355855855855856,0.448979591836735,0.804835447692591,0.176020408163265,0.207207207207207,0.0990990990990991,0.513333333333333,0.136666666666667,0.466666666666667,0.243333333333333,0.24,0.376666666666667,0.349232505643341,0.0337511990560048,0.816,0.857,"strong","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1",1697,0.503830288744844,0.462581025338833,"2026-08-15","2026-08-16 10:24:04 UTC"
"702332","Caleb Durbin","Boston Red Sox","R",2026-03-26,2026-08-15,442,392,98,63,22,1,12,33,0,9,60,3,158,337,89,9,164,76,59,38,172,82.1547619047619,11.2708333333333,13.5531568645052,442,0.25,0.320366132723112,0.403061224489796,0.723427357212908,0.153061224489796,0.135746606334842,0.0746606334841629,0.264094955489614,0.0267062314540059,0.486646884272997,0.225519287833828,0.175074183976261,0.510385756676558,0.314988558352403,0.0306632508246723,0.815,0.871,"strong","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1",1618,0.472187886279357,0.501854140914709,"2026-08-15","2026-08-16 10:24:04 UTC"
"641343","Jake Bauers","Milwaukee Brewers","L",2026-03-26,2026-08-15,441,374,100,60,17,2,21,62,2,3,111,2,184,265,140,31,111,64,83,7,119,92.5614503816794,11.254752851711,27.5681134064562,441,0.267379679144385,0.374149659863946,0.491978609625668,0.866128269489614,0.224598930481283,0.251700680272109,0.140589569160998,0.528301886792453,0.116981132075472,0.418867924528302,0.241509433962264,0.313207547169811,0.449056603773585,0.370774487471526,0.0625127288128258,0.815,0.841,"strong","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1",1813,0.410921125206839,0.473800330943188,"2026-08-15","2026-08-16 10:24:04 UTC"
"677649","Ezequiel Duran","Texas Rangers","R",2026-03-26,2026-08-15,440,400,106,67,23,3,13,31,0,3,104,5,174,301,109,21,141,71,70,19,145,87.5453020134228,11.0637583892617,7.86250314006239,440,0.265,0.318906605922551,0.435,0.753906605922551,0.17,0.236363636363636,0.0704545454545455,0.362126245847176,0.0697674418604651,0.46843853820598,0.235880398671096,0.232558139534884,0.481727574750831,0.323097949886105,0.0178693253183236,0.815,0.858,"strong","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1",1726,0.5162224797219,0.471031286210892,"2026-08-15","2026-08-16 10:24:04 UTC"
"641355","Cody Bellinger","New York Yankees","L",2026-03-25,2026-07-25,435,375,97,62,21,3,11,55,0,0,70,5,157,309,115,19,111,79,93,26,145,89.102614379085,17.7124183006536,17.8996432182827,435,0.258666666666667,0.349425287356322,0.418666666666667,0.768091954022988,0.16,0.160919540229885,0.126436781609195,0.372168284789644,0.0614886731391586,0.359223300970874,0.255663430420712,0.300970873786408,0.469255663430421,0.334114942528736,0.0411486050995004,0.813,0.861,"strong","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1",1655,0.457401812688822,0.476737160120846,"2026-08-15","2026-08-16 10:24:04 UTC"
"694384","Nolan Schanuel","Los Angeles Angels","L",2026-03-26,2026-08-15,434,380,106,77,22,0,7,42,0,6,57,5,149,329,110,7,146,98,69,16,168,87.3328267477204,11.5015197568389,3.47599963589515,434,0.278947368421053,0.355658198614319,0.392105263157895,0.747763461772213,0.113157894736842,0.131336405529954,0.0967741935483871,0.334346504559271,0.0212765957446809,0.443768996960486,0.297872340425532,0.209726443768997,0.51063829787234,0.328891454965358,0.00800921575091047,0.813,0.868,"strong","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1",1624,0.445197044334975,0.490147783251232,"2026-08-15","2026-08-16 10:24:04 UTC"
"665019","Kody Clemens","Minnesota Twins","L",2026-03-26,2026-08-13,433,397,89,44,20,5,20,26,0,6,100,2,179,300,137,33,118,63,99,20,147,91.7208053691275,16.2986577181208,3.94105759587186,433,0.224181360201511,0.280742459396752,0.45088161209068,0.731624071487432,0.226700251889169,0.23094688221709,0.0600461893764434,0.456666666666667,0.11,0.393333333333333,0.21,0.33,0.49,0.310394431554524,0.00910174964404587,0.812,0.857,"strong","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1",1696,0.5,0.484669811320755,"2026-08-15","2026-08-16 10:24:04 UTC"
"701762","Nick Kurtz","Athletics","L",2026-03-27,2026-07-31,429,354,90,53,15,1,21,72,2,3,141,0,170,211,121,38,88,55,61,7,82,93.1123222748815,11.8009478672986,37.9924666495768,429,0.254237288135593,0.384615384615385,0.480225988700565,0.86484137331595,0.225988700564972,0.328671328671329,0.167832167832168,0.57345971563981,0.180094786729858,0.417061611374408,0.260663507109005,0.289099526066351,0.388625592417062,0.373466042154567,0.0885605283206918,0.811,0.808,"strong","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1",1851,0.430578065910319,0.457590491626148,"2026-08-15","2026-08-16 10:24:04 UTC"
"571970","Max Muncy","Los Angeles Dodgers","L",2026-03-26,2026-08-15,424,374,93,51,18,1,23,46,0,4,110,0,182,264,120,38,106,54,86,18,142,90.3439393939394,16.7992424242424,15.1524884024312,424,0.248663101604278,0.337264150943396,0.486631016042781,0.823895166986177,0.237967914438503,0.259433962264151,0.108490566037736,0.454545454545455,0.143939393939394,0.401515151515151,0.204545454545455,0.325757575757576,0.537878787878788,0.352853773584906,0.0357370009491301,0.809,0.841,"strong","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1",1722,0.452380952380952,0.483739837398374,"2026-08-15","2026-08-16 10:24:04 UTC"
"664983","Jake McCarthy","Colorado Rockies","L",2026-03-27,2026-08-15,421,389,115,70,25,7,13,19,0,4,71,4,193,326,86,16,146,87,72,21,138,81.6883076923077,9.92307692307692,21.3438675464294,421,0.295629820051414,0.331730769230769,0.496143958868895,0.827874728099664,0.200514138817481,0.168646080760095,0.0451306413301663,0.263803680981595,0.049079754601227,0.447852760736196,0.266871165644172,0.220858895705521,0.423312883435583,0.350096153846154,0.0506980226756043,0.808,0.867,"strong","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1",1372,0.575801749271137,0.473032069970845,"2026-08-15","2026-08-16 10:24:04 UTC"
"650489","Willi Castro","Colorado Rockies","L",2026-03-27,2026-08-15,420,379,98,66,18,1,13,34,0,5,113,2,157,263,106,22,96,62,88,17,130,86.9545801526718,18.2977099236641,11.1916320144458,420,0.258575197889182,0.326190476190476,0.414248021108179,0.740438497298656,0.155672823218997,0.269047619047619,0.080952380952381,0.403041825095057,0.0836501901140684,0.365019011406844,0.23574144486692,0.334600760456274,0.494296577946768,0.321785714285714,0.0266467428915377,0.808,0.84,"strong","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1",1643,0.542909312233719,0.44796104686549,"2026-08-15","2026-08-16 10:24:04 UTC"
"514888","Jose Altuve","Houston Astros","R",2026-03-26,2026-08-15,419,381,93,63,15,2,13,33,1,2,84,2,151,299,94,17,148,69,62,20,165,84.5508474576271,8.74410774410774,-16.9073026330082,419,0.244094488188976,0.30622009569378,0.396325459317585,0.702545555011365,0.152230971128609,0.200477326968974,0.0787589498806683,0.31438127090301,0.0568561872909699,0.494983277591973,0.230769230769231,0.207357859531773,0.551839464882943,0.30410071942446,-0.0403515575966783,0.807,0.857,"strong","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1",1503,0.479041916167665,0.442448436460412,"2026-08-15","2026-08-16 10:24:04 UTC"
"669003","Garrett Mitchell","Milwaukee Brewers","L",2026-03-26,2026-08-15,417,361,89,54,24,3,8,50,1,4,134,1,143,226,115,29,124,58,38,6,84,92.358407079646,1.94247787610619,11.7458119778086,417,0.246537396121884,0.34375,0.39612188365651,0.73987188365651,0.149584487534626,0.321342925659472,0.119904076738609,0.508849557522124,0.128318584070796,0.548672566371681,0.256637168141593,0.168141592920354,0.371681415929204,0.324650602409639,0.0281674148148888,0.807,0.819,"strong","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1",1698,0.435217903415783,0.482332155477032,"2026-08-15","2026-08-16 10:24:04 UTC"
"669127","Shea Langeliers","Athletics","R",2026-03-27,2026-07-24,416,377,99,57,19,0,23,33,1,5,96,1,187,281,128,42,97,68,88,28,117,91.8427046263345,19.6903914590747,6.4867858885238,416,0.262599469496021,0.329326923076923,0.496021220159151,0.825348143236074,0.23342175066313,0.230769230769231,0.0793269230769231,0.455516014234875,0.149466192170818,0.345195729537367,0.241992882562278,0.313167259786477,0.416370106761566,0.350915662650602,0.0155932353089514,0.806,0.849,"strong","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1",1557,0.501605651894669,0.450224791265254,"2026-08-15","2026-08-16 10:24:04 UTC"
"671277","Luis García Jr.","New York Yankees","L",2026-03-26,2026-08-15,415,396,110,58,23,5,24,18,0,0,67,1,215,330,153,39,146,88,70,26,161,91.4278287461774,11.3975535168196,27.9809938059269,415,0.277777777777778,0.308433734939759,0.542929292929293,0.851363027869052,0.265151515151515,0.16144578313253,0.0433734939759036,0.463636363636364,0.118181818181818,0.442424242424242,0.266666666666667,0.212121212121212,0.487878787878788,0.356674698795181,0.0674240814600649,0.806,0.868,"strong","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1",1498,0.532042723631509,0.453271028037383,"2026-08-15","2026-08-16 10:24:04 UTC"
"678662","Ezequiel Tovar","Colorado Rockies","R",2026-03-27,2026-08-15,414,380,79,50,20,0,9,24,0,2,104,7,126,282,95,18,106,64,86,26,121,85.7482269503546,17.063829787234,-33.4703317000205,414,0.207894736842105,0.254237288135593,0.331578947368421,0.585816235504014,0.123684210526316,0.251207729468599,0.0579710144927536,0.336879432624113,0.0638297872340425,0.375886524822695,0.226950354609929,0.304964539007092,0.429078014184397,0.253970944309927,-0.0808462118357983,0.805,0.849,"strong","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1",1521,0.620644312952005,0.460223537146614,"2026-08-15","2026-08-16 10:24:04 UTC"
