"game_pk","game_date","home_team","home_runs","raw_home_expected_runs","home_expected_runs","away_team","away_runs","raw_away_expected_runs","away_expected_runs","away_elo_pre","home_elo_pre","elo_home_win_probability","home_win_probability","raw_home_win_probability","score_logit","elo_diff_100","fitted_home_win_probability","actual_home_win","projected_home_win","winner_correct","absolute_total_error","model_version","cutoff_date"
"823358",2026-07-12,"Pittsburgh Pirates",14,5.39479939703154,4.66068682391865,"Milwaukee Brewers",5,6.04591836734694,4.77033292809135,1582.95207213689,1522.88956039382,0.448287451701099,0.485951765889918,0.424483732527728,-0.0562077298984143,-0.600625117430743,0.511417345008648,1,0,FALSE,9.56898024799,"pregame_rolling_score_calibrator_v1",2026-06-26
"823359",2026-07-09,"Pittsburgh Pirates",5,8.15578617810761,5.0343456353957,"Atlanta Braves",10,5.36062152133581,4.6644379940804,1488.63254239832,1510.11940750915,0.565089397010521,0.546663278552609,0.775514998951427,0.18719787054624,0.214868651108313,0.547655527318395,0,1,FALSE,5.3012163705239,"pregame_rolling_score_calibrator_v1",2026-06-26
"823360",2026-07-08,"Pittsburgh Pirates",0,8.44341372912801,5.06701034972082,"Atlanta Braves",3,5.12059369202226,4.62473582412296,1476.6603336874,1522.09161622006,0.598610435545722,0.555761228012965,0.816064035090706,0.223976563363603,0.454312825326601,0.554336468667174,0,1,FALSE,6.69174617384378,"pregame_rolling_score_calibrator_v1",2026-06-26
"823361",2026-07-07,"Pittsburgh Pirates",12,7.7635667903525,4.98825815695199,"Atlanta Braves",4,5.26901669758812,4.64945993245759,1485.16272720527,1513.58922270219,0.574880324106391,0.542884526030301,0.754071385503267,0.171960600827268,0.284264954969158,0.546686370754996,1,1,TRUE,6.36228191059042,"pregame_rolling_score_calibrator_v1",2026-06-26
"823362",2026-06-28,"Pittsburgh Pirates",9,4.26449443413729,4.4606332391978,"Cincinnati Reds",4,4.59183673469388,4.53162936180895,1478.55340938323,1476.51557462694,0.531564066596411,0.490689849069518,0.456829199292519,-0.037244908584105,-0.020378347562837,0.519818636432596,1,0,FALSE,4.00773739899325,"pregame_rolling_score_calibrator_v1",2026-06-26
"823364",2026-06-27,"Pittsburgh Pirates",7,3.87940630797774,4.38254909656963,"Cincinnati Reds",9,4.22077922077922,4.46093549072555,1467.27925821314,1487.78972579703,0.563707558504182,0.489637392537931,0.453005269816271,-0.0414563661752823,0.205104675838834,0.521770987107029,0,0,TRUE,7.15651541270482,"pregame_rolling_score_calibrator_v1",2026-06-26
"823436",2026-07-20,"Philadelphia Phillies",10,3.72727272727273,4.34995502642183,"Los Angeles Dodgers",7,4.41558441558441,4.49865297196776,1568.79156722228,1548.52305402515,0.505369834711946,0.480353052298851,0.406088988054437,-0.0786282751000692,-0.202685131971277,0.513169427571407,1,0,FALSE,8.15139200161041,"pregame_rolling_score_calibrator_v1",2026-06-26
"823439",2026-07-19,"Philadelphia Phillies",1,5.59090909090909,4.69184403487001,"New York Mets",6,4.52922077922078,4.52003388283481,1441.82458448083,1562.4611202825,0.696903312867506,0.522259366009028,0.629288855060079,0.0890963557191223,1.20636535801674,0.547240958545921,0,1,FALSE,2.21187791770482,"pregame_rolling_score_calibrator_v1",2026-06-26
"823440",2026-07-16,"Philadelphia Phillies",1,6.0900974025974,4.76731956207115,"New York Mets",4,5.25974025974026,4.64793138383186,1433.88386543857,1570.40183932476,0.715859632223847,0.515308319589066,0.596333891086956,0.0612524220458167,1.36517973886185,0.545811850503642,0,1,FALSE,4.41525094590301,"pregame_rolling_score_calibrator_v1",2026-06-26
"823441",2026-07-18,"Philadelphia Phillies",6,5.41975881261595,4.66470294935487,"New York Mets",1,5.25974025974026,4.64793138383186,1448.20105808305,1556.08464668028,0.681176319888917,0.502162461933526,0.519294688940585,0.00864990166641313,1.07883588597231,0.536823463433063,1,1,TRUE,2.31263433318673,"pregame_rolling_score_calibrator_v1",2026-06-26
"823442",2026-07-02,"Philadelphia Phillies",1,7.73741883116883,4.98511884104873,"Pittsburgh Pirates",6,7.19503710575139,4.92776816112,1485.62357394182,1592.66500160549,0.680122559992219,0.50717304037036,0.555350090315129,0.0286941301027719,1.07041427663666,0.538991417577584,0,1,FALSE,2.91288700216873,"pregame_rolling_score_calibrator_v1",2026-06-26
"823444",2026-06-29,"Philadelphia Phillies",7,6.11624536178108,4.77113236778181,"Pittsburgh Pirates",11,5.39192949907236,4.66950934819822,1485.88429329502,1592.40428225229,0.679469182303867,0.513014189850221,0.583655911705982,0.0520685199263287,1.06519988957273,0.541567049660419,0,1,FALSE,8.55935828401998,"pregame_rolling_score_calibrator_v1",2026-06-26
"823445",2026-06-30,"Philadelphia Phillies",8,7.16691790352505,4.91437713440365,"Pittsburgh Pirates",0,6.64076994434137,4.85460421335715,1499.47367694109,1578.81489860621,0.644484034341754,0.507529345839343,0.555796168372346,0.0301196601818932,0.793412216651182,0.536180079865575,1,1,TRUE,1.7689813477608,"pregame_rolling_score_calibrator_v1",2026-06-26
"823446",2026-07-01,"Philadelphia Phillies",10,7.67918019480519,4.97809559321452,"Pittsburgh Pirates",6,6.48075139146568,4.83255884091292,1492.36335762793,1585.92521791938,0.663010815694546,0.518289806531033,0.623962464134949,0.073191883021799,0.935618602914478,0.542555464512702,1,1,TRUE,6.18934556587256,"pregame_rolling_score_calibrator_v1",2026-06-26
"823521",2026-07-19,"New York Yankees",2,4.09453269944341,4.42690848838957,"Los Angeles Dodgers",1,4.89795918367347,4.58653349144688,1580.62463297737,1492.20934541007,0.408346712245385,0.479098335997932,0.395749267015139,-0.0836554085212709,-0.884152875673014,0.505249565353462,1,0,FALSE,6.01344197983645,"pregame_rolling_score_calibrator_v1",2026-06-26
"823522",2026-07-20,"New York Yankees",8,3.89366883116883,4.38555118428968,"Pittsburgh Pirates",5,6.25463821892393,4.80064036676608,1544.73276881615,1504.04241116516,0.475999104138874,0.446273488472794,0.230655514333427,-0.215738936411272,-0.406903576509878,0.495432052732715,1,0,FALSE,3.81380844894423,"pregame_rolling_score_calibrator_v1",2026-06-26
"823523",2026-07-18,"New York Yankees",2,4.30015074211503,4.46756921149546,"Los Angeles Dodgers",8,4.89911873840445,4.58673608832556,1571.9723382775,1500.86164010994,0.432614734993434,0.484427320568942,0.422759769747836,-0.0623108708134939,-0.711106981675641,0.509534479853754,0,0,TRUE,0.945694700178983,"pregame_rolling_score_calibrator_v1",2026-06-26
"823524",2026-07-17,"New York Yankees",1,4.60679499072356,4.52536377236663,"Los Angeles Dodgers",2,5.28293135435993,4.65174865623955,1562.79830745435,1510.03567093309,0.458701541157499,0.483592164177778,0.415917625887639,-0.0656549172935671,-0.527626365212643,0.511134616360285,0,0,TRUE,6.17711242860619,"pregame_rolling_score_calibrator_v1",2026-06-26
"823525",2026-07-05,"New York Yankees",1,3.66071428571429,4.33535386063667,"Minnesota Twins",6,7.32838589981447,4.94468311375405,1498.84345609135,1476.58071702757,0.50250009862288,0.421768698805305,0.133714565299904,-0.31551690702704,-0.222627390637779,0.48611725729066,0,0,TRUE,2.28003697439072,"pregame_rolling_score_calibrator_v1",2026-06-26
"823526",2026-07-04,"New York Yankees",4,3.70350185528757,4.34476485200558,"Minnesota Twins",11,6.16071428571429,4.78710544884416,1488.18062508057,1487.24354803836,0.533141550539256,0.442603815483,0.218238002279902,-0.230601221688814,-0.00937077042207647,0.498037168913812,0,0,TRUE,5.86812969915026,"pregame_rolling_score_calibrator_v1",2026-06-26
"823527",2026-07-03,"New York Yankees",5,3.21025626159555,4.23041934627726,"Minnesota Twins",2,7.26345083487941,4.93647782330079,1498.08708521189,1477.33708790704,0.50467699343387,0.409001608584818,0.103651715651618,-0.368094206595389,-0.207499973048527,0.480329147500481,1,0,FALSE,2.16689716957805,"pregame_rolling_score_calibrator_v1",2026-06-26
"823528",2026-06-30,"New York Yankees",3,3.20906771799629,4.23012704000121,"Detroit Tigers",9,4.67532467532468,4.54689156962766,1454.87178262124,1500.62879928816,0.599060887948587,0.458037364465477,0.302986229456441,-0.168246298346195,0.457570166669236,0.51013997191577,0,0,TRUE,3.22298139037113,"pregame_rolling_score_calibrator_v1",2026-06-26
"823529",2026-06-29,"New York Yankees",3,3.50620361781076,4.30060700084615,"Detroit Tigers",7,3.96567717996289,4.40934082967093,1442.20099302815,1513.29958888125,0.633539479654375,0.485520474877591,0.434363481806623,-0.0579342991942749,0.710985958530985,0.525354231191169,0,0,TRUE,1.29005216948292,"pregame_rolling_score_calibrator_v1",2026-06-26
"823530",2026-07-01,"New York Yankees",2,2.67422309833024,4.08863284310669,"Detroit Tigers",6,5.18668831168831,4.63581681254765,1466.85300038021,1488.64758152919,0.565524681107557,0.427547151330018,0.18602057718082,-0.291865793831287,0.217945811489801,0.493547925399267,0,0,TRUE,0.72444965565434,"pregame_rolling_score_calibrator_v1",2026-06-26
"823602",2026-07-12,"New York Mets",2,3.10566442486085,4.20435260803986,"Boston Red Sox",3,6.64076994434137,4.85460421335715,1561.87507864735,1441.17019423175,0.364316439658771,0.415613639205684,0.12793343482703,-0.34080626399086,-1.20704884415605,0.472653348028774,0,0,TRUE,4.05895682139701,"pregame_rolling_score_calibrator_v1",2026-06-26
"823603",2026-07-11,"New York Mets",0,3.39448051948052,4.27469798435697,"Boston Red Sox",4,6.66859925788497,4.85839398325617,1554.17332358534,1448.87194929376,0.385087753100792,0.424445489685134,0.150892705039875,-0.304550354990083,-1.05301374291574,0.478409933241428,0,0,TRUE,5.13309196761315,"pregame_rolling_score_calibrator_v1",2026-06-26
"823604",2026-07-10,"New York Mets",2,3.93645640074211,4.39450409461448,"Boston Red Sox",6,6.50394248608534,4.83578106537428,1546.02264888917,1457.02262398993,0.407533734808262,0.443036498625391,0.214540241103083,-0.228847554300322,-0.890000248992435,0.488735771817138,0,0,TRUE,1.23028515998876,"pregame_rolling_score_calibrator_v1",2026-06-26
"823605",2026-07-08,"New York Mets",6,7.3261827458256,4.93457378519173,"Kansas City Royals",2,7.44086270871985,4.95875695567927,1457.84744273412,1437.81925917816,0.505715654351538,0.496972297969432,0.488198096756244,-0.0121109561515707,-0.200281835559638,0.520724096881231,1,0,FALSE,1.893330740871,"pregame_rolling_score_calibrator_v1",2026-06-26
"823606",2026-07-09,"New York Mets",7,7.72434485157699,4.98354594592718,"Kansas City Royals",3,6.88079777365492,4.88687558472635,1447.96175582115,1447.70494609113,0.53411610505985,0.512115052085809,0.586636589940843,0.0484696953149574,-0.00256809730025225,0.529699154250434,1,1,TRUE,0.129578469346473,"pregame_rolling_score_calibrator_v1",2026-06-26
"823607",2026-07-07,"New York Mets",12,6.34206864564007,4.80352097859948,"Kansas City Royals",16,6.35551948051948,4.8149949575246,1447.11671933907,1448.54998257321,0.536536169752598,0.4985436408866,0.498509145808977,-0.00582545292787615,0.0143326323413999,0.523746052065513,0,0,TRUE,18.3814840638759,"pregame_rolling_score_calibrator_v1",2026-06-26
"823608",2026-06-28,"New York Mets",4,4.39285714285714,4.48538626420614,"Philadelphia Phillies",5,8.47402597402597,5.08053592137703,1585.49474344134,1450.49238871858,0.345476940547475,0.424675594714698,0.12695734255797,-0.303608493906782,-1.35002354722763,0.475318562185056,0,0,TRUE,0.565922185583165,"pregame_rolling_score_calibrator_v1",2026-06-26
"823609",2026-06-27,"New York Mets",6,4.47130102040816,4.50022490160715,"Philadelphia Phillies",2,8.57490723562152,5.09176777427472,1599.2845694327,1436.70256272721,0.310508700431806,0.42522510622181,0.127316154430179,-0.30135978466254,-1.6258200670549,0.47260491480004,1,0,FALSE,1.59199267588187,"pregame_rolling_score_calibrator_v1",2026-06-26
"823681",2026-07-12,"Minnesota Twins",4,6.07583487940631,4.76523423429763,"Los Angeles Angels",2,3.6943413729128,4.35141024101601,1424.91586258455,1508.11075305336,0.649550368677478,0.55376065516351,0.775609491570725,0.215877107312812,0.831948904688056,0.557453899321521,1,1,TRUE,3.11664447531364,"pregame_rolling_score_calibrator_v1",2026-06-26
"823682",2026-07-11,"Minnesota Twins",5,5.99025974025974,4.7526379722604,"Los Angeles Angels",3,4.03525046382189,4.42367377933134,1432.31758233646,1500.70903330146,0.629914012404836,0.542645476394499,0.729869160016763,0.170997355760206,0.68391450964999,0.550849437032248,1,1,TRUE,1.17631175159173,"pregame_rolling_score_calibrator_v1",2026-06-26
"823683",2026-07-09,"Minnesota Twins",2,4.67454197588126,4.53770834942869,"Cleveland Guardians",5,3.99466604823748,4.41533755432557,1475.85392291612,1526.11114244629,0.605266718273969,0.516078633110349,0.590047946207548,0.0643367152064428,0.502572195301705,0.536915347356871,0,1,FALSE,1.95304590375426,"pregame_rolling_score_calibrator_v1",2026-06-26
"823684",2026-07-08,"Minnesota Twins",6,4.53904800556586,4.51287063829259,"Cleveland Guardians",5,3.81029684601113,4.37657674235844,1484.21277949796,1517.75228586445,0.58205717090799,0.51796895723073,0.598150373294818,0.0719067962753499,0.335395063664901,0.535974350362116,1,1,TRUE,2.11055261934897,"pregame_rolling_score_calibrator_v1",2026-06-26
"823685",2026-07-10,"Minnesota Twins",3,5.82386363636364,4.72772026831827,"Los Angeles Angels",4,4.65213358070501,4.54267445071162,1419.0208075571,1514.00580808081,0.664838738967792,0.523898784383546,0.639886949753375,0.0956680366130548,0.949850005237108,0.545235141530515,0,1,FALSE,2.27039471902989,"pregame_rolling_score_calibrator_v1",2026-06-26
"823686",2026-06-28,"Minnesota Twins",3,8.21996753246753,5.04171473434804,"Colorado Rockies",2,8.26530612244898,5.05694790436603,1444.17048070352,1474.72067048352,0.577865250091766,0.498111793022298,0.495578863219236,-0.00755286381550097,0.305501897800009,0.526684529141082,1,0,FALSE,5.09866263871407,"pregame_rolling_score_calibrator_v1",2026-06-26
"823687",2026-07-07,"Minnesota Twins",3,5.32467532467532,4.64932197681187,"Cleveland Guardians",1,4.24049165120594,4.46481577921595,1493.0716072986,1508.89345806381,0.55705860996785,0.524026478568242,0.635483808982305,0.096179989223183,0.158218507652041,0.536808742618102,1,1,TRUE,5.11413775602782,"pregame_rolling_score_calibrator_v1",2026-06-26
"823689",2026-06-27,"Minnesota Twins",5,7.461676716141,4.95147675878753,"Colorado Rockies",8,8.08441558441558,5.03610975024588,1431.93446296835,1486.95668821869,0.611800886758532,0.48945389142025,0.437746101615808,-0.0421906916825823,0.550222252503422,0.52540348450744,0,0,TRUE,3.01241349096659,"pregame_rolling_score_calibrator_v1",2026-06-26
"823762",2026-07-20,"Milwaukee Brewers",8,6.66772959183673,4.84861511059484,"New York Mets",3,4.51530612244898,4.51743941731692,1455.76265073818,1596.89478841408,0.721231201867523,0.542507854485207,0.738657810399129,0.170442847329027,1.41132137675907,0.558542009088625,1,1,TRUE,1.63394547208824,"pregame_rolling_score_calibrator_v1",2026-06-26
"823763",2026-07-18,"Milwaukee Brewers",8,4.93007884972171,4.5829996447211,"Miami Marlins",6,5.7293599257885,4.72270050850485,1545.57750349693,1580.7281527348,0.584311611389604,0.481986540733726,0.404370229161149,-0.0720850351896795,0.35150649237876,0.519883188076376,1,0,FALSE,4.69429984677405,"pregame_rolling_score_calibrator_v1",2026-06-26
"823764",2026-07-19,"Milwaukee Brewers",3,5.33061804267161,4.65028980546312,"Miami Marlins",1,5.80357142857143,4.73405567217153,1537.26373572472,1589.04192050701,0.607356604646306,0.489240876972536,0.444270869494154,-0.0430431364220129,0.517781847822919,0.524957987690012,1,0,FALSE,5.38434547763465,"pregame_rolling_score_calibrator_v1",2026-06-26
"823765",2026-07-02,"Milwaukee Brewers",2,4.86352040816327,4.5713902233393,"Cincinnati Reds",7,2.77365491651206,4.12478278257765,1451.23947093959,1598.83456162268,0.728649355064142,0.559328378315796,0.77346958842162,0.23843676348114,1.4759509068309,0.566812024844111,0,1,FALSE,0.303826994083042,"pregame_rolling_score_calibrator_v1",2026-06-26
"823766",2026-07-17,"Milwaukee Brewers",2,5.33418367346939,4.65087008147057,"Miami Marlins",1,5.82328385899814,4.73705202523098,1554.38783506081,1571.91782117092,0.559483421805679,0.488932670502698,0.442438825145445,-0.0442765499313277,0.175299861101032,0.521130996670553,1,0,FALSE,6.38792210670155,"pregame_rolling_score_calibrator_v1",2026-06-26
"823767",2026-07-01,"Milwaukee Brewers",4,4.42138218923933,4.49080688560009,"Cincinnati Reds",2,3.23515769944341,4.24496444335912,1456.92936905328,1593.14466350899,0.715505094315479,0.532663709626095,0.663750347102501,0.130841179869725,1.36215294455709,0.553587056887936,1,1,TRUE,2.73577132895921,"pregame_rolling_score_calibrator_v1",2026-06-26
"823768",2026-06-30,"Milwaukee Brewers",7,4.06481910946197,4.42089604858184,"Cincinnati Reds",2,3.14123376623377,4.22169117298379,1462.90337290643,1587.17065965584,0.701299807342525,0.526614362726117,0.632535009971681,0.106558164036457,1.2426728674941,0.549589214162615,1,1,TRUE,0.357412778434373,"pregame_rolling_score_calibrator_v1",2026-06-26
"823769",2026-06-28,"Milwaukee Brewers",3,4.26806006493506,4.46132895458069,"Chicago Cubs",4,4.80055658627087,4.56937438487863,1522.24997883439,1593.56594049099,0.633829932193822,0.485862188953983,0.430773095188304,-0.0565663225281583,0.713159616566077,0.525532238466213,0,0,TRUE,2.03070333945932,"pregame_rolling_score_calibrator_v1",2026-06-26
"823770",2026-06-27,"Milwaukee Brewers",2,4.41187384044527,4.48900318063603,"Chicago Cubs",8,4.08858998144712,4.43452686264787,1508.87436615003,1606.94155317535,0.668780634217721,0.507170696182053,0.54349063190227,0.0286847514199493,0.980671870253163,0.538027782639865,0,1,FALSE,1.07646995671609,"pregame_rolling_score_calibrator_v1",2026-06-26
"823771",2026-06-29,"Milwaukee Brewers",5,3.99350649350649,4.40631898301584,"Cincinnati Reds",3,3.52272727272727,4.31295797326155,1469.18469071516,1580.88934184712,0.68593410956375,0.51242661429389,0.567047749668381,0.0497166952475422,1.1170465113196,0.541857934635763,1,1,TRUE,0.719276956277385,"pregame_rolling_score_calibrator_v1",2026-06-26
"823842",2026-07-12,"Miami Marlins",2,5.39123376623377,4.66011185857804,"Cleveland Guardians",5,4.37847866419295,4.49157451291108,1514.36147347776,1566.5461240256,0.607914448239136,0.521905299549501,0.625590426071422,0.087677321970832,0.521846505478338,0.539751438585944,0,1,FALSE,2.15168637148912,"pregame_rolling_score_calibrator_v1",2026-06-26
"823844",2026-07-11,"Miami Marlins",1,5.79058441558441,4.72266738528045,"Cleveland Guardians",4,3.8961038961039,4.39480186524593,1501.51019428839,1579.39740321497,0.642563959468748,0.542636079986189,0.726905440146819,0.170959494766081,0.778872089265838,0.551858977832527,0,1,FALSE,4.11746925052638,"pregame_rolling_score_calibrator_v1",2026-06-26
"823845",2026-07-10,"Miami Marlins",2,6.02948167903525,4.75842930577253,"Cleveland Guardians",3,3.89958256029685,4.39553380870254,1487.9592572816,1592.94834022176,0.677546850339296,0.547081762756054,0.748893369449153,0.18888664866846,1.04989082940156,0.55675622981832,0,1,FALSE,4.15396311447507,"pregame_rolling_score_calibrator_v1",2026-06-26
"823846",2026-07-09,"Miami Marlins",8,4.54974489795918,4.51485327792617,"Seattle Mariners",4,3.48910018552876,4.30524553164144,1498.46884269938,1586.05396491415,0.655281234619695,0.527727920681288,0.643894760182775,0.11102559040987,0.875851222147658,0.546169102145527,1,1,TRUE,3.17990119043239,"pregame_rolling_score_calibrator_v1",2026-06-26
"823847",2026-07-07,"Miami Marlins",6,4.19318181818182,4.44661856918195,"Seattle Mariners",5,3.42068645640074,4.28936619020539,1513.43889996156,1571.08390765198,0.61538054787776,0.520905649321609,0.60856258248284,0.0836713777112073,0.576450076904171,0.539885811586129,1,1,TRUE,2.26401524061267,"pregame_rolling_score_calibrator_v1",2026-06-26
"823848",2026-07-08,"Miami Marlins",2,4.49744897959184,4.50512406039739,"Seattle Mariners",0,3.94480519480519,4.40500107122655,1505.74651091911,1578.77629669442,0.63611658901352,0.513187212045287,0.574331983129671,0.0527610841681944,0.730297857753067,0.538054353930337,1,1,TRUE,6.91012513162393,"pregame_rolling_score_calibrator_v1",2026-06-26
"823925",2026-07-12,"Los Angeles Dodgers",3,5.07032699443414,4.60705095755523,"Arizona Diamondbacks",5,4.89795918367347,4.58653349144688,1506.09972939514,1575.42154040301,0.63116164743299,0.502662020551601,0.521491654056875,0.0106481828162136,0.693218110078708,0.532908229440697,0,1,FALSE,1.19358444900212,"pregame_rolling_score_calibrator_v1",2026-06-26
"823926",2026-07-11,"Los Angeles Dodgers",2,5.37697124304267,4.65780889956866,"Arizona Diamondbacks",9,4.15584415584416,4.44804822589846,1492.77782101558,1588.74344878258,0.666095418978254,0.527322723553199,0.652094006962912,0.109399874957402,0.959656277670008,0.546882904238085,0,1,FALSE,1.89414287453288,"pregame_rolling_score_calibrator_v1",2026-06-26
"823927",2026-07-10,"Los Angeles Dodgers",3,5.539801716141,4.68381100944697,"Arizona Diamondbacks",9,3.76623376623377,4.36708782678334,1478.75815327063,1602.76311652752,0.700983387247092,0.541338285881572,0.717671922374482,0.165731448747703,1.24004963256885,0.556191458645391,0,1,FALSE,2.9491011637697,"pregame_rolling_score_calibrator_v1",2026-06-26
"823928",2026-07-08,"Los Angeles Dodgers",4,8.78927991651206,5.105111376765,"Colorado Rockies",3,6.389146567718,4.81973863742131,1466.78414856868,1596.92991189075,0.708339768161432,0.535629394892875,0.729993897520912,0.142759543161802,1.30145763322072,0.554274617670848,1,1,TRUE,2.92485001418631,"pregame_rolling_score_calibrator_v1",2026-06-26
"823929",2026-07-07,"Los Angeles Dodgers",3,8.58603896103896,5.08287317111566,"Colorado Rockies",4,5.99489795918367,4.76279521091759,1451.93695653211,1611.77710392731,0.742359601828205,0.540105296327208,0.750256195562852,0.160766555526921,1.598401473952,0.559451277419436,0,1,FALSE,2.84566838203324,"pregame_rolling_score_calibrator_v1",2026-06-26
"823930",2026-07-06,"Los Angeles Dodgers",8,7.88717532467532,5.00298316659352,"Colorado Rockies",7,6.47031539888683,4.83110577919806,1457.33086138343,1606.38319907599,0.730304757434112,0.521572272142028,0.644706447224172,0.0863426894363624,1.49052337692565,0.549968960311346,1,1,TRUE,5.16591105420843,"pregame_rolling_score_calibrator_v1",2026-06-26
"823931",2026-07-05,"Los Angeles Dodgers",2,8.45054499072356,5.06780864739266,"San Diego Padres",5,3.76623376623377,4.36708782678334,1465.73195781364,1621.13201709773,0.737440901086745,0.589083816802131,0.911725934995376,0.360179217222607,1.55400059284089,0.581128268568815,0,1,FALSE,2.43489647417599,"pregame_rolling_score_calibrator_v1",2026-06-26
"823932",2026-07-04,"Los Angeles Dodgers",3,9.35621521335807,5.16500636030767,"San Diego Padres",0,4.60227272727273,4.53354942068928,1471.23200751384,1615.63196739753,0.724997514989871,0.579337140598577,0.899650216279415,0.32005288509905,1.44399959883683,0.575535138616706,1,1,TRUE,6.69855578099695,"pregame_rolling_score_calibrator_v1",2026-06-26
"823933",2026-07-03,"Los Angeles Dodgers",4,9.17436804267161,5.14612422505113,"San Diego Padres",3,4.89795918367347,4.58653349144688,1477.0008089012,1609.86316601017,0.711559930631975,0.570281527927685,0.873459754100765,0.282999869384404,1.32862357108962,0.570207160043085,1,1,TRUE,2.73265771649801,"pregame_rolling_score_calibrator_v1",2026-06-26
"823935",2026-07-02,"Los Angeles Dodgers",12,7.18831168831169,4.91711121278361,"San Diego Padres",7,4.03177179962894,4.42296192468697,1483.0601368423,1603.80383806907,0.697033602945282,0.563375418288056,0.826615328868566,0.254872478355251,1.20743701226774,0.565795403340597,1,1,TRUE,9.65992686252941,"pregame_rolling_score_calibrator_v1",2026-06-26
"824006",2026-07-20,"Los Angeles Angels",3,3.11636131725417,4.20705102222787,"St. Louis Cardinals",2,5.1252319109462,4.62551722128165,1495.61404001627,1414.74621201086,0.418883714747717,0.444802763813246,0.243881376623395,-0.221692474604426,-0.808678280054135,0.490423298194046,1,0,FALSE,3.83256824350953,"pregame_rolling_score_calibrator_v1",2026-06-26
"824007",2026-07-19,"Los Angeles Angels",3,1.97892509276438,3.86524141911541,"Detroit Tigers",2,6.01113172541744,4.76519921680365,1522.49141626979,1402.03928113206,0.364653456059935,0.381252499367201,0.0733419669145909,-0.484235390876028,-1.20452135137729,0.45651045611761,1,0,FALSE,3.63044063591906,"pregame_rolling_score_calibrator_v1",2026-06-26
"824008",2026-07-18,"Los Angeles Angels",0,2.5625,4.05620312197123,"Detroit Tigers",7,5.35714285714286,4.66387302427761,1514.78237201982,1409.74832538203,0.385452212498445,0.419613925099051,0.160545385737045,-0.324358465901616,-1.05034046637791,0.476198742869417,0,0,TRUE,1.72007614624885,"pregame_rolling_score_calibrator_v1",2026-06-26
"824009",2026-07-17,"Los Angeles Angels",1,3.21263334879406,4.23100369484638,"Detroit Tigers",2,5.66326530612245,4.71248614293262,1506.62382744374,1417.9068699581,0.407927228803913,0.436931277674687,0.20658033297098,-0.253625761808019,-0.88716957485635,0.485960297713717,0,0,TRUE,5.94348983777901,"pregame_rolling_score_calibrator_v1",2026-06-26
"824010",2026-07-05,"Los Angeles Angels",5,3.56563079777365,4.31411584268918,"Boston Red Sox",7,5.17625231910946,4.63407484743315,1505.87170544329,1428.604134102,0.423936848868473,0.45800960274535,0.294951371745654,-0.16835813345306,-0.772675713412896,0.496854346898619,0,0,TRUE,3.05180930987767,"pregame_rolling_score_calibrator_v1",2026-06-26
"824011",2026-06-28,"Los Angeles Angels",4,7.82061688311688,4.99507783321252,"Athletics",1,6.46567717996289,4.83045936201584,1462.47877956455,1463.47944794218,0.535916883854614,0.520670720065856,0.638962089842366,0.0827300334682827,0.0100066837763029,0.533700957238789,1,1,TRUE,4.82553719522837,"pregame_rolling_score_calibrator_v1",2026-06-26
"824012",2026-07-04,"Los Angeles Angels",1,3.57632769016698,4.31652795604569,"Boston Red Sox",8,4.80055658627087,4.56937438487863,1496.88401706751,1437.59182247777,0.449384418788846,0.466683583053422,0.338125471361891,-0.133463425153125,-0.592921945897356,0.502748003731976,0,0,TRUE,0.114097659075675,"pregame_rolling_score_calibrator_v1",2026-06-26
"824013",2026-07-03,"Los Angeles Angels",2,3.65358302411874,4.3337766731044,"Boston Red Sox",5,4.84230055658627,4.57676264613559,1487.35068623103,1447.12515331425,0.476666541823692,0.468023134283971,0.343611783525133,-0.128082275973316,-0.402255329167879,0.505414895242316,0,0,TRUE,1.91053931923999,"pregame_rolling_score_calibrator_v1",2026-06-26
"824015",2026-06-27,"Los Angeles Angels",5,7.62688427643785,4.97175198699173,"Athletics",2,6.88079777365492,4.88687558472635,1472.32606995969,1453.63215754704,0.507635480242885,0.51064352979019,0.577002744736062,0.0425805515729709,-0.186939124126545,0.527051006082601,1,1,TRUE,2.85862757171808,"pregame_rolling_score_calibrator_v1",2026-06-26
"824086",2026-07-19,"Kansas City Royals",2,7.08728548237477,4.90414158393569,"San Diego Padres",19,5.12987012987013,4.62629804345941,1464.07696831333,1437.18330688017,0.495835782734517,0.535381131554555,0.710870723352561,0.141761456942966,-0.268936614331642,0.537361842742476,0,1,FALSE,11.4695603726049,"pregame_rolling_score_calibrator_v1",2026-06-26
"824087",2026-07-20,"Kansas City Royals",4,5.33061804267161,4.65028980546312,"San Francisco Giants",3,6.63265306122449,4.85349643065055,1458.65941362805,1427.26659122548,0.489362478718596,0.474073461608767,0.354581957803501,-0.103799250147519,-0.313928224025717,0.509118837266442,1,0,FALSE,2.50378623611368,"pregame_rolling_score_calibrator_v1",2026-06-26
"824088",2026-07-18,"Kansas City Royals",6,7.21683673469388,4.92074637338583,"San Diego Padres",1,5.89517625231911,4.74791045867592,1474.77494273367,1426.48533245983,0.465101278983276,0.521872081369656,0.641289915196533,0.0875441941173211,-0.482896102738332,0.528946820949254,1,1,TRUE,2.66865683206175,"pregame_rolling_score_calibrator_v1",2026-06-26
