"runner_id","runner_name","opportunity_type","opportunities","attempts","successes","observed_rate","observed_success_rate","league_rate","league_success_rate","shrunk_rate","shrunk_success_rate","reliability","profile_status"
"672761","Wenceel Pérez","sac_fly_scores",6,6,4,0.666666666666667,0.666666666666667,0.593089567259309,0.593089567259309,0.603856947660386,0.611483842111148,0.146341463414634,"league-shrunk"
"672761","Wenceel Pérez","second_to_third_on_out",7,7,2,0.285714285714286,0.285714285714286,0.47679196469335,0.47679196469335,0.444945684863506,0.423290214579212,0.166666666666667,"league-shrunk"
"672761","Wenceel Pérez","single_first_to_third",6,6,5,0.833333333333333,0.833333333333333,0.344750558451229,0.344750558451229,0.416250476726658,0.466896252171755,0.146341463414634,"league-shrunk"
"672761","Wenceel Pérez","single_second_scores",5,5,5,1,1,0.618876080691643,0.618876080691643,0.666516570605187,0.701729106628242,0.125,"league-shrunk"
"672761","Wenceel Pérez","steal_second",32,3,3,0.09375,1,0.064747646241704,0.88160508541915,0.0785995166934274,0.898518644644986,0.477611940298507,"player signal"
"672761","Wenceel Pérez","steal_third",14,1,0,0.0714285714285714,0,0.0135434186067097,0.856209150326797,0.0300820336986702,0.811145510835913,0.285714285714286,"league-shrunk"
"672820","Lenyn Sosa","double_first_scores",1,1,0,0,0,0.411297440423654,0.411297440423654,0.399872511522997,0.389650206717146,0.0277777777777778,"league-shrunk"
"672820","Lenyn Sosa","first_to_second_on_out",6,6,1,0.166666666666667,0.166666666666667,0.249152344206711,0.249152344206711,0.237081269444753,0.2285309248217,0.146341463414634,"league-shrunk"
"672820","Lenyn Sosa","ground_ball_double_play",6,6,0,0,0,0.204228187919463,0.204228187919463,0.17434113602881,0.153171140939597,0.146341463414634,"league-shrunk"
"672820","Lenyn Sosa","sac_fly_scores",3,3,3,1,1,0.593089567259309,0.593089567259309,0.625214075107258,0.651219629079408,0.0789473684210526,"league-shrunk"
"672820","Lenyn Sosa","second_to_third_on_out",6,6,1,0.166666666666667,0.166666666666667,0.47679196469335,0.47679196469335,0.431407774738225,0.399260640186679,0.146341463414634,"league-shrunk"
"672820","Lenyn Sosa","single_first_to_third",6,6,3,0.5,0.5,0.344750558451229,0.344750558451229,0.367469988921781,0.383562918838421,0.146341463414634,"league-shrunk"
"672820","Lenyn Sosa","single_second_scores",3,3,3,1,1,0.618876080691643,0.618876080691643,0.648964811163355,0.673322354878551,0.0789473684210526,"league-shrunk"
"672820","Lenyn Sosa","steal_second",20,0,0,0,,0.064747646241704,0.88160508541915,0.0412030476083571,0.88160508541915,0.363636363636364,"league-shrunk"
"672820","Lenyn Sosa","steal_third",17,0,0,0,,0.0135434186067097,0.856209150326797,0.00911576252374694,0.856209150326797,0.326923076923077,"league-shrunk"
"672960","Kazuma Okamoto","double_first_scores",8,8,2,0.25,0.25,0.411297440423654,0.411297440423654,0.381288614298323,0.361667458754837,0.186046511627907,"league-shrunk"
"672960","Kazuma Okamoto","first_to_second_on_out",29,29,6,0.206896551724138,0.206896551724138,0.249152344206711,0.249152344206711,0.230005188238045,0.223079621185549,0.453125,"player signal"
"672960","Kazuma Okamoto","ground_ball_double_play",46,46,5,0.108695652173913,0.108695652173913,0.204228187919463,0.204228187919463,0.149975142928163,0.135564177852349,0.567901234567901,"player signal"
