"pitch_type","pitch_name","pitches","average_velocity","average_horizontal_break","average_induced_vertical_break","date","rolling_days","trend_method","source_through","generated_at_utc"
"FF","Four-Seam Fastball",13217,94.8605735038208,3.38315805402134,15.3735038208368,2026-07-21,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FO","Forkball",24,83.8208333333333,9.87083333333333,1.5625,2026-07-21,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FS","Splitter",1505,86.6083056478405,8.62172757475083,3.10611295681063,2026-07-21,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"KC","Knuckle Curve",725,82.4638620689655,-6.15655172413793,-9.69406896551724,2026-07-21,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"KN","Knuckle Ball",26,78.7730769230769,2.3,-1.94230769230769,2026-07-21,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SI","Sinker",7087,94.3463948073938,5.74087766332722,7.70046564131508,2026-07-21,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SL","Slider",5729,86.3141909582824,-0.875999301797871,1.57123407226392,2026-07-21,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"ST","Sweeper",3471,82.7382598674733,-4.41420339959666,0.932497839239412,2026-07-21,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SV","Slurve",141,81.9283687943262,6.24822695035461,-5.89078014184397,2026-07-21,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"UN","Unknown",1,72.2,9.7,14.6,2026-07-21,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CH","Changeup",4895,86.012379979571,4.88163432073544,4.22406537282942,2026-07-22,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CS","Slow Curve",22,69.5681818181818,-11.0181818181818,-3.87727272727273,2026-07-22,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CU","Curveball",2610,80.2150191570881,-3.87547892720307,-10.3575478927203,2026-07-22,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"EP","Eephus",110,42.8690909090909,-1.09727272727273,18.1572727272727,2026-07-22,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FA","Fastball",87,59.3448275862069,0.449425287356322,12.7793103448276,2026-07-22,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FC","Cutter",3571,89.8839540744889,-1.20187622514702,7.69493139176701,2026-07-22,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FF","Four-Seam Fastball",13207,94.8449155750738,3.52006511698342,15.3013704853487,2026-07-22,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FO","Forkball",24,83.8208333333333,9.87083333333333,1.5625,2026-07-22,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FS","Splitter",1545,86.5638187702265,8.80919093851133,3.11398058252427,2026-07-22,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"KC","Knuckle Curve",783,82.4851851851852,-6.50319284802043,-9.44240102171137,2026-07-22,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"KN","Knuckle Ball",26,78.7730769230769,2.3,-1.94230769230769,2026-07-22,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SI","Sinker",7260,94.3637878787879,5.80418732782369,7.78469696969697,2026-07-22,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SL","Slider",5682,86.2022351284759,-0.902094332981345,1.64718409010912,2026-07-22,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"ST","Sweeper",3437,82.7014547570556,-4.75743380855397,0.773261565318592,2026-07-22,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SV","Slurve",129,82.1558139534884,4.54806201550388,-6.46511627906977,2026-07-22,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"UN","Unknown",1,72.2,9.7,14.6,2026-07-22,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CH","Changeup",4577,86.0803583133057,5.15942757264584,4.15333187677518,2026-07-23,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CS","Slow Curve",22,69.5681818181818,-11.0181818181818,-3.87727272727273,2026-07-23,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CU","Curveball",2476,80.3766558966074,-4.0654281098546,-10.2743537964459,2026-07-23,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"EP","Eephus",105,42.5733333333333,-1.37904761904762,18.0628571428571,2026-07-23,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FA","Fastball",87,59.3448275862069,0.449425287356322,12.7793103448276,2026-07-23,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FC","Cutter",3447,89.9011894400928,-1.16762402088773,7.59028140411952,2026-07-23,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FF","Four-Seam Fastball",12540,94.8731578947368,3.65555821371611,15.2914433811802,2026-07-23,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FO","Forkball",24,83.8208333333333,9.87083333333333,1.5625,2026-07-23,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FS","Splitter",1494,86.5531459170013,8.72456492637215,3.07898259705489,2026-07-23,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"KC","Knuckle Curve",774,82.6076227390181,-6.46692506459948,-9.35426356589147,2026-07-23,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"KN","Knuckle Ball",37,79.4378378378378,2.06756756756757,-1.96756756756757,2026-07-23,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SI","Sinker",6822,94.3299912049252,5.84736147757256,7.65158311345646,2026-07-23,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SL","Slider",5378,86.1047415396058,-0.829155820007438,1.64629973968018,2026-07-23,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"ST","Sweeper",3257,82.6941664108075,-4.79717531470679,0.722259748234572,2026-07-23,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SV","Slurve",129,82.1558139534884,4.54806201550388,-6.46511627906977,2026-07-23,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"UN","Unknown",1,72.2,9.7,14.6,2026-07-23,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CH","Changeup",4662,86.008151008151,4.49937794937795,4.2016302016302,2026-07-24,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CS","Slow Curve",22,69.5681818181818,-11.0181818181818,-3.87727272727273,2026-07-24,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CU","Curveball",2556,80.4164319248826,-3.58865414710485,-10.3511737089202,2026-07-24,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"EP","Eephus",105,42.5733333333333,-1.37904761904762,18.0628571428571,2026-07-24,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FA","Fastball",64,56.8703125,2.7703125,12.621875,2026-07-24,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FC","Cutter",3541,89.9292855125671,-1.15710251341429,7.6589663936741,2026-07-24,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FF","Four-Seam Fastball",12748,94.8830483213053,3.24566206463759,15.2538672732978,2026-07-24,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FO","Forkball",21,83.6619047619048,9.76666666666667,2.01904761904762,2026-07-24,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FS","Splitter",1538,86.7109882964889,9.27366710013004,3.05325097529259,2026-07-24,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"KC","Knuckle Curve",650,83.0093846153846,-6.348,-8.94830769230769,2026-07-24,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"KN","Knuckle Ball",37,79.4378378378378,2.06756756756757,-1.96756756756757,2026-07-24,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SI","Sinker",6758,94.3624297129328,5.68976028410772,7.63887244746967,2026-07-24,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SL","Slider",5467,86.1252972379733,-0.6695079568319,1.56138650082312,2026-07-24,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"ST","Sweeper",3282,82.7728823887873,-4.8338817794028,0.772882388787325,2026-07-24,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SV","Slurve",121,81.703305785124,3.98264462809917,-6.53305785123967,2026-07-24,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"UN","Unknown",1,72.2,9.7,14.6,2026-07-24,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CH","Changeup",4652,85.8364144453998,4.69707652622528,4.25197764402408,2026-07-25,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CS","Slow Curve",19,68.6842105263158,-11.9473684210526,-3.20526315789474,2026-07-25,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CU","Curveball",2374,80.140101095198,-4.01600673967986,-10.4933445661331,2026-07-25,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"EP","Eephus",116,42.8534482758621,-1.15775862068966,18.2387931034483,2026-07-25,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FA","Fastball",67,58.0313432835821,3.00597014925373,12.6985074626866,2026-07-25,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FC","Cutter",3517,89.8174864941712,-1.19900483366506,7.46138754620415,2026-07-25,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FF","Four-Seam Fastball",12625,94.8546534653465,3.20021386138614,15.2634297029703,2026-07-25,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FO","Forkball",21,83.6619047619048,9.76666666666667,2.01904761904762,2026-07-25,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FS","Splitter",1582,86.7765486725664,9.01567635903919,2.93640960809102,2026-07-25,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"KC","Knuckle Curve",693,82.8443001443001,-6.33015873015873,-9.43044733044733,2026-07-25,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"KN","Knuckle Ball",26,79.0346153846154,0.973076923076923,-0.965384615384615,2026-07-25,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SI","Sinker",6672,94.283932853717,5.51798561151079,7.70170863309353,2026-07-25,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SL","Slider",5393,86.0975338401632,-0.744613387724828,1.58286667902837,2026-07-25,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"ST","Sweeper",3263,82.759393196445,-4.69016242721422,0.757094698130555,2026-07-25,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SV","Slurve",138,81.2478260869565,6.16304347826087,-5.55579710144928,2026-07-25,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"UN","Unknown",1,72.2,9.7,14.6,2026-07-25,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CH","Changeup",4639,85.8370769562406,4.55742616943307,4.1805345979737,2026-07-26,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CS","Slow Curve",17,68.6882352941176,-11.2823529411765,-3.2,2026-07-26,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CU","Curveball",2450,80.2028163265306,-4.04955102040816,-10.2564081632653,2026-07-26,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"EP","Eephus",126,44.5753968253968,-0.311904761904762,17.9936507936508,2026-07-26,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FA","Fastball",67,58.0313432835821,3.00597014925373,12.6985074626866,2026-07-26,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FC","Cutter",3417,89.8336259877085,-1.36613988879134,7.56804214223003,2026-07-26,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FF","Four-Seam Fastball",12721,94.873752063517,3.12516311610722,15.3135130885937,2026-07-26,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FO","Forkball",21,83.6619047619048,9.76666666666667,2.01904761904762,2026-07-26,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FS","Splitter",1531,86.5663618549967,8.68445460483344,2.81698236446767,2026-07-26,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"KC","Knuckle Curve",683,82.7613469985359,-6.1800878477306,-9.57393850658858,2026-07-26,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"KN","Knuckle Ball",26,79.0346153846154,0.973076923076923,-0.965384615384615,2026-07-26,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SI","Sinker",6646,94.2888203430635,5.27739993981342,7.80665061691243,2026-07-26,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SL","Slider",5544,86.1948593073593,-0.869823232323232,1.67077922077922,2026-07-26,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"ST","Sweeper",3212,82.7042341220423,-4.91397882938979,0.651836861768369,2026-07-26,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SV","Slurve",152,81.9368421052632,7.50789473684211,-5.63947368421053,2026-07-26,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"UN","Unknown",1,72.2,9.7,14.6,2026-07-26,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CH","Changeup",5033,85.9346910391417,4.67134909596662,4.13977746870654,2026-07-27,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CS","Slow Curve",17,68.6882352941176,-11.2823529411765,-3.2,2026-07-27,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CU","Curveball",2655,80.2494161958569,-3.85178907721281,-10.3489265536723,2026-07-27,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"EP","Eephus",126,44.5753968253968,-0.311904761904762,17.9936507936508,2026-07-27,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FA","Fastball",77,58.5181818181818,3.60649350649351,13.2246753246753,2026-07-27,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FC","Cutter",3713,89.8088876918934,-1.2245084837059,7.61699434419607,2026-07-27,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FF","Four-Seam Fastball",13646,94.8609775758464,3.14370511505203,15.2837314964092,2026-07-27,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FO","Forkball",22,83.7590909090909,9.73636363636364,2.13636363636364,2026-07-27,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FS","Splitter",1625,86.6112,8.81446153846154,2.82578461538462,2026-07-27,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"KC","Knuckle Curve",704,82.7909090909091,-6.22627840909091,-9.51761363636364,2026-07-27,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"KN","Knuckle Ball",26,79.0346153846154,0.973076923076923,-0.965384615384615,2026-07-27,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SI","Sinker",7256,94.2427646085998,4.73372381477398,7.79775358324146,2026-07-27,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SL","Slider",5916,86.1939993238675,-0.899459093982421,1.6,2026-07-27,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"ST","Sweeper",3544,82.7472065462754,-4.97136004514673,0.63165914221219,2026-07-27,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SV","Slurve",158,81.9664556962025,7.6506329113924,-5.52341772151899,2026-07-27,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"UN","Unknown",1,72.2,9.7,14.6,2026-07-27,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CH","Changeup",5650,86.0026371681416,5.27207079646018,4.16566371681416,2026-07-28,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CS","Slow Curve",20,68.86,-11.595,-3.29,2026-07-28,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CU","Curveball",2929,80.0543871628542,-3.98685558210994,-10.2394673950154,2026-07-28,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"EP","Eephus",126,44.5753968253968,-0.311904761904762,17.9936507936508,2026-07-28,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FA","Fastball",77,58.5181818181818,3.60649350649351,13.2246753246753,2026-07-28,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FC","Cutter",4083,89.8116580945383,-1.25615968650502,7.59559147685525,2026-07-28,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FF","Four-Seam Fastball",15060,94.8926759628154,3.30090305444887,15.2983134130146,2026-07-28,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FO","Forkball",22,83.7590909090909,9.73636363636364,2.13636363636364,2026-07-28,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FS","Splitter",1771,86.6485601355167,8.96041784302654,2.89079616036138,2026-07-28,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"KC","Knuckle Curve",790,82.9001265822785,-6.43113924050633,-9.78075949367089,2026-07-28,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"KN","Knuckle Ball",26,79.0346153846154,0.973076923076923,-0.965384615384615,2026-07-28,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SI","Sinker",7944,94.2443731117825,4.94710473313192,7.71467774420947,2026-07-28,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SL","Slider",6514,86.2180227202947,-0.875729198649064,1.561636475284,2026-07-28,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"ST","Sweeper",3930,82.8105597964377,-5.07409669211196,0.576921119592875,2026-07-28,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SV","Slurve",162,81.9314814814815,7.38086419753086,-5.66481481481482,2026-07-28,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"UN","Unknown",1,72.2,9.7,14.6,2026-07-28,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CH","Changeup",6170,85.9351539708266,4.79914100486224,4.11346839546191,2026-07-29,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CS","Slow Curve",20,68.86,-11.595,-3.29,2026-07-29,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CU","Curveball",3223,80.0802978591374,-3.66186782500776,-10.2755507291343,2026-07-29,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"EP","Eephus",126,44.5753968253968,-0.311904761904762,17.9936507936508,2026-07-29,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FA","Fastball",102,56.8745098039216,2.83235294117647,12.7872549019608,2026-07-29,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FC","Cutter",4488,89.795008912656,-1.24835115864528,7.69750445632799,2026-07-29,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FF","Four-Seam Fastball",16666,94.8823352934117,3.15808832353294,15.2535161406456,2026-07-29,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FO","Forkball",22,83.7590909090909,9.73636363636364,2.13636363636364,2026-07-29,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FS","Splitter",1929,86.5311560393987,9.0443234836703,2.92695697252462,2026-07-29,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"KC","Knuckle Curve",818,82.8852078239609,-6.48630806845966,-9.65525672371638,2026-07-29,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"KN","Knuckle Ball",26,79.0346153846154,0.973076923076923,-0.965384615384615,2026-07-29,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SI","Sinker",8648,94.210164199815,4.79671600370028,7.71780758556892,2026-07-29,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SL","Slider",7125,86.1460912280702,-0.682442105263158,1.62188070175439,2026-07-29,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"ST","Sweeper",4330,82.7363741339492,-5.01133949191686,0.613187066974596,2026-07-29,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SV","Slurve",171,82.1654970760234,7.46315789473684,-5.59824561403509,2026-07-29,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"UN","Unknown",1,72.2,9.7,14.6,2026-07-29,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CH","Changeup",6465,85.9221964423821,4.56748646558391,4.12877030162413,2026-07-30,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CS","Slow Curve",20,68.86,-11.595,-3.29,2026-07-30,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CU","Curveball",3408,80.1214788732394,-3.84198943661972,-10.256161971831,2026-07-30,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"EP","Eephus",126,44.5753968253968,-0.311904761904762,17.9936507936508,2026-07-30,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FA","Fastball",102,56.8745098039216,2.83235294117647,12.7872549019608,2026-07-30,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FC","Cutter",4617,89.8076673164393,-1.262897985705,7.70095299978341,2026-07-30,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FF","Four-Seam Fastball",17432,94.8892496558054,3.08206172556218,15.2617714547958,2026-07-30,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FO","Forkball",22,83.7590909090909,9.73636363636364,2.13636363636364,2026-07-30,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FS","Splitter",1992,86.5755522088353,8.90763052208835,2.89789156626506,2026-07-30,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"KC","Knuckle Curve",838,82.8977326968974,-5.75167064439141,-9.83353221957041,2026-07-30,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"KN","Knuckle Ball",26,79.0346153846154,0.973076923076923,-0.965384615384615,2026-07-30,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SI","Sinker",9119,94.2386994187959,4.73717512885185,7.79261980480316,2026-07-30,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SL","Slider",7567,86.152411788027,-0.679437029205762,1.57516849477997,2026-07-30,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"ST","Sweeper",4581,82.7142327002838,-4.86444007858546,0.600764025321982,2026-07-30,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SV","Slurve",196,82.1229591836735,7.97448979591837,-5.93724489795918,2026-07-30,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
