"player_id","player_name","team","hand","recent_pa","recent_ops","recent_woba_estimate","recent_strikeout_rate","recent_walk_rate","recent_hard_hit_rate","recent_run_value_per_pa","recent_pa_reliability","baseline_pa","baseline_ops","baseline_woba_estimate","baseline_strikeout_rate","baseline_walk_rate","baseline_hard_hit_rate","baseline_run_value_per_pa","baseline_pa_reliability","ops_delta","woba_estimate_delta","strikeout_rate_delta","walk_rate_delta","hard_hit_rate_delta","run_value_per_pa_delta","form_score","form_score_confidence","form_label","recent_start","as_of_date","perspective","form_method","source_through","generated_at_utc"
"671737","Taj Bradley","Minnesota Twins","R",78,0.709157509157509,0.307179487179487,0.217948717948718,0.102564102564103,0.377358490566038,-0.0215702640817646,0.438,403,0.676575456053068,0.295298507462687,0.277915632754342,0.0942928039702233,0.458167330677291,-0.0296186494331241,0.801,0.0325820531044413,0.0118809797168006,-0.0599669148056245,0.00827129859387923,-0.0808088401112531,0.00804838535135951,48.5,0.438,"stable",2026-07-10,2026-07-23,"pitcher","sabrhood_recent_vs_prior_zscore_v1","2026-07-23","2026-07-24 23:36:45 UTC"
"693821","Bryce Elder","Atlanta Braves","R",22,0.796536796536797,0.334090909090909,0.181818181818182,0.0454545454545455,0.411764705882353,-0.026815873886689,0.18,437,0.695005165469129,0.300990783410138,0.196796338672769,0.0732265446224256,0.398089171974522,-4.33847300293915e-05,0.814,0.101531631067667,0.0331001256807708,-0.0149781568545871,-0.0277719991678802,0.0136755339078306,-0.0267724891566596,48.4,0.18,"stable",2026-07-10,2026-07-23,"pitcher","sabrhood_recent_vs_prior_zscore_v1","2026-07-23","2026-07-24 23:36:45 UTC"
"677958","Kumar Rocker","Texas Rangers","R",49,0.762987012987013,0.323877551020408,0.244897959183673,0.0816326530612245,0.40625,0.0223841891539522,0.329,362,0.699218019549511,0.305552486187845,0.204419889502762,0.0883977900552486,0.425196850393701,-0.0156735351602703,0.784,0.0637689934375018,0.0183250648325628,0.040478069680911,-0.00676513699402413,-0.0189468503937008,0.0380577243142225,48.3,0.329,"stable",2026-07-10,2026-07-23,"pitcher","sabrhood_recent_vs_prior_zscore_v1","2026-07-23","2026-07-24 23:36:45 UTC"
"676282","Joey Cantillo","Cleveland Guardians","L",47,0.835359675785208,0.361914893617021,0.340425531914894,0.106382978723404,0.423076923076923,-0.00798270968527993,0.32,410,0.723039215686274,0.317622549019608,0.234146341463415,0.114634146341463,0.365019011406844,-0.0110999443235823,0.804,0.112320460098933,0.0442923445974134,0.106279190451479,-0.00825116761805916,0.058057911670079,0.00311723463830237,48.2,0.32,"stable",2026-07-10,2026-07-23,"pitcher","sabrhood_recent_vs_prior_zscore_v1","2026-07-23","2026-07-24 23:36:45 UTC"
"656492","Foster Griffin","Washington Nationals","L",31,0.656989247311828,0.284193548387097,0.129032258064516,0.032258064516129,0.461538461538462,-0.0992527076180324,0.237,445,0.633871676554603,0.276013513513513,0.244943820224719,0.0584269662921348,0.366336633663366,-0.0379648712734902,0.817,0.0231175707572246,0.00818003487358321,-0.115911562160203,-0.0261689017760058,0.0952018278750952,-0.0612878363445423,48.2,0.237,"stable",2026-07-10,2026-07-23,"pitcher","sabrhood_recent_vs_prior_zscore_v1","2026-07-23","2026-07-24 23:36:45 UTC"
"808967","Yoshinobu Yamamoto","Los Angeles Dodgers","R",56,0.56043956043956,0.238035714285714,0.232142857142857,0.0535714285714286,0.3,0.0101430811157862,0.359,399,0.550929462694169,0.241102756892231,0.25062656641604,0.0526315789473684,0.357664233576642,-0.056253377724159,0.8,0.00951009774539191,-0.00306704260651633,-0.0184837092731829,0.00093984962406015,-0.0576642335766424,0.0663964588399452,47.9,0.359,"stable",2026-07-10,2026-07-23,"pitcher","sabrhood_recent_vs_prior_zscore_v1","2026-07-23","2026-07-24 23:36:45 UTC"
"669387","Carmen Mlodzinski","Pittsburgh Pirates","R",38,0.698142414860681,0.306578947368421,0.184210526315789,0.105263157894737,0.555555555555556,-0.0128370223890448,0.275,335,0.698648755121336,0.305748502994012,0.185074626865672,0.0776119402985075,0.452674897119342,-0.016115646228966,0.77,-0.000506340260655214,0.000830444374409045,-0.000864100549882174,0.0276512175962294,0.102880658436214,0.00327862383992113,47.6,0.275,"stable",2026-07-10,2026-07-23,"pitcher","sabrhood_recent_vs_prior_zscore_v1","2026-07-23","2026-07-24 23:36:45 UTC"
"677960","Ryan Weathers","New York Yankees","L",46,0.780632411067194,0.334565217391304,0.239130434782609,0.0434782608695652,0.393939393939394,0.0384119590856262,0.315,386,0.724800058698364,0.312181818181818,0.269430051813472,0.0699481865284974,0.426877470355731,0.00467947992064,0.794,0.0558323523688298,0.0223833992094862,-0.0302996170308628,-0.0264699256589322,-0.0329380764163373,0.0337324791649862,47.5,0.315,"stable",2026-07-10,2026-07-23,"pitcher","sabrhood_recent_vs_prior_zscore_v1","2026-07-23","2026-07-24 23:36:45 UTC"
"605400","Aaron Nola","Philadelphia Phillies","R",68,0.911998132586368,0.378676470588235,0.264705882352941,0.0735294117647059,0.511111111111111,0.0235432750007636,0.405,406,0.83956382124699,0.355148514851485,0.231527093596059,0.0714285714285714,0.387900355871886,0.0361941950343213,0.802,0.0724343113393783,0.0235279557367502,0.0331787887568821,0.00210084033613446,0.123210755239225,-0.0126509200335577,47.3,0.405,"stable",2026-07-10,2026-07-23,"pitcher","sabrhood_recent_vs_prior_zscore_v1","2026-07-23","2026-07-24 23:36:45 UTC"
"686218","Emmet Sheehan","Los Angeles Dodgers","R",45,0.825474254742547,0.336666666666667,0.288888888888889,0.0222222222222222,0.5,0.0548412592758736,0.31,329,0.780240606460119,0.333048780487805,0.261398176291793,0.0759878419452888,0.384976525821596,0.00618350141848231,0.767,0.0452336482824288,0.00361788617886172,0.0274907125970956,-0.0537656197230665,0.115023474178404,0.0486577578573913,47.3,0.31,"stable",2026-07-10,2026-07-23,"pitcher","sabrhood_recent_vs_prior_zscore_v1","2026-07-23","2026-07-24 23:36:45 UTC"
"622491","Luis Castillo","Seattle Mariners","R",52,0.932692307692308,0.382307692307692,0.134615384615385,0.0576923076923077,0.214285714285714,0.017014405687721,0.342,367,0.721349282781692,0.31292817679558,0.209809264305177,0.0735694822888283,0.443137254901961,0.0308137807755157,0.786,0.211343024910616,0.0693795155121122,-0.0751938796897925,-0.0158771745965206,-0.228851540616246,-0.0137993750877947,47.2,0.342,"stable",2026-07-10,2026-07-23,"pitcher","sabrhood_recent_vs_prior_zscore_v1","2026-07-23","2026-07-24 23:36:45 UTC"
