"player_id","player_name","team_id","team_name","position_abbreviation","position_type","roster_status","roster_type","is_active","is_pitcher","roster_pitcher_role","roster_verified_at","roster_method"
"694494","Ty Johnson","139","Tampa Bay Rays","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"683748","Victor Mesa Jr.","139","Tampa Bay Rays","RF","Outfielder","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"650490","Yandy Díaz","139","Tampa Bay Rays","DH","Hitter","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"691182","Adael Amador","115","Colorado Rockies","2B","Infielder","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"690924","Braxton Fulford","115","Colorado Rockies","DH","Hitter","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"657514","Brennan Bernardino","115","Colorado Rockies","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"664954","Brett Sullivan","115","Colorado Rockies","C","Catcher","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"694249","Cole Carrigg","115","Colorado Rockies","CF","Outfielder","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"681393","Connor Norby","115","Colorado Rockies","2B","Infielder","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"678662","Ezequiel Tovar","115","Colorado Rockies","SS","Infielder","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"687312","Gabriel Hughes","115","Colorado Rockies","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"696100","Hunter Goodman","115","Colorado Rockies","C","Catcher","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"677955","Jaden Hill","115","Colorado Rockies","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"664983","Jake McCarthy","115","Colorado Rockies","LF","Outfielder","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"623474","Jimmy Herget","115","Colorado Rockies","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"687597","Jordan Beck","115","Colorado Rockies","LF","Outfielder","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"605447","Jordan Romano","115","Colorado Rockies","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"675848","Juan Mejia","115","Colorado Rockies","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"607536","Kyle Freeland","115","Colorado Rockies","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"691720","Kyle Karros","115","Colorado Rockies","3B","Infielder","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"815081","Mark Manfredi","115","Colorado Rockies","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"690279","Mason Adams","115","Colorado Rockies","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"666160","Mickey Moniak","115","Colorado Rockies","LF","Outfielder","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"693308","Nick Frasso","115","Colorado Rockies","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"663372","Ryan Feltner","115","Colorado Rockies","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"681198","TJ Rumfield","115","Colorado Rockies","1B","Infielder","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"685299","Tanner Gordon","115","Colorado Rockies","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"608372","Tomoyuki Sugano","115","Colorado Rockies","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"687859","Troy Johnston","115","Colorado Rockies","RF","Outfielder","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"691728","Zac Veen","115","Colorado Rockies","LF","Outfielder","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"688642","Zach Agnos","115","Colorado Rockies","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"805123","AJ Blubaugh","117","Houston Astros","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"656986","Bennett Sousa","117","Houston Astros","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"650556","Bryan Abreu","117","Houston Astros","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"687911","Bryan King","117","Houston Astros","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"701358","Cam Smith","117","Houston Astros","RF","Outfielder","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"543877","Christian Vázquez","117","Houston Astros","C","Catcher","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"572233","Christian Walker","117","Houston Astros","1B","Infielder","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"664299","Cristian Javier","117","Houston Astros","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"662139","Daulton Varsho","117","Houston Astros","CF","Outfielder","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"660853","Enyel De Los Santos","117","Houston Astros","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"814490","Ethan Pecko","117","Houston Astros","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"669713","Hayden Wesneski","117","Houston Astros","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"686613","Hunter Brown","117","Houston Astros","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"670623","Isaac Paredes","117","Houston Astros","3B","Infielder","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"665161","Jeremy Peña","117","Houston Astros","SS","Infielder","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"694388","Joey Loperfido","117","Houston Astros","LF","Outfielder","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"678489","Jorge Barrosa","117","Houston Astros","CF","Outfielder","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"514888","Jose Altuve","117","Houston Astros","2B","Infielder","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"623352","Josh Hader","117","Houston Astros","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"664774","LaMonte Wade Jr.","117","Houston Astros","LF","Outfielder","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"699044","Miguel Ullola","117","Houston Astros","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"676369","Nelson Velázquez","117","Houston Astros","LF","Outfielder","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"669397","Nick Allen","117","Houston Astros","SS","Infielder","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"663567","Peter Lambert","117","Houston Astros","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"669854","Ronel Blanco","117","Houston Astros","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"837227","Tatsuya Imai","117","Houston Astros","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"673237","Yainer Diaz","117","Houston Astros","C","Catcher","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"670541","Yordan Alvarez","117","Houston Astros","DH","Hitter","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"805999","A.J. Ewing","121","New York Mets","CF","Outfielder","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"681810","Austin Warren","121","New York Mets","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"666182","Bo Bichette","121","New York Mets","3B","Infielder","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"683146","Brett Baty","121","New York Mets","3B","Infielder","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"701807","Carson Benge","121","New York Mets","RF","Outfielder","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"681035","Christian Scott","121","New York Mets","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"666624","Christopher Morel","121","New York Mets","1B","Infielder","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"665506","Cristian Pache","121","New York Mets","OF","Outfielder","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"673380","Dedniel Núñez","121","New York Mets","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"682626","Francisco Alvarez","121","New York Mets","C","Catcher","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"596019","Francisco Lindor","121","New York Mets","SS","Infielder","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"674073","Jack Weisenburger","121","New York Mets","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"676724","Jared Young","121","New York Mets","1B","Infielder","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"642376","Jefry Yan","121","New York Mets","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"804636","Jonah Tong","121","New York Mets","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"702752","Jonathan Pintaro","121","New York Mets","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"665742","Juan Soto","121","New York Mets","LF","Outfielder","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"673540","Kodai Senga","121","New York Mets","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"620443","Luis Torrens","121","New York Mets","C","Catcher","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"543760","Marcus Semien","121","New York Mets","2B","Infielder","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"668901","Mark Vientos","121","New York Mets","1B","Infielder","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"681320","Nate Lavender","121","New York Mets","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"703492","Nick Morabito","121","New York Mets","LF","Outfielder","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"690997","Nolan McLean","121","New York Mets","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"640455","Sean Manaea","121","New York Mets","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"668964","Tobias Myers","121","New York Mets","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"675540","Xzavion Curry","121","New York Mets","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"804267","Zac Thornton","121","New York Mets","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"643217","Andrew Benintendi","145","Chicago White Sox","DH","Hitter","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"641743","Anthony Kay","145","Chicago White Sox","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"695731","Braden Montgomery","145","Chicago White Sox","RF","Outfielder","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"686668","Brenton Doyle","145","Chicago White Sox","CF","Outfielder","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"663542","Bryan Hudson","145","Chicago White Sox","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"805367","Chase Meidroth","145","Chicago White Sox","2B","Infielder","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"669684","Chris Murphy","145","Chicago White Sox","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"695657","Colson Montgomery","145","Chicago White Sox","SS","Infielder","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"689818","David Sandlin","145","Chicago White Sox","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"663436","Davis Martin","145","Chicago White Sox","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"607200","Erick Fedde","145","Chicago White Sox","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"691799","Grant Taylor","145","Chicago White Sox","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"696146","Hagen Smith","145","Chicago White Sox","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"668670","Jake Rogers","145","Chicago White Sox","C","Catcher","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"663855","Jordan Hicks","145","Chicago White Sox","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"691019","Kyle Teel","145","Chicago White Sox","C","Catcher","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"622491","Luis Castillo","145","Chicago White Sox","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"682668","Luisangel Acuña","145","Chicago White Sox","SS","Infielder","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"678246","Miguel Vargas","145","Chicago White Sox","3B","Infielder","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"808959","Munetaka Murakami","145","Chicago White Sox","1B","Infielder","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"702273","Noah Schultz","145","Chicago White Sox","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"545341","Randal Grichuk","145","Chicago White Sox","DH","Hitter","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"803011","Sam Antonacci","145","Chicago White Sox","LF","Outfielder","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"680732","Sean Burke","145","Chicago White Sox","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"656794","Sean Newcomb","145","Chicago White Sox","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"502054","Tommy Pham","145","Chicago White Sox","LF","Outfielder","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"670950","Trevor Richards","145","Chicago White Sox","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"671976","Tristan Peters","145","Chicago White Sox","CF","Outfielder","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"696030","Alejandro Osuna","140","Texas Rangers","LF","Outfielder","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"607043","Brandon Nimmo","140","Texas Rangers","RF","Outfielder","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"615698","Cal Quantrill","140","Texas Rangers","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"681217","Chase Silseth","140","Texas Rangers","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"674003","Cody Bradford","140","Texas Rangers","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"683227","Cody Freeman","140","Texas Rangers","3B","Infielder","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"608369","Corey Seager","140","Texas Rangers","SS","Infielder","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"643376","Danny Jansen","140","Texas Rangers","C","Catcher","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"553869","Elias Díaz","140","Texas Rangers","C","Catcher","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"694497","Evan Carter","140","Texas Rangers","CF","Outfielder","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"677649","Ezequiel Duran","140","Texas Rangers","SS","Infielder","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"656641","Jacob Latz","140","Texas Rangers","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"594798","Jacob deGrom","140","Texas Rangers","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"669394","Jake Burger","140","Texas Rangers","1B","Infielder","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"596001","Jakob Junis","140","Texas Rangers","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"592626","Joc Pederson","140","Texas Rangers","DH","Hitter","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"656756","Jordan Montgomery","140","Texas Rangers","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"673962","Josh Jung","140","Texas Rangers","3B","Infielder","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"679822","Justin Foscue","140","Texas Rangers","2B","Infielder","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"677958","Kumar Rocker","140","Texas Rangers","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"669022","MacKenzie Gore","140","Texas Rangers","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"543135","Nathan Eovaldi","140","Texas Rangers","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"670032","Nicky Lopez","140","Texas Rangers","2B","Infielder","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"695239","Robby Ahlstrom","140","Texas Rangers","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"676395","Robert Garcia","140","Texas Rangers","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"592866","Trevor Williams","140","Texas Rangers","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"641302","Tyler Alexander","140","Texas Rangers","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"694671","Wyatt Langford","140","Texas Rangers","LF","Outfielder","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"624428","Adam Frazier","108","Los Angeles Angels","2B","Infielder","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"690829","Ben Joyce","108","Los Angeles Angels","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"676620","Blake Weiman","108","Los Angeles Angels","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"695681","Christian Moore","108","Los Angeles Angels","2B","Infielder","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"694203","Denzer Guzman","108","Los Angeles Angels","3B","Infielder","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"680570","Grayson Rodriguez","108","Los Angeles Angels","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"820862","José Fermin","108","Los Angeles Angels","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"642350","Jose Siri","108","Los Angeles Angels","LF","Outfielder","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"666139","Josh Lowe","108","Los Angeles Angels","LF","Outfielder","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"677347","Kyren Paris","108","Los Angeles Angels","2B","Infielder","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"684665","Luke Murphy","108","Los Angeles Angels","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"545361","Mike Trout","108","Los Angeles Angels","CF","Outfielder","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"815083","Mitch Farris","108","Los Angeles Angels","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"694208","Moisés Ballesteros","108","Los Angeles Angels","DH","Hitter","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"672724","Oswald Peraza","108","Los Angeles Angels","2B","Infielder","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"672282","Reid Detmers","108","Los Angeles Angels","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"696270","Ryan Johnson","108","Los Angeles Angels","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"670245","Ryan Watson","108","Los Angeles Angels","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"696147","Sam Bachman","108","Los Angeles Angels","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"671111","Sammy Peralta","108","Los Angeles Angels","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"642048","Tayler Saucedo","108","Los Angeles Angels","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"518595","Travis d'Arnaud","108","Los Angeles Angels","C","Catcher","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"623168","Tyler Heineman","108","Los Angeles Angels","C","Catcher","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"687093","Vaughn Grissom","108","Los Angeles Angels","1B","Infielder","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"685133","Wade Meckler","108","Los Angeles Angels","LF","Outfielder","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
"700712","Walbert Ureña","108","Los Angeles Angels","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"579328","Yusei Kikuchi","108","Los Angeles Angels","P","Pitcher","Active","active",TRUE,TRUE,"pitcher_unspecified",2026-09-17,"baseballr_mlb_rosters_active_v1"
"687263","Zach Neto","108","Los Angeles Angels","SS","Infielder","Active","active",TRUE,FALSE,"position_player",2026-09-17,"baseballr_mlb_rosters_active_v1"
