"metric_id","metric_label","game_id","player_id","player_name","team","opponent","role","probability","expected_value","simulations","model_version","publication_status","metric_rank"
"batter_hr_2plus","2+ home runs","824486","680574","Matt McLain","Cincinnati Reds","Pittsburgh Pirates","hitter",0.0045,0.085,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",18
"batter_hr_2plus","2+ home runs","824651","683737","Michael Busch","Chicago Cubs","New York Yankees","hitter",0.0035,0.108,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",19
"batter_hr_2plus","2+ home runs","824486","682622","Noelvi Marte","Cincinnati Reds","Pittsburgh Pirates","hitter",0.0035,0.1125,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",20
"batter_hr_2plus","2+ home runs","824651","645305","Ali Sánchez","New York Yankees","Chicago Cubs","hitter",0.002,0.0615,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",21
"batter_hr_2plus","2+ home runs","824651","608324","Alex Bregman","Chicago Cubs","New York Yankees","hitter",0.002,0.082,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",22
"batter_hr_2plus","2+ home runs","824651","665804","Miguel Amaya","Chicago Cubs","New York Yankees","hitter",0.002,0.065,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",23
"batter_hr_2plus","2+ home runs","824486","667472","Dane Myers","Cincinnati Reds","Pittsburgh Pirates","hitter",0.0015,0.05,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",24
"batter_hr_2plus","2+ home runs","824651","699393","Pedro Ramírez","Chicago Cubs","New York Yankees","hitter",0.001,0.0385,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",25
"batter_hr_2plus","2+ home runs","824651","663538","Nico Hoerner","Chicago Cubs","New York Yankees","hitter",0.001,0.032,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",26
"batter_hr_2plus","2+ home runs","824651","683011","Anthony Volpe","New York Yankees","Chicago Cubs","hitter",5e-04,0.02,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",27
"batter_tb_2plus","2+ total bases","824651","691718","Pete Crow-Armstrong","Chicago Cubs","New York Yankees","hitter",0.4855,2.06,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",1
"batter_tb_2plus","2+ total bases","824651","699393","Pedro Ramírez","Chicago Cubs","New York Yankees","hitter",0.48,1.6935,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",2
"batter_tb_2plus","2+ total bases","824651","700250","Ben Rice","New York Yankees","Chicago Cubs","hitter",0.457,2.052,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",3
"batter_tb_2plus","2+ total bases","824651","502671","Paul Goldschmidt","New York Yankees","Chicago Cubs","hitter",0.407,1.827,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",4
"batter_tb_2plus","2+ total bases","824486","682829","Elly De La Cruz","Cincinnati Reds","Pittsburgh Pirates","hitter",0.3945,1.6765,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",5
"batter_tb_2plus","2+ total bases","824651","683737","Michael Busch","Chicago Cubs","New York Yankees","hitter",0.372,1.46,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",6
"batter_tb_2plus","2+ total bases","824651","691176","Jasson Domínguez","New York Yankees","Chicago Cubs","hitter",0.369,1.536,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",7
"batter_tb_2plus","2+ total bases","824651","683011","Anthony Volpe","New York Yankees","Chicago Cubs","hitter",0.3665,1.2695,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",8
"batter_tb_2plus","2+ total bases","824651","645305","Ali Sánchez","New York Yankees","Chicago Cubs","hitter",0.357,1.3385,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",9
"batter_tb_2plus","2+ total bases","824486","701398","Sal Stewart","Cincinnati Reds","Pittsburgh Pirates","hitter",0.355,1.521,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",10
"batter_tb_2plus","2+ total bases","824651","664023","Ian Happ","Chicago Cubs","New York Yankees","hitter",0.3525,1.44,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",11
"batter_tb_2plus","2+ total bases","824651","624424","Michael Conforto","Chicago Cubs","New York Yankees","hitter",0.3515,1.5545,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",12
"batter_tb_2plus","2+ total bases","824486","663993","Nathaniel Lowe","Cincinnati Reds","Pittsburgh Pirates","hitter",0.3505,1.52,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",13
"batter_tb_2plus","2+ total bases","824651","642708","Amed Rosario","New York Yankees","Chicago Cubs","hitter",0.345,1.5435,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",14
"batter_tb_2plus","2+ total bases","824651","663538","Nico Hoerner","Chicago Cubs","New York Yankees","hitter",0.345,1.2565,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",15
"batter_tb_2plus","2+ total bases","824651","608324","Alex Bregman","Chicago Cubs","New York Yankees","hitter",0.341,1.326,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",16
"batter_tb_2plus","2+ total bases","824486","668709","JJ Bleday","Cincinnati Reds","Pittsburgh Pirates","hitter",0.334,1.4815,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",17
"batter_tb_2plus","2+ total bases","824651","682987","Spencer Jones","New York Yankees","Chicago Cubs","hitter",0.3305,1.3715,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",18
