"catcher_id","catcher_name","team","called_pitches","called_strikes","called_strike_rate","expected_called_strike_rate","adjusted_called_strike_rate","extra_strikes","framing_logit_effect","framing_runs_estimate","framing_rate_above_expected","framing_score","reliability","model_version","source_through","generated_at_utc"
"661531","Brian Serven","Athletics",915,250,0.273224043715847,0.271719514682533,0.27247353707939,1.37664406548259,0.00612069057147058,0.172080508185324,0.00150452903331431,100.752264516657,0.806167400881057,"catcher_framing_location_v1","2026-08-16","2026-08-17 10:36:06 UTC"
"701852","Drew Cavanaugh","San Francisco Giants",1855,523,0.281940700808625,0.281222956363063,0.281617129441069,1.33141594651737,0.0031721195804606,0.166426993314671,0.000717744445561924,100.358872222781,0.893975903614458,"catcher_framing_location_v1","2026-08-16","2026-08-17 10:36:06 UTC"
"681807","David Fry remains in the game as the catcher.","Cleveland Guardians",77,25,0.324675324675325,0.30902007423823,0.311491174006687,1.20545428365631,0.0189400637301039,0.150681785457039,0.0156552504370949,107.827625218547,0.259259259259259,"catcher_framing_location_v1","2026-08-16","2026-08-17 10:36:06 UTC"
"683079","Omar Martinez","Los Angeles Angels",104,34,0.326923076923077,0.318519682618961,0.320107833988132,0.873953007628064,0.0123988306976311,0.109244125953508,0.008403394304116,104.201697152058,0.320987654320988,"catcher_framing_location_v1","2026-08-16","2026-08-17 10:36:06 UTC"
"665856","Jair Camargo remains in the game as the catcher.","Atlanta Braves",11,4,0.363636363636364,0.311042966326506,0.312415008390468,0.578527370408434,0.0116612826998157,0.0723159213010543,0.0525933973098577,126.296698654929,0.0476190476190476,"catcher_framing_location_v1","2026-08-16","2026-08-17 10:36:06 UTC"
"571912","Luke Maile","Kansas City Royals",27,9,0.333333333333333,0.313001239301802,0.314343930595344,0.548966538851346,0.010316019857132,0.0686208173564183,0.0203320940315313,110.166047015766,0.109311740890688,"catcher_framing_location_v1","2026-08-16","2026-08-17 10:36:06 UTC"
"553869","Elias Díaz","Kansas City Royals",190,56,0.294736842105263,0.291864414100443,0.292694257195234,0.545761320915746,0.00643192608298204,0.0682201651144682,0.00287242800481972,101.43621400241,0.463414634146341,"catcher_framing_location_v1","2026-08-16","2026-08-17 10:36:06 UTC"
"675448","Blake Hunt","San Diego Padres",72,22,0.305555555555556,0.300066841827676,0.30088941615015,0.395187388407361,0.00643558439292091,0.0493984235509201,0.00548871372788002,102.74435686394,0.246575342465753,"catcher_framing_location_v1","2026-08-16","2026-08-17 10:36:06 UTC"
"699625","Jimmy Crooks remains in the game as the catcher.","St. Louis Cardinals",281,84,0.298932384341637,0.297985022224483,0.298321409494771,0.266208754920398,0.00253875759530275,0.0332760943650497,0.00094736211715444,100.473681058577,0.560878243512974,"catcher_framing_location_v1","2026-08-16","2026-08-17 10:36:06 UTC"
"666163","Ben Rortvedt","Los Angeles Dodgers",31,10,0.32258064516129,0.320725823929195,0.320868492753725,0.0574994581949537,0.00105130608237325,0.00718743227436921,0.00185482123209528,100.927410616048,0.123505976095618,"catcher_framing_location_v1","2026-08-16","2026-08-17 10:36:06 UTC"
"642020","Chuckie Robinson","Los Angeles Dodgers",460,133,0.289130434782609,0.28921180978462,0.289177880460509,-0.0374325009251588,-0.000267798550551701,-0.00467906261564485,-8.13750020112148e-05,99.9593124989944,0.676470588235294,"catcher_framing_location_v1","2026-08-16","2026-08-17 10:36:06 UTC"
"694208","Moisés Ballesteros","Chicago Cubs",44,12,0.272727272727273,0.278922626811077,0.278303192196569,-0.272595579687381,-0.0051397669256853,-0.0340744474609227,-0.00619535408380412,96.9023229580979,0.166666666666667,"catcher_framing_location_v1","2026-08-16","2026-08-17 10:36:06 UTC"
