"player_id","player_name","team","eligible_pitches","attempts","attempt_rate","expected_attempt_rate","adjusted_attempt_rate","attempts_above_expected","attempt_logit_effect","attempts_modeled","stolen_bases","success_rate_allowed","expected_success_rate_allowed","adjusted_success_rate_allowed","advances_above_expected","success_logit_effect","attempt_index","success_allowed_index","attempts_prevented","base_advances_prevented","stealing_runs_saved","reliability","source_through","generated_at_utc"
"661388","William Contreras","Milwaukee Brewers",4589,38,0.00828067117018958,0.01194728061117,0.00844033660976278,-16.8260707246591,-0.379966455919121,38,26,0.684210526315789,0.81566109109975,0.7415755891243,-4.99512146179049,-0.441354097587653,70.6180392601008,89.2449385364937,16.8260707246591,4.99512146179049,3.24682895016382,0.9745168825653,"2026-08-04","2026-08-06 04:39:56 UTC"
"661531","Brian Serven","Athletics",351,3,0.00854700854700855,0.0102945795574469,0.00890623592422192,-0.613397424663868,-0.154347552498808,3,2,0.666666666666667,0.840992677429035,0.824407000351165,-0.522978032287104,-0.121097269473309,74.5160942312347,99.2132874307202,0.613397424663868,0.522978032287104,0.339935720986617,0.745222929936306,"2026-08-04","2026-08-06 04:39:56 UTC"
"663584","Hayden Senger","New York Mets",319,2,0.00626959247648903,0.0156110713700745,0.00915721841304449,-2.97993176705376,-0.589186320730369,2,1,0.5,0.823859386221399,0.803254935955003,-0.647718772442799,-0.142178940640043,76.6159975963173,96.6677415488978,2.97993176705376,0.647718772442799,0.421017202087819,0.726651480637813,"2026-08-04","2026-08-06 04:39:56 UTC"
"663698","Joey Bart","Pittsburgh Pirates",58,0,0,0.00755942545918908,0.00516063132085838,-0.438446676632967,-0.396840605264448,,,,,,,,43.1776221817681,,0.438446676632967,,,0.325842696629214,"2026-08-04","2026-08-06 04:39:56 UTC"
"663728","Cal Raleigh","Seattle Mariners",3578,39,0.0108999441028508,0.0104855999423175,0.0106464971345875,1.48252340638806,0.0164017996663164,39,34,0.871794871794872,0.845531592866687,0.860562530089521,1.0242678781992,0.122149229673273,89.076394389676,103.564425840042,-1.48252340638806,-1.0242678781992,-0.665774120829483,0.967550027041644,"2026-08-04","2026-08-06 04:39:56 UTC"
"663743","Nick Fortes","Tampa Bay Rays",2878,59,0.0205003474635163,0.0135318515474399,0.0190062861490387,20.0553312464679,0.385776865365121,59,50,0.847457627118644,0.815602324991971,0.836836420021943,1.87946282547373,0.150765258665441,159.020513460214,100.709106347673,-20.0553312464679,-1.87946282547373,-1.22165083655793,0.959973315543696,"2026-08-04","2026-08-06 04:39:56 UTC"
"663886","Tyler Stephenson","Cincinnati Reds",4290,60,0.013986013986014,0.0150874082510576,0.0138292126135937,-4.72498139703692,-0.0966552767639888,60,50,0.833333333333333,0.830624438276658,0.83244071483131,0.162533703400517,0.0132016756625093,115.705323666054,100.180105062685,4.72498139703692,-0.162533703400517,-0.105646907210336,0.972789115646258,"2026-08-04","2026-08-06 04:39:56 UTC"
"663967","César Salazar","Houston Astros",318,4,0.0125786163522013,0.00571764197662317,0.0100582400257386,2.18178985143383,0.61115557611503,4,2,0.5,0.794490612190829,0.758863425907202,-1.17796244876331,-0.21220593174109,84.1546044743693,91.3254438197662,-2.18178985143383,1.17796244876331,0.765675591696154,0.726027397260274,"2026-08-04","2026-08-06 04:39:56 UTC"
"664731","P.J. Higgins","Cincinnati Reds",495,12,0.0242424242424242,0.013913415365181,0.0209355867515742,5.11285939423542,0.456974397970263,12,11,0.916666666666667,0.83486756592707,0.85885245764671,0.981589208875162,0.189855313508984,175.162455659155,103.35862711596,-5.11285939423542,-0.981589208875162,-0.638032985768855,0.804878048780488,"2026-08-04","2026-08-06 04:39:56 UTC"
"664954","Brett Sullivan","Colorado Rockies",729,7,0.00960219478737997,0.00892565850500984,0.00929702265004269,0.493194949847826,0.0437337452469135,,,,,,,,77.7857022601867,,-0.493194949847826,,,0.858657243816254,"2026-08-04","2026-08-06 04:39:56 UTC"
"665561","Rafael Marchán","Philadelphia Phillies",1371,15,0.0109409190371991,0.0115798337566392,0.0108250792299834,-0.875952080352353,-0.0730151728891322,15,9,0.6,0.787768859029641,0.723831821258742,-2.81653288544461,-0.355777702560062,90.5705430246052,87.1095642121616,0.875952080352353,2.81653288544461,1.830746375539,0.919517102615694,"2026-08-04","2026-08-06 04:39:56 UTC"
"665804","Miguel Amaya","Chicago Cubs",1854,19,0.0102481121898598,0.0111630299907539,0.0101746967034815,-1.69625760285776,-0.101629971382221,19,12,0.631578947368421,0.79424309596324,0.731077046502232,-3.09061882330156,-0.36372839214477,85.1289663536617,87.9814910811431,1.69625760285776,3.09061882330156,2.00890223514601,0.939209726443769,"2026-08-04","2026-08-06 04:39:56 UTC"
"665856","Jair Camargo remains in the game as the catcher.","Atlanta Braves",14,1,0.0714285714285714,0.0105413097775995,0.0166384852825402,0.852421663113607,0.466784706368028,1,1,1,0.878603393122913,0.882789499259436,0.121396606877087,0.0398446444007954,139.209756818461,106.239331172031,-0.852421663113607,-0.121396606877087,-0.0789077944701064,0.104477611940299,"2026-08-04","2026-08-06 04:39:56 UTC"
