"game_id","game_date","team_side","batting_order","batter_id","batter_name","batter_team","pitcher_id","pitcher_name","pitcher_team","batter_hand","pitcher_hand","batter_pa","pitcher_bf","batter_split_pa","pitcher_split_bf","batter_form_confidence","pitcher_form_confidence","p_BB","p_HBP","p_K","p_1B","p_2B","p_3B","p_HR","p_OUT","p_hit","p_xbh","p_on_base","estimated_woba","probability_sum","matchup_reliability","input_status","model_version","generated_at_utc"
"823743","2026-08-22","home",4,"641343","Jake Bauers","Milwaukee Brewers","527048","Martín Pérez","Atlanta Braves","L","L",463,455,122,128,0.359,0.324,0.108554699353507,0.00407596339994925,0.219671181663537,0.140918641732176,0.0443859302561786,0.0127938434477562,0.0403933698808687,0.429206370266027,0.23849178531698,0.0975731435848035,0.351122448070436,0.358033463682906,1,62.0284227895859,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1","2026-08-22 16:53:25 UTC"
"823743","2026-08-22","home",5,"683734","Andrew Vaughn","Milwaukee Brewers","527048","Martín Pérez","Atlanta Braves","R","L",270,455,99,327,0.296,0.324,0.146307288991003,0.00216933052859744,0.116218069793881,0.132958750933191,0.0676609381827353,0.0179504738584791,0.0162683592587998,0.500466788453313,0.234838522233205,0.101879771300014,0.383315141752806,0.364119352881597,1,60.1762696582116,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1","2026-08-22 16:53:25 UTC"
"823743","2026-08-22","home",6,"592885","Christian Yelich","Milwaukee Brewers","527048","Martín Pérez","Atlanta Braves","L","L",388,455,98,128,0.275,0.324,0.0727963788280377,0.00599607944892813,0.242935238271525,0.140369164616741,0.0278867672877754,0.0237236784078277,0.0222041913775216,0.464088501761644,0.214183801689865,0.0738146370731246,0.292976259966831,0.294290497879177,1,59.8647516349528,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1","2026-08-22 16:53:25 UTC"
"823743","2026-08-22","home",7,"687401","Joey Ortiz","Milwaukee Brewers","527048","Martín Pérez","Atlanta Braves","R","L",319,455,108,327,0.275,0.324,0.115821110307244,0.000384769049879945,0.172981523063424,0.12764094529725,0.0234916262327718,0.0166279698312035,0.0164309005680307,0.526621155650196,0.184191441929256,0.0565504966320061,0.300397321286381,0.280612991296549,1,61.9057361781232,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1","2026-08-22 16:53:25 UTC"
"823743","2026-08-22","home",8,"800325","Luis Lara","Milwaukee Brewers","527048","Martín Pérez","Atlanta Braves","R","L",116,455,0,327,0.296,0.324,0.116102939368071,0.00119827727430289,0.160274847246233,0.119513083098557,0.0373180739112201,0.0128208715974181,0.0167345930801564,0.536037314424042,0.186386621687351,0.0668735385887946,0.303687838329725,0.286056804361196,1,46.2885236595967,"overall_rates_with_partial_split","multinomial_log5_platoon_form_v1","2026-08-22 16:53:25 UTC"
"823743","2026-08-22","home",9,"806198","Cooper Pratt","Milwaukee Brewers","527048","Martín Pérez","Atlanta Braves","R","L",166,455,0,327,0,0.324,0.124684979115767,0.00149162208369002,0.165820529249667,0.131343158626836,0.0301779137279435,0.0111486052309598,0.0166316816083727,0.518701510356763,0.189301359194112,0.057958200567276,0.315477960393569,0.290930700297528,1,49.3147393336646,"overall_rates_with_partial_split","multinomial_log5_platoon_form_v1","2026-08-22 16:53:25 UTC"
"823831","2026-08-22","away",1,"695734","Daylen Lile","Washington Nationals","691587","Eury Pérez","Miami Marlins","L","R",531,496,383,280,0.338,0.32,0.0650890273548736,0.00542707228940173,0.25500294074814,0.0976995246752079,0.0516972399256889,0.00868575273248528,0.020221607551436,0.496176834722767,0.178304124884818,0.0806046002096101,0.248820224529093,0.253094285586333,1,70.3742795757605,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1","2026-08-22 16:53:25 UTC"
"823831","2026-08-22","away",2,"686611","Dylan Crews","Washington Nationals","691587","Eury Pérez","Miami Marlins","R","R",314,496,209,216,0.301,0.32,0.0583860150839173,0.0551736763469933,0.2625911472634,0.0941199008216296,0.0286114005008347,0.000130224296929321,0.0297178680347234,0.471269767651573,0.152579393654117,0.0584594928324874,0.266139085085028,0.258251111374811,1,63.5397942576612,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1","2026-08-22 16:53:25 UTC"
"823831","2026-08-22","away",3,"691781","Brady House","Washington Nationals","691587","Eury Pérez","Miami Marlins","R","R",256,496,173,216,0.281,0.32,0.0693666242059241,0.0335799062925281,0.300760442428191,0.104377359978933,0.0277785224418225,0.000169051380868512,0.0354216013618877,0.428546491909845,0.167746535163512,0.0633691751845787,0.270693065661964,0.269799086733578,1,61.1294202538453,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1","2026-08-22 16:53:25 UTC"
"823831","2026-08-22","away",4,"694673","Abimelec Ortiz","Washington Nationals","691587","Eury Pérez","Miami Marlins","U","R",0,496,52,0,0,0.32,0.0825737826253228,0.0103156536178307,0.24297193961053,0.109873435561753,0.0407726345318016,0.00179271982840562,0.0442705489957694,0.467429285228587,0.196709338917729,0.0868359033559766,0.289598775160883,0.303430317143896,1,27.6775571409097,"batter_league_fallback","multinomial_log5_platoon_form_v1","2026-08-22 16:53:25 UTC"
