player_id,player_name,team,forecast_season,horizon,projected_games,projected_plate_appearances,projected_home_runs,projected_batting_average,projected_on_base_percentage,projected_slugging_percentage,role_context,comparable_count,source_through,projection_method
691788,Joe Mack,MIA,2027,1,144,479,16,0.246449839670179,0.315695267927061,0.418650793650794,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
691788,Joe Mack,MIA,2028,2,100,332,11,0.246449839670179,0.315695267927061,0.418650793650794,shared or uncertain role,20,2026-07-26,weighted_comparable_season_segment_v1
691788,Joe Mack,MIA,2029,3,98,326,11,0.246449839670179,0.315695267927061,0.418650793650794,shared or uncertain role,20,2026-07-26,weighted_comparable_season_segment_v1
596019,Francisco Lindor,NYM,2027,1,151,672,22,0.272887506480041,0.340415913200723,0.465027906424415,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
596019,Francisco Lindor,NYM,2028,2,137,610,20,0.272887506480041,0.340415913200723,0.465027906424415,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
596019,Francisco Lindor,NYM,2029,3,120,537,17,0.272887506480041,0.340415913200723,0.465027906424415,shared or uncertain role,20,2026-07-26,weighted_comparable_season_segment_v1
650402,Gleyber Torres,DET,2027,1,158,661,17,0.264970645792564,0.341254549347035,0.426717223275485,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
650402,Gleyber Torres,DET,2028,2,154,645,17,0.264970645792564,0.341254549347035,0.426717223275485,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
650402,Gleyber Torres,DET,2029,3,135,566,15,0.264970645792564,0.341254549347035,0.426717223275485,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
668715,Spencer Steer,CIN,2027,1,161,660,22,0.251296558227251,0.332167832167832,0.42913334207421,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
668715,Spencer Steer,CIN,2028,2,147,601,20,0.251296558227251,0.332167832167832,0.42913334207421,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
668715,Spencer Steer,CIN,2029,3,116,477,16,0.251296558227251,0.332167832167832,0.42913334207421,shared or uncertain role,20,2026-07-26,weighted_comparable_season_segment_v1
700932,Kyle Manzardo,CLE,2027,1,145,512,17,0.244276328887119,0.319055173629473,0.420631290027447,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
700932,Kyle Manzardo,CLE,2028,2,130,459,15,0.244276328887119,0.319055173629473,0.420631290027447,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
700932,Kyle Manzardo,CLE,2029,3,115,405,13,0.244276328887119,0.319055173629473,0.420631290027447,shared or uncertain role,20,2026-07-26,weighted_comparable_season_segment_v1
665862,Jazz Chisholm Jr.,NYY,2027,1,162,657,22,0.251333946642134,0.323949326362357,0.441508581752484,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
665862,Jazz Chisholm Jr.,NYY,2028,2,143,580,19,0.251333946642134,0.323949326362357,0.441508581752484,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
665862,Jazz Chisholm Jr.,NYY,2029,3,131,530,18,0.251333946642134,0.323949326362357,0.441508581752484,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
805811,Bryce Eldridge,SFG,2027,1,155,632,18,0.256254225828262,0.337496411139822,0.415254237288136,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
805811,Bryce Eldridge,SFG,2028,2,131,533,15,0.256254225828262,0.337496411139822,0.415254237288136,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
805811,Bryce Eldridge,SFG,2029,3,121,494,14,0.256254225828262,0.337496411139822,0.415254237288136,shared or uncertain role,20,2026-07-26,weighted_comparable_season_segment_v1
545361,Mike Trout,LAA,2027,1,161,709,32,0.288149241712522,0.398824935271858,0.547498594716133,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
545361,Mike Trout,LAA,2028,2,145,639,29,0.288149241712522,0.398824935271858,0.547498594716133,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
545361,Mike Trout,LAA,2029,3,127,555,25,0.288149241712522,0.398824935271858,0.547498594716133,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
808959,Munetaka Murakami,CHW,2027,1,145,633,23,0.249458744286745,0.345622119815668,0.452497551420176,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
808959,Munetaka Murakami,CHW,2028,2,129,560,20,0.249458744286745,0.345622119815668,0.452497551420176,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
808959,Munetaka Murakami,CHW,2029,3,110,477,17,0.249458744286745,0.345622119815668,0.452497551420176,shared or uncertain role,20,2026-07-26,weighted_comparable_season_segment_v1
679529,Spencer Torkelson,DET,2027,1,142,579,19,0.237134729764675,0.317739598426827,0.417637271214642,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
679529,Spencer Torkelson,DET,2028,2,138,562,18,0.237134729764675,0.317739598426827,0.417637271214642,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
679529,Spencer Torkelson,DET,2029,3,129,524,17,0.237134729764675,0.317739598426827,0.417637271214642,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
664040,Brandon Lowe,PIT,2027,1,151,615,22,0.246287927695287,0.326299694189602,0.469565217391304,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
664040,Brandon Lowe,PIT,2028,2,126,514,18,0.246287927695287,0.326299694189602,0.469565217391304,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
664040,Brandon Lowe,PIT,2029,3,105,429,15,0.246287927695287,0.326299694189602,0.469565217391304,shared or uncertain role,20,2026-07-26,weighted_comparable_season_segment_v1
676475,Alec Burleson,STL,2027,1,159,612,16,0.272787868688552,0.328554154430817,0.426835196888673,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
676475,Alec Burleson,STL,2028,2,152,583,16,0.272787868688552,0.328554154430817,0.426835196888673,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
676475,Alec Burleson,STL,2029,3,119,456,12,0.272787868688552,0.328554154430817,0.426835196888673,shared or uncertain role,20,2026-07-26,weighted_comparable_season_segment_v1
681297,Colton Cowser,BAL,2027,1,148,523,18,0.237579281183932,0.325138291333743,0.423580786026201,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
681297,Colton Cowser,BAL,2028,2,128,454,15,0.237579281183932,0.325138291333743,0.423580786026201,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
681297,Colton Cowser,BAL,2029,3,100,355,12,0.237579281183932,0.325138291333743,0.423580786026201,shared or uncertain role,20,2026-07-26,weighted_comparable_season_segment_v1
672515,Gabriel Moreno,ARI,2027,1,153,574,10,0.277403551745254,0.350705754614549,0.398752751283933,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
672515,Gabriel Moreno,ARI,2028,2,137,516,9,0.277403551745254,0.350705754614549,0.398752751283933,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
672515,Gabriel Moreno,ARI,2029,3,121,456,8,0.277403551745254,0.350705754614549,0.398752751283933,shared or uncertain role,20,2026-07-26,weighted_comparable_season_segment_v1
680757,Steven Kwan,CLE,2027,1,160,705,10,0.27172256097561,0.346617387112325,0.374856486796785,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
680757,Steven Kwan,CLE,2028,2,139,611,9,0.27172256097561,0.346617387112325,0.374856486796785,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
680757,Steven Kwan,CLE,2029,3,122,536,7,0.27172256097561,0.346617387112325,0.374856486796785,shared or uncertain role,20,2026-07-26,weighted_comparable_season_segment_v1
678246,Miguel Vargas,CHW,2027,1,158,623,18,0.235854239150339,0.316476345840131,0.398433552299141,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
678246,Miguel Vargas,CHW,2028,2,142,560,17,0.235854239150339,0.316476345840131,0.398433552299141,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
678246,Miguel Vargas,CHW,2029,3,130,513,15,0.235854239150339,0.316476345840131,0.398433552299141,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
608070,José Ramírez,CLE,2027,1,154,655,21,0.277422449632235,0.350851402670587,0.489817369596636,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
608070,José Ramírez,CLE,2028,2,139,593,19,0.277422449632235,0.350851402670587,0.489817369596636,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
608070,José Ramírez,CLE,2029,3,116,492,16,0.277422449632235,0.350851402670587,0.489817369596636,shared or uncertain role,20,2026-07-26,weighted_comparable_season_segment_v1
702222,Justin Crawford,PHI,2027,1,139,446,8,0.264650283553875,0.3194225129709,0.376129339039467,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
702222,Justin Crawford,PHI,2028,2,138,442,8,0.264650283553875,0.3194225129709,0.376129339039467,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
702222,Justin Crawford,PHI,2029,3,126,405,8,0.264650283553875,0.3194225129709,0.376129339039467,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
691458,Blaze Jordan,STL,2027,1,147,536,11,0.254775008093234,0.298621745788668,0.388142893336711,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
691458,Blaze Jordan,STL,2028,2,123,450,9,0.254775008093234,0.298621745788668,0.388142893336711,shared or uncertain role,20,2026-07-26,weighted_comparable_season_segment_v1
691458,Blaze Jordan,STL,2029,3,122,443,9,0.254775008093234,0.298621745788668,0.388142893336711,shared or uncertain role,20,2026-07-26,weighted_comparable_season_segment_v1
691176,Jasson Domínguez,NYY,2027,1,156,596,14,0.264267705707082,0.331468294337063,0.412878147709988,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
691176,Jasson Domínguez,NYY,2028,2,146,556,13,0.264267705707082,0.331468294337063,0.412878147709988,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
691176,Jasson Domínguez,NYY,2029,3,130,494,11,0.264267705707082,0.331468294337063,0.412878147709988,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
694203,Denzer Guzman,LAA,2027,1,144,557,13,0.248594628357277,0.300845070422535,0.389626818469323,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
694203,Denzer Guzman,LAA,2028,2,129,500,12,0.248594628357277,0.300845070422535,0.389626818469323,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
694203,Denzer Guzman,LAA,2029,3,123,476,11,0.248594628357277,0.300845070422535,0.389626818469323,shared or uncertain role,20,2026-07-26,weighted_comparable_season_segment_v1
669224,Austin Wells,NYY,2027,1,150,550,17,0.238328313253012,0.3093163538874,0.406349206349206,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
669224,Austin Wells,NYY,2028,2,144,527,16,0.238328313253012,0.3093163538874,0.406349206349206,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
669224,Austin Wells,NYY,2029,3,129,473,14,0.238328313253012,0.3093163538874,0.406349206349206,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
693307,Dillon Dingler,DET,2027,1,158,618,20,0.263878553356154,0.323436196830692,0.443518380711415,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
693307,Dillon Dingler,DET,2028,2,138,541,18,0.263878553356154,0.323436196830692,0.443518380711415,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
693307,Dillon Dingler,DET,2029,3,120,468,15,0.263878553356154,0.323436196830692,0.443518380711415,shared or uncertain role,20,2026-07-26,weighted_comparable_season_segment_v1
664761,Alec Bohm,PHI,2027,1,162,666,14,0.271289537712895,0.324756606397775,0.407705867539663,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
664761,Alec Bohm,PHI,2028,2,157,647,13,0.271289537712895,0.324756606397775,0.407705867539663,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
664761,Alec Bohm,PHI,2029,3,131,537,11,0.271289537712895,0.324756606397775,0.407705867539663,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
668709,JJ Bleday,CIN,2027,1,160,623,21,0.229790161678707,0.32185628742515,0.408540471637986,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
668709,JJ Bleday,CIN,2028,2,132,515,17,0.229790161678707,0.32185628742515,0.408540471637986,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
668709,JJ Bleday,CIN,2029,3,116,452,15,0.229790161678707,0.32185628742515,0.408540471637986,shared or uncertain role,20,2026-07-26,weighted_comparable_season_segment_v1
673548,Seiya Suzuki,CHC,2027,1,162,695,22,0.267311988086374,0.348601818493738,0.450737005430566,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
673548,Seiya Suzuki,CHC,2028,2,155,665,21,0.267311988086374,0.348601818493738,0.450737005430566,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
673548,Seiya Suzuki,CHC,2029,3,130,558,18,0.267311988086374,0.348601818493738,0.450737005430566,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
663728,Cal Raleigh,SEA,2027,1,156,627,27,0.230901656983,0.316607376895712,0.460832587287377,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
663728,Cal Raleigh,SEA,2028,2,133,534,23,0.230901656983,0.316607376895712,0.460832587287377,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
663728,Cal Raleigh,SEA,2029,3,113,457,20,0.230901656983,0.316607376895712,0.460832587287377,shared or uncertain role,20,2026-07-26,weighted_comparable_season_segment_v1
606466,Ketel Marte,ARI,2027,1,145,609,18,0.27598985761654,0.347436431846603,0.46326362135388,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
606466,Ketel Marte,ARI,2028,2,123,515,15,0.27598985761654,0.347436431846603,0.46326362135388,shared or uncertain role,20,2026-07-26,weighted_comparable_season_segment_v1
606466,Ketel Marte,ARI,2029,3,104,437,13,0.27598985761654,0.347436431846603,0.46326362135388,shared or uncertain role,20,2026-07-26,weighted_comparable_season_segment_v1
691026,Masyn Winn,STL,2027,1,160,671,12,0.257599444154942,0.314973092750871,0.376625789669268,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
691026,Masyn Winn,STL,2028,2,148,623,11,0.257599444154942,0.314973092750871,0.376625789669268,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
691026,Masyn Winn,STL,2029,3,146,611,11,0.257599444154942,0.314973092750871,0.376625789669268,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
650333,Luis Arraez,SFG,2027,1,162,687,10,0.305756358768407,0.358428246013667,0.409579483311333,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
650333,Luis Arraez,SFG,2028,2,162,687,10,0.305756358768407,0.358428246013667,0.409579483311333,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
650333,Luis Arraez,SFG,2029,3,152,645,9,0.305756358768407,0.358428246013667,0.409579483311333,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
669477,Casey Schmitt,SFG,2027,1,152,559,16,0.254614292475154,0.308391003460208,0.431140558447705,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
669477,Casey Schmitt,SFG,2028,2,146,535,16,0.254614292475154,0.308391003460208,0.431140558447705,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
669477,Casey Schmitt,SFG,2029,3,126,463,14,0.254614292475154,0.308391003460208,0.431140558447705,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
681481,Kerry Carpenter,DET,2027,1,146,522,18,0.257531584062196,0.316907160359379,0.469206680584551,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
681481,Kerry Carpenter,DET,2028,2,125,449,15,0.257531584062196,0.316907160359379,0.469206680584551,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
681481,Kerry Carpenter,DET,2029,3,104,371,13,0.257531584062196,0.316907160359379,0.469206680584551,shared or uncertain role,20,2026-07-26,weighted_comparable_season_segment_v1
547180,Bryce Harper,PHI,2027,1,161,693,27,0.277121374865736,0.379785779398359,0.505706578128242,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
547180,Bryce Harper,PHI,2028,2,139,595,23,0.277121374865736,0.379785779398359,0.505706578128242,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
547180,Bryce Harper,PHI,2029,3,112,481,19,0.277121374865736,0.379785779398359,0.505706578128242,shared or uncertain role,20,2026-07-26,weighted_comparable_season_segment_v1
673237,Yainer Diaz,HOU,2027,1,154,609,17,0.273127753303965,0.310052600818235,0.441518847006652,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
673237,Yainer Diaz,HOU,2028,2,139,551,16,0.273127753303965,0.310052600818235,0.441518847006652,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
673237,Yainer Diaz,HOU,2029,3,114,450,13,0.273127753303965,0.310052600818235,0.441518847006652,shared or uncertain role,20,2026-07-26,weighted_comparable_season_segment_v1
802139,JJ Wetherholt,STL,2027,1,162,725,14,0.255744996293551,0.328885062419285,0.387648456057007,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
802139,JJ Wetherholt,STL,2028,2,154,702,14,0.255744996293551,0.328885062419285,0.387648456057007,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
802139,JJ Wetherholt,STL,2029,3,153,700,14,0.255744996293551,0.328885062419285,0.387648456057007,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
680776,Jarren Duran,BOS,2027,1,152,645,17,0.259361359981622,0.319958202716823,0.427579908675799,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
680776,Jarren Duran,BOS,2028,2,128,542,14,0.259361359981622,0.319958202716823,0.427579908675799,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
680776,Jarren Duran,BOS,2029,3,113,476,13,0.259361359981622,0.319958202716823,0.427579908675799,shared or uncertain role,20,2026-07-26,weighted_comparable_season_segment_v1
701358,Cam Smith,HOU,2027,1,153,568,12,0.257451403887689,0.318047337278107,0.377433849226161,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
701358,Cam Smith,HOU,2028,2,140,522,11,0.257451403887689,0.318047337278107,0.377433849226161,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
701358,Cam Smith,HOU,2029,3,132,493,10,0.257451403887689,0.318047337278107,0.377433849226161,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
671732,Lawrence Butler,ATH,2027,1,162,606,16,0.246203904555315,0.314410480349345,0.403876375065479,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
671732,Lawrence Butler,ATH,2028,2,132,493,13,0.246203904555315,0.314410480349345,0.403876375065479,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
671732,Lawrence Butler,ATH,2029,3,110,412,11,0.246203904555315,0.314410480349345,0.403876375065479,shared or uncertain role,20,2026-07-26,weighted_comparable_season_segment_v1
642715,Willy Adames,SFG,2027,1,158,660,21,0.245869603837271,0.318833943833944,0.43533173461231,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
642715,Willy Adames,SFG,2028,2,135,561,18,0.245869603837271,0.318833943833944,0.43533173461231,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
642715,Willy Adames,SFG,2029,3,120,501,16,0.245869603837271,0.318833943833944,0.43533173461231,shared or uncertain role,20,2026-07-26,weighted_comparable_season_segment_v1
668930,Brice Turang,MIL,2027,1,160,651,12,0.263109134704465,0.337595907928389,0.389491242702252,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
668930,Brice Turang,MIL,2028,2,149,607,11,0.263109134704465,0.337595907928389,0.389491242702252,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
668930,Brice Turang,MIL,2029,3,126,515,9,0.263109134704465,0.337595907928389,0.389491242702252,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
808982,Jung Hoo Lee,SFG,2027,1,161,666,11,0.275538894095595,0.326371571072319,0.391766268260292,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
808982,Jung Hoo Lee,SFG,2028,2,154,638,10,0.275538894095595,0.326371571072319,0.391766268260292,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
808982,Jung Hoo Lee,SFG,2029,3,139,577,9,0.275538894095595,0.326371571072319,0.391766268260292,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
671277,Luis García Jr.,WSN,2027,1,162,615,17,0.269722013523666,0.310111141230686,0.422238918106687,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
671277,Luis García Jr.,WSN,2028,2,161,611,17,0.269722013523666,0.310111141230686,0.422238918106687,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
671277,Luis García Jr.,WSN,2029,3,141,536,15,0.269722013523666,0.310111141230686,0.422238918106687,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
680728,Adrian Del Castillo,ARI,2027,1,135,441,14,0.245369256675487,0.316390264914926,0.408958130477118,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
680728,Adrian Del Castillo,ARI,2028,2,116,377,12,0.245369256675487,0.316390264914926,0.408958130477118,shared or uncertain role,20,2026-07-26,weighted_comparable_season_segment_v1
680728,Adrian Del Castillo,ARI,2029,3,103,335,10,0.245369256675487,0.316390264914926,0.408958130477118,shared or uncertain role,20,2026-07-26,weighted_comparable_season_segment_v1
647304,Josh Naylor,SEA,2027,1,146,572,14,0.269193579578418,0.328153564899452,0.42844503428445,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
647304,Josh Naylor,SEA,2028,2,140,547,14,0.269193579578418,0.328153564899452,0.42844503428445,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
647304,Josh Naylor,SEA,2029,3,115,450,11,0.269193579578418,0.328153564899452,0.42844503428445,shared or uncertain role,20,2026-07-26,weighted_comparable_season_segment_v1
621493,Taylor Ward,BAL,2027,1,162,673,20,0.24972497249725,0.336617011052379,0.42619926199262,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
621493,Taylor Ward,BAL,2028,2,134,556,16,0.24972497249725,0.336617011052379,0.42619926199262,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
621493,Taylor Ward,BAL,2029,3,107,446,13,0.24972497249725,0.336617011052379,0.42619926199262,shared or uncertain role,20,2026-07-26,weighted_comparable_season_segment_v1
682622,Noelvi Marte,CIN,2027,1,157,599,15,0.258523953388002,0.304758510069506,0.414032121724429,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
682622,Noelvi Marte,CIN,2028,2,142,543,13,0.258523953388002,0.304758510069506,0.414032121724429,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
682622,Noelvi Marte,CIN,2029,3,127,486,12,0.258523953388002,0.304758510069506,0.414032121724429,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
681082,Bryson Stott,PHI,2027,1,162,637,13,0.257438551099612,0.322766570605187,0.391722213610293,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
681082,Bryson Stott,PHI,2028,2,148,582,12,0.257438551099612,0.322766570605187,0.391722213610293,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
681082,Bryson Stott,PHI,2029,3,135,533,11,0.257438551099612,0.322766570605187,0.391722213610293,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
669016,Brandon Marsh,PHI,2027,1,140,506,14,0.263125763125763,0.332134292565947,0.424191516169677,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
669016,Brandon Marsh,PHI,2028,2,131,471,13,0.263125763125763,0.332134292565947,0.424191516169677,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
669016,Brandon Marsh,PHI,2029,3,109,392,11,0.263125763125763,0.332134292565947,0.424191516169677,shared or uncertain role,20,2026-07-26,weighted_comparable_season_segment_v1
670770,TJ Friedl,CIN,2027,1,147,595,13,0.257126236183828,0.334611697027804,0.397951441578149,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
670770,TJ Friedl,CIN,2028,2,140,565,12,0.257126236183828,0.334611697027804,0.397951441578149,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
670770,TJ Friedl,CIN,2029,3,107,432,9,0.257126236183828,0.334611697027804,0.397951441578149,shared or uncertain role,20,2026-07-26,weighted_comparable_season_segment_v1
669003,Garrett Mitchell,MIL,2027,1,148,515,15,0.257142857142857,0.337659528444733,0.436576354679803,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
669003,Garrett Mitchell,MIL,2028,2,118,409,12,0.257142857142857,0.337659528444733,0.436576354679803,shared or uncertain role,20,2026-07-26,weighted_comparable_season_segment_v1
669003,Garrett Mitchell,MIL,2029,3,101,351,10,0.257142857142857,0.337659528444733,0.436576354679803,shared or uncertain role,20,2026-07-26,weighted_comparable_season_segment_v1
660688,Keibert Ruiz,WSN,2027,1,160,618,11,0.254731861198738,0.30207093549155,0.379469715397713,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
660688,Keibert Ruiz,WSN,2028,2,154,594,11,0.254731861198738,0.30207093549155,0.379469715397713,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
660688,Keibert Ruiz,WSN,2029,3,154,594,11,0.254731861198738,0.30207093549155,0.379469715397713,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
803011,Sam Antonacci,CHW,2027,1,161,667,12,0.26457399103139,0.332966428178316,0.394732251875109,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
803011,Sam Antonacci,CHW,2028,2,154,637,11,0.26457399103139,0.332966428178316,0.394732251875109,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
803011,Sam Antonacci,CHW,2029,3,136,561,10,0.26457399103139,0.332966428178316,0.394732251875109,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
806198,Cooper Pratt,MIL,2027,1,154,578,9,0.271184244622959,0.339805825242718,0.378527607361963,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
806198,Cooper Pratt,MIL,2028,2,154,578,9,0.271184244622959,0.339805825242718,0.378527607361963,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
806198,Cooper Pratt,MIL,2029,3,151,566,9,0.271184244622959,0.339805825242718,0.378527607361963,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
703607,Henry Bolte,ATH,2027,1,156,579,10,0.257142857142857,0.325828530259366,0.3728285077951,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
703607,Henry Bolte,ATH,2028,2,153,569,10,0.257142857142857,0.325828530259366,0.3728285077951,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
703607,Henry Bolte,ATH,2029,3,140,520,9,0.257142857142857,0.325828530259366,0.3728285077951,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
669394,Jake Burger,TEX,2027,1,147,572,21,0.248520710059172,0.30729668916747,0.449559255631734,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
669394,Jake Burger,TEX,2028,2,116,453,17,0.248520710059172,0.30729668916747,0.449559255631734,shared or uncertain role,20,2026-07-26,weighted_comparable_season_segment_v1
669394,Jake Burger,TEX,2029,3,92,359,13,0.248520710059172,0.30729668916747,0.449559255631734,shared or uncertain role,20,2026-07-26,weighted_comparable_season_segment_v1
682818,Yohendrick Piñango,TOR,2027,1,138,432,9,0.254001759014952,0.301877551020408,0.386500602651667,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
682818,Yohendrick Piñango,TOR,2028,2,110,343,7,0.254001759014952,0.301877551020408,0.386500602651667,shared or uncertain role,20,2026-07-26,weighted_comparable_season_segment_v1
682818,Yohendrick Piñango,TOR,2029,3,97,304,6,0.254001759014952,0.301877551020408,0.386500602651667,shared or uncertain role,20,2026-07-26,weighted_comparable_season_segment_v1
656941,Kyle Schwarber,PHI,2027,1,139,583,23,0.235935455734845,0.347723040460471,0.494832041343669,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
656941,Kyle Schwarber,PHI,2028,2,94,396,16,0.235935455734845,0.347723040460471,0.494832041343669,shared or uncertain role,20,2026-07-26,weighted_comparable_season_segment_v1
656941,Kyle Schwarber,PHI,2029,3,77,322,13,0.235935455734845,0.347723040460471,0.494832041343669,limited historical runway,20,2026-07-26,weighted_comparable_season_segment_v1
643217,Andrew Benintendi,CHW,2027,1,154,639,16,0.265373594886489,0.334557203700984,0.414546079779918,regular role,20,2026-07-26,weighted_comparable_season_segment_v1
