"lineup_spot","player","team","sims","avg_PA","avg_starter_PA","avg_bullpen_PA","avg_H","avg_BB","avg_K","avg_HR","avg_XBH","avg_TB","p_1_plus_H","p_2_plus_H","p_1_plus_BB","p_2_plus_K","p_1_plus_HR","p_1_plus_XBH","p_2_plus_TB","p_3_plus_TB","H_p10","H_p90","TB_p10","TB_p90","player_id","game_id","game_date","opponent","opposing_starter_id","opposing_starter","opposing_starter_hand","expected_team_runs","model_version","publication_status"
4,"Carson Kelly","Chicago Cubs",2000,4.227,2.559,1.668,1.0095,0.4465,0.7935,0.0945,0.3235,1.539,0.683,0.2605,0.374,0.183,0.091,0.284,0.3865,0.2195,0,2,0,4,"608348","823025","2026-07-27","St. Louis Cardinals",669461,"Matthew Liberatore","L",5.41255130850005,"starter_bullpen_player_sim_v1","development_uncalibrated"
5,"Michael Busch","Chicago Cubs",2000,4.125,2.4005,1.7245,0.953,0.543,0.925,0.128,0.3755,1.603,0.6575,0.239,0.4355,0.2355,0.124,0.325,0.4085,0.2275,0,2,0,4,"683737","823025","2026-07-27","St. Louis Cardinals",669461,"Matthew Liberatore","L",5.41255130850005,"starter_bullpen_player_sim_v1","development_uncalibrated"
6,"Nico Hoerner","Chicago Cubs",2000,4.035,2.2535,1.7815,0.9475,0.3295,0.4245,0.032,0.3375,1.3745,0.662,0.2365,0.292,0.059,0.0315,0.3,0.3885,0.1875,0,2,0,3,"663538","823025","2026-07-27","St. Louis Cardinals",669461,"Matthew Liberatore","L",5.41255130850005,"starter_bullpen_player_sim_v1","development_uncalibrated"
7,"Ian Happ","Chicago Cubs",2000,3.9425,2.146,1.7965,0.8345,0.477,1.151,0.176,0.377,1.583,0.606,0.1915,0.399,0.3185,0.166,0.3295,0.381,0.25,0,2,0,4,"664023","823025","2026-07-27","St. Louis Cardinals",669461,"Matthew Liberatore","L",5.41255130850005,"starter_bullpen_player_sim_v1","development_uncalibrated"
8,"Dansby Swanson","Chicago Cubs",2000,3.8435,2.059,1.7845,0.82,0.419,0.8755,0.176,0.3665,1.557,0.599,0.187,0.3565,0.213,0.1635,0.3145,0.3595,0.237,0,2,0,4,"621020","823025","2026-07-27","St. Louis Cardinals",669461,"Matthew Liberatore","L",5.41255130850005,"starter_bullpen_player_sim_v1","development_uncalibrated"
9,"Miguel Amaya","Chicago Cubs",2000,3.735,1.9855,1.7495,0.8245,0.374,0.888,0.0735,0.3355,1.3245,0.596,0.1915,0.3235,0.2195,0.071,0.298,0.357,0.1855,0,2,0,4,"665804","823025","2026-07-27","St. Louis Cardinals",669461,"Matthew Liberatore","L",5.41255130850005,"starter_bullpen_player_sim_v1","development_uncalibrated"
1,"JJ Wetherholt","St. Louis Cardinals",2000,4.5125,2.929,1.5835,1.023,0.433,0.7655,0.151,0.2935,1.6265,0.6745,0.269,0.3605,0.1815,0.142,0.262,0.3865,0.235,0,2,0,4,"802139","823025","2026-07-27","Chicago Cubs",656849,"David Peterson","U",4.50417001993138,"starter_bullpen_player_sim_v1","development_uncalibrated"
2,"Jordan Walker","St. Louis Cardinals",2000,4.371,2.8465,1.5245,1.111,0.35,1.075,0.226,0.4375,2.021,0.723,0.312,0.3035,0.29,0.201,0.362,0.467,0.306,0,2,0,5,"691023","823025","2026-07-27","Chicago Cubs",656849,"David Peterson","U",4.50417001993138,"starter_bullpen_player_sim_v1","development_uncalibrated"
3,"Iván Herrera","St. Louis Cardinals",2000,4.2425,2.7245,1.518,0.959,0.424,0.766,0.1085,0.3345,1.5315,0.6645,0.2405,0.3635,0.1595,0.104,0.2955,0.3875,0.218,0,2,0,4,"671056","823025","2026-07-27","Chicago Cubs",656849,"David Peterson","U",4.50417001993138,"starter_bullpen_player_sim_v1","development_uncalibrated"
4,"Alec Burleson","St. Louis Cardinals",2000,4.1345,2.589,1.5455,1.093,0.346,0.664,0.1355,0.3995,1.7845,0.722,0.3,0.3,0.1295,0.1285,0.3495,0.4535,0.27,0,2,0,4,"676475","823025","2026-07-27","Chicago Cubs",656849,"David Peterson","U",4.50417001993138,"starter_bullpen_player_sim_v1","development_uncalibrated"
5,"Masyn Winn","St. Louis Cardinals",2000,4.045,2.435,1.61,0.919,0.356,0.7865,0.036,0.294,1.3015,0.647,0.231,0.312,0.181,0.036,0.261,0.359,0.17,0,2,0,3,"691026","823025","2026-07-27","Chicago Cubs",656849,"David Peterson","U",4.50417001993138,"starter_bullpen_player_sim_v1","development_uncalibrated"
6,"Nelson Velázquez","St. Louis Cardinals",2000,3.962,2.2775,1.6845,0.824,0.3485,1.0475,0.222,0.2765,1.549,0.592,0.1975,0.301,0.2775,0.202,0.2445,0.327,0.229,0,2,0,4,"676369","823025","2026-07-27","Chicago Cubs",656849,"David Peterson","U",4.50417001993138,"starter_bullpen_player_sim_v1","development_uncalibrated"
7,"José Fermín","St. Louis Cardinals",2000,3.8725,2.163,1.7095,0.919,0.325,0.5705,0.0845,0.3405,1.4485,0.6525,0.225,0.284,0.0915,0.083,0.301,0.38,0.203,0,2,0,4,"665877","823025","2026-07-27","Chicago Cubs",656849,"David Peterson","U",4.50417001993138,"starter_bullpen_player_sim_v1","development_uncalibrated"
8,"Lars Nootbaar","St. Louis Cardinals",2000,3.7715,2.067,1.7045,0.8165,0.4465,0.8075,0.075,0.314,1.3015,0.596,0.1875,0.376,0.1805,0.0735,0.2795,0.35,0.176,0,2,0,4,"663457","823025","2026-07-27","Chicago Cubs",656849,"David Peterson","U",4.50417001993138,"starter_bullpen_player_sim_v1","development_uncalibrated"
9,"Blaze Jordan","St. Louis Cardinals",2000,3.657,1.995,1.662,0.824,0.1895,0.6455,0.027,0.3845,1.294,0.595,0.1985,0.178,0.1215,0.0265,0.333,0.3855,0.1765,0,2,0,3,"691458","823025","2026-07-27","Chicago Cubs",656849,"David Peterson","U",4.50417001993138,"starter_bullpen_player_sim_v1","development_uncalibrated"
1,"Jeremy Peña","Houston Astros",2000,4.478,3.039,1.439,1.1495,0.3515,0.801,0.1865,0.296,1.83,0.7285,0.3185,0.304,0.192,0.1705,0.2605,0.4285,0.2535,0,2,0,5,"665161","824001","2026-07-27","Los Angeles Angels",700712,"Walbert Ureña","R",4.29079763159075,"starter_bullpen_player_sim_v1","development_uncalibrated"
2,"Yordan Alvarez","Houston Astros",2000,4.352,2.965,1.387,1.0655,0.725,0.7805,0.3025,0.37,2.045,0.7005,0.2905,0.545,0.1825,0.2685,0.3215,0.429,0.313,0,2,0,5,"670541","824001","2026-07-27","Los Angeles Angels",700712,"Walbert Ureña","R",4.29079763159075,"starter_bullpen_player_sim_v1","development_uncalibrated"
3,"Isaac Paredes","Houston Astros",2000,4.2295,2.8945,1.335,0.9295,0.431,0.694,0.115,0.3185,1.4935,0.6405,0.2315,0.368,0.149,0.1085,0.2805,0.3705,0.208,0,2,0,4,"670623","824001","2026-07-27","Los Angeles Angels",700712,"Walbert Ureña","R",4.29079763159075,"starter_bullpen_player_sim_v1","development_uncalibrated"
4,"LaMonte Wade Jr.","Houston Astros",2000,4.1275,2.81,1.3175,0.7535,0.6365,0.872,0.1285,0.285,1.3075,0.5515,0.165,0.4915,0.2225,0.1205,0.256,0.313,0.1835,0,2,0,4,"664774","824001","2026-07-27","Los Angeles Angels",700712,"Walbert Ureña","R",4.29079763159075,"starter_bullpen_player_sim_v1","development_uncalibrated"
5,"Jose Altuve","Houston Astros",2000,4.037,2.677,1.36,0.78,0.383,0.891,0.1255,0.282,1.3265,0.5895,0.1645,0.3345,0.2135,0.1185,0.253,0.3185,0.1775,0,2,0,4,"514888","824001","2026-07-27","Los Angeles Angels",700712,"Walbert Ureña","R",4.29079763159075,"starter_bullpen_player_sim_v1","development_uncalibrated"
6,"Taylor Trammell","Houston Astros",2000,3.9605,2.5315,1.429,0.811,0.3375,1.1485,0.091,0.2965,1.306,0.598,0.1895,0.2955,0.321,0.089,0.264,0.3365,0.1775,0,2,0,4,"666211","824001","2026-07-27","Los Angeles Angels",700712,"Walbert Ureña","R",4.29079763159075,"starter_bullpen_player_sim_v1","development_uncalibrated"
7,"Christian Walker","Houston Astros",2000,3.8705,2.3715,1.499,0.792,0.377,0.871,0.166,0.32,1.459,0.5705,0.1925,0.328,0.217,0.155,0.275,0.344,0.2225,0,2,0,4,"572233","824001","2026-07-27","Los Angeles Angels",700712,"Walbert Ureña","R",4.29079763159075,"starter_bullpen_player_sim_v1","development_uncalibrated"
8,"Lucas Spence","Houston Astros",2000,3.7615,2.233,1.5285,0.7435,0.3505,0.9885,0,0.411,1.186,0.547,0.1715,0.298,0.2585,0,0.349,0.382,0.16,0,2,0,3,"828599","824001","2026-07-27","Los Angeles Angels",700712,"Walbert Ureña","R",4.29079763159075,"starter_bullpen_player_sim_v1","development_uncalibrated"
9,"Christian Vázquez","Houston Astros",2000,3.621,2.1105,1.5105,0.72,0.3125,0.681,0.081,0.2305,1.1235,0.548,0.1505,0.2865,0.136,0.0795,0.209,0.2775,0.14,0,2,0,3.10000000000014,"543877","824001","2026-07-27","Los Angeles Angels",700712,"Walbert Ureña","R",4.29079763159075,"starter_bullpen_player_sim_v1","development_uncalibrated"
1,"Zach Neto","Los Angeles Angels",2000,4.501,2.4805,2.0205,0.9825,0.502,1.464,0.1925,0.4115,1.794,0.6695,0.2515,0.4095,0.4555,0.1805,0.35,0.427,0.2735,0,2,0,5,"687263","824001","2026-07-27","Houston Astros",837227,"Tatsuya Imai","R",4.44227774818499,"starter_bullpen_player_sim_v1","development_uncalibrated"
2,"Mike Trout","Los Angeles Angels",2000,4.3715,2.3275,2.044,0.9025,0.821,1.11,0.2085,0.329,1.66,0.6355,0.2275,0.5905,0.3145,0.1945,0.285,0.3715,0.249,0,2,0,5,"545361","824001","2026-07-27","Houston Astros",837227,"Tatsuya Imai","R",4.44227774818499,"starter_bullpen_player_sim_v1","development_uncalibrated"
3,"Nolan Schanuel","Los Angeles Angels",2000,4.2485,2.211,2.0375,1.0705,0.4265,0.687,0.0775,0.333,1.585,0.71,0.287,0.3755,0.1375,0.0745,0.292,0.423,0.222,0,2,0,4,"694384","824001","2026-07-27","Houston Astros",837227,"Tatsuya Imai","R",4.44227774818499,"starter_bullpen_player_sim_v1","development_uncalibrated"
4,"Jorge Soler","Los Angeles Angels",2000,4.148,2.1045,2.0435,0.7945,0.417,1.342,0.138,0.3075,1.3955,0.5895,0.1755,0.3515,0.4075,0.127,0.267,0.332,0.1925,0,2,0,4,"624585","824001","2026-07-27","Houston Astros",837227,"Tatsuya Imai","R",4.44227774818499,"starter_bullpen_player_sim_v1","development_uncalibrated"
5,"Vaughn Grissom","Los Angeles Angels",2000,4.044,2.0295,2.0145,0.9165,0.37,0.712,0.0985,0.3385,1.4725,0.6455,0.2255,0.322,0.145,0.096,0.2955,0.3775,0.202,0,2,0,4,"687093","824001","2026-07-27","Houston Astros",837227,"Tatsuya Imai","R",4.44227774818499,"starter_bullpen_player_sim_v1","development_uncalibrated"
6,"Josh Lowe","Los Angeles Angels",2000,3.951,1.9645,1.9865,0.8245,0.2945,1.063,0.161,0.2545,1.4065,0.5945,0.1985,0.2655,0.284,0.1505,0.229,0.3155,0.1945,0,2,0,4,"666139","824001","2026-07-27","Houston Astros",837227,"Tatsuya Imai","R",4.44227774818499,"starter_bullpen_player_sim_v1","development_uncalibrated"
7,"Jo Adell","Los Angeles Angels",2000,3.865,1.8915,1.9735,0.9405,0.187,0.8945,0.1565,0.3115,1.5805,0.6575,0.235,0.173,0.2175,0.1455,0.275,0.3725,0.2305,0,2,0,4,"666176","824001","2026-07-27","Houston Astros",837227,"Tatsuya Imai","R",4.44227774818499,"starter_bullpen_player_sim_v1","development_uncalibrated"
8,"Denzer Guzman","Los Angeles Angels",2000,3.755,1.776,1.979,0.8385,0.2975,0.9645,0.1125,0.26,1.334,0.609,0.1945,0.259,0.2445,0.109,0.2365,0.324,0.1835,0,2,0,4,"694203","824001","2026-07-27","Houston Astros",837227,"Tatsuya Imai","R",4.44227774818499,"starter_bullpen_player_sim_v1","development_uncalibrated"
9,"Tyler Heineman","Los Angeles Angels",2000,3.6365,1.6345,2.002,0.835,0.339,0.8235,0.1245,0.2985,1.393,0.6015,0.1965,0.3,0.1915,0.119,0.2635,0.3405,0.1905,0,2,0,4,"623168","824001","2026-07-27","Houston Astros",837227,"Tatsuya Imai","R",4.44227774818499,"starter_bullpen_player_sim_v1","development_uncalibrated"
1,"Masataka Yoshida","Boston Red Sox",2000,4.585,3.58,1.005,1.144,0.414,0.669,0.085,0.404,1.74,0.7295,0.3225,0.362,0.126,0.082,0.344,0.4635,0.256,0,2,0,4,"807799","824977","2026-07-27","Athletics",678022,"Jack Perkins","R",5.04120777936063,"starter_bullpen_player_sim_v1","development_uncalibrated"
2,"Curtis Mead","Boston Red Sox",2000,4.4345,3.42,1.0145,1.056,0.5055,0.94,0.2385,0.411,1.956,0.704,0.284,0.4195,0.235,0.217,0.356,0.45,0.304,0,2,0,5,"678554","824977","2026-07-27","Athletics",678022,"Jack Perkins","R",5.04120777936063,"starter_bullpen_player_sim_v1","development_uncalibrated"
3,"Willson Contreras","Boston Red Sox",2000,4.2935,3.2795,1.014,1.137,0.398,1.14,0.244,0.4355,2.0715,0.728,0.3225,0.3495,0.321,0.226,0.3695,0.4905,0.32,0,2,0,5,"575929","824977","2026-07-27","Athletics",678022,"Jack Perkins","R",5.04120777936063,"starter_bullpen_player_sim_v1","development_uncalibrated"
4,"Wilyer Abreu","Boston Red Sox",2000,4.184,3.15,1.034,1.0115,0.367,0.9475,0.1515,0.3985,1.733,0.686,0.2675,0.3205,0.239,0.1445,0.3375,0.4265,0.263,0,2,0,4,"677800","824977","2026-07-27","Athletics",678022,"Jack Perkins","R",5.04120777936063,"starter_bullpen_player_sim_v1","development_uncalibrated"
5,"Ceddanne Rafaela","Boston Red Sox",2000,4.0855,3.052,1.0335,1.096,0.207,0.8975,0.0995,0.394,1.712,0.706,0.3115,0.1895,0.224,0.094,0.3325,0.4485,0.2585,0,2,0,4,"678882","824977","2026-07-27","Athletics",678022,"Jack Perkins","R",5.04120777936063,"starter_bullpen_player_sim_v1","development_uncalibrated"
6,"Caleb Durbin","Boston Red Sox",2000,4.0015,2.992,1.0095,0.947,0.2675,0.683,0.122,0.338,1.549,0.6565,0.245,0.241,0.14,0.1155,0.2885,0.384,0.224,0,2,0,4,"702332","824977","2026-07-27","Athletics",678022,"Jack Perkins","R",5.04120777936063,"starter_bullpen_player_sim_v1","development_uncalibrated"
7,"Jarren Duran","Boston Red Sox",2000,3.9205,2.931,0.9895,0.792,0.273,1.1555,0.1275,0.2805,1.3415,0.587,0.178,0.2465,0.328,0.12,0.2525,0.3205,0.189,0,2,0,4,"680776","824977","2026-07-27","Athletics",678022,"Jack Perkins","R",5.04120777936063,"starter_bullpen_player_sim_v1","development_uncalibrated"
8,"Andruw Monasterio","Boston Red Sox",2000,3.82,2.8535,0.9665,0.896,0.3065,0.8995,0.104,0.3985,1.529,0.643,0.2125,0.271,0.2175,0.098,0.34,0.3995,0.2185,0,2,0,4,"655316","824977","2026-07-27","Athletics",678022,"Jack Perkins","R",5.04120777936063,"starter_bullpen_player_sim_v1","development_uncalibrated"
9,"Connor Wong","Boston Red Sox",2000,3.703,2.726,0.977,0.8995,0.3465,0.972,0.0225,0.3175,1.2875,0.64,0.2275,0.311,0.25,0.0225,0.288,0.3745,0.1725,0,2,0,3,"657136","824977","2026-07-27","Athletics",678022,"Jack Perkins","R",5.04120777936063,"starter_bullpen_player_sim_v1","development_uncalibrated"
1,"Jacob Wilson","Athletics",2000,4.383,3.0025,1.3805,1.0855,0.194,0.583,0.1085,0.304,1.619,0.7125,0.29,0.1785,0.1205,0.104,0.2635,0.409,0.222,0,2,0,4,"805779","824977","2026-07-27","Boston Red Sox",801139,"Payton Tolle","L",3.42864013702271,"starter_bullpen_player_sim_v1","development_uncalibrated"
2,"Tyler Soderstrom","Athletics",2000,4.25,2.927,1.323,0.899,0.458,0.845,0.1765,0.3905,1.66,0.6375,0.2135,0.3855,0.2,0.164,0.335,0.3935,0.25,0,2,0,4,"691016","824977","2026-07-27","Boston Red Sox",801139,"Payton Tolle","L",3.42864013702271,"starter_bullpen_player_sim_v1","development_uncalibrated"
3,"Jonah Heim","Athletics",2000,4.1465,2.8415,1.305,0.8725,0.3565,0.944,0.1215,0.3085,1.4375,0.615,0.2185,0.3105,0.23,0.1165,0.273,0.3555,0.205,0,2,0,4,"641680","824977","2026-07-27","Boston Red Sox",801139,"Payton Tolle","L",3.42864013702271,"starter_bullpen_player_sim_v1","development_uncalibrated"
4,"Colby Thomas","Athletics",2000,4.0525,2.706,1.3465,0.7825,0.205,1.1695,0.133,0.236,1.2895,0.5815,0.174,0.191,0.3385,0.124,0.215,0.2955,0.1745,0,2,0,4,"687515","824977","2026-07-27","Boston Red Sox",801139,"Payton Tolle","L",3.42864013702271,"starter_bullpen_player_sim_v1","development_uncalibrated"
5,"Tommy White","Athletics",2000,3.963,2.552,1.411,0.878,0.3025,0.71,0,0.404,1.3155,0.645,0.2045,0.2685,0.15,0,0.3595,0.415,0.169,0,2,0,3,"695720","824977","2026-07-27","Boston Red Sox",801139,"Payton Tolle","L",3.42864013702271,"starter_bullpen_player_sim_v1","development_uncalibrated"
6,"Jeff McNeil","Athletics",2000,3.87,2.3975,1.4725,0.793,0.29,0.5525,0.041,0.228,1.111,0.5845,0.1805,0.2545,0.0935,0.038,0.2025,0.2895,0.1235,0,2,0,3,"643446","824977","2026-07-27","Boston Red Sox",801139,"Payton Tolle","L",3.42864013702271,"starter_bullpen_player_sim_v1","development_uncalibrated"
7,"Henry Bolte","Athletics",2000,3.7635,2.261,1.5025,0.8055,0.256,1.0395,0.0485,0.231,1.1475,0.5915,0.181,0.2345,0.267,0.048,0.2095,0.2965,0.139,0,2,0,3,"703607","824977","2026-07-27","Boston Red Sox",801139,"Payton Tolle","L",3.42864013702271,"starter_bullpen_player_sim_v1","development_uncalibrated"
8,"Alika Williams","Athletics",2000,3.6485,2.155,1.4935,0.853,0.165,0.965,0.0735,0.368,1.3875,0.605,0.214,0.1555,0.246,0.073,0.3195,0.39,0.1985,0,2,0,4,"675961","824977","2026-07-27","Boston Red Sox",801139,"Payton Tolle","L",3.42864013702271,"starter_bullpen_player_sim_v1","development_uncalibrated"
9,"Lawrence Butler","Athletics",2000,3.5135,2.066,1.4475,0.6325,0.4,0.91,0.063,0.21,0.9805,0.5055,0.114,0.3425,0.2265,0.0615,0.1905,0.238,0.1145,0,2,0,3,"671732","824977","2026-07-27","Boston Red Sox",801139,"Payton Tolle","L",3.42864013702271,"starter_bullpen_player_sim_v1","development_uncalibrated"
1,"Christian Yelich","Milwaukee Brewers",2000,4.577,2.963,1.614,1.012,0.453,1.207,0.102,0.378,1.6165,0.678,0.2655,0.3745,0.3445,0.0995,0.32,0.4085,0.241,0,2,0,4,"592885","823195","2026-07-27","San Francisco Giants",641816,"Tyler Mahle","R",4.96703571610737,"starter_bullpen_player_sim_v1","development_uncalibrated"
2,"Jackson Chourio","Milwaukee Brewers",2000,4.452,2.8955,1.5565,1.158,0.332,1.043,0.181,0.3805,1.917,0.733,0.3335,0.28,0.2745,0.1655,0.328,0.464,0.2875,0,2,0,5,"694192","823195","2026-07-27","San Francisco Giants",641816,"Tyler Mahle","R",4.96703571610737,"starter_bullpen_player_sim_v1","development_uncalibrated"
3,"Brice Turang","Milwaukee Brewers",2000,4.3085,2.782,1.5265,1.006,0.581,1.044,0.1445,0.3835,1.695,0.6745,0.274,0.466,0.2755,0.1375,0.3325,0.432,0.249,0,2,0,4,"668930","823195","2026-07-27","San Francisco Giants",641816,"Tyler Mahle","R",4.96703571610737,"starter_bullpen_player_sim_v1","development_uncalibrated"
4,"William Contreras","Milwaukee Brewers",2000,4.183,2.639,1.544,1.0085,0.382,0.6345,0.085,0.2545,1.4515,0.687,0.259,0.329,0.1285,0.0835,0.2345,0.375,0.189,0,2,0,4,"661388","823195","2026-07-27","San Francisco Giants",641816,"Tyler Mahle","R",4.96703571610737,"starter_bullpen_player_sim_v1","development_uncalibrated"
5,"Jake Bauers","Milwaukee Brewers",2000,4.09,2.494,1.596,0.916,0.5385,1.0645,0.2085,0.3335,1.6745,0.644,0.2295,0.436,0.2855,0.1925,0.293,0.376,0.253,0,2,0,5,"641343","823195","2026-07-27","San Francisco Giants",641816,"Tyler Mahle","R",4.96703571610737,"starter_bullpen_player_sim_v1","development_uncalibrated"
6,"Andrew Vaughn","Milwaukee Brewers",2000,4.006,2.3295,1.6765,1.0395,0.403,0.595,0.0965,0.434,1.69,0.6955,0.2785,0.348,0.11,0.0935,0.3695,0.4635,0.2525,0,2,0,4,"683734","823195","2026-07-27","San Francisco Giants",641816,"Tyler Mahle","R",4.96703571610737,"starter_bullpen_player_sim_v1","development_uncalibrated"
7,"Garrett Mitchell","Milwaukee Brewers",2000,3.9165,2.1945,1.722,0.9595,0.4555,1.1585,0.1035,0.382,1.5695,0.666,0.2455,0.384,0.3285,0.1,0.327,0.412,0.2255,0,2,0,4,"669003","823195","2026-07-27","San Francisco Giants",641816,"Tyler Mahle","R",4.96703571610737,"starter_bullpen_player_sim_v1","development_uncalibrated"
8,"Cooper Pratt","Milwaukee Brewers",2000,3.8155,2.092,1.7235,0.9285,0.378,0.7095,0.066,0.3065,1.3845,0.6465,0.2345,0.327,0.152,0.0635,0.269,0.3645,0.1855,0,2,0,4,"806198","823195","2026-07-27","San Francisco Giants",641816,"Tyler Mahle","R",4.96703571610737,"starter_bullpen_player_sim_v1","development_uncalibrated"
9,"Joey Ortiz","Milwaukee Brewers",2000,3.6975,2.0145,1.683,0.7935,0.3375,0.6985,0.064,0.266,1.2055,0.5825,0.1825,0.291,0.1365,0.0625,0.2405,0.3135,0.157,0,2,0,3,"687401","823195","2026-07-27","San Francisco Giants",641816,"Tyler Mahle","R",4.96703571610737,"starter_bullpen_player_sim_v1","development_uncalibrated"
1,"Luis Arraez","San Francisco Giants",2000,4.5355,2.9275,1.608,1.338,0.3045,0.3395,0.041,0.421,1.872,0.7935,0.405,0.2705,0.0385,0.0405,0.358,0.527,0.3005,0,3,0,4,"650333","823195","2026-07-27","Milwaukee Brewers",687075,"Brandon Sproat","R",4.71853729673303,"starter_bullpen_player_sim_v1","development_uncalibrated"
2,"Heliot Ramos","San Francisco Giants",2000,4.401,2.8255,1.5755,1.087,0.2575,1.192,0.1475,0.3955,1.7955,0.709,0.2995,0.229,0.343,0.1395,0.3365,0.4525,0.2685,0,2,0,4,"671218","823195","2026-07-27","Milwaukee Brewers",687075,"Brandon Sproat","R",4.71853729673303,"starter_bullpen_player_sim_v1","development_uncalibrated"
3,"Bryce Eldridge","San Francisco Giants",2000,4.269,2.7015,1.5675,0.944,0.5985,1.104,0.179,0.3295,1.641,0.66,0.2375,0.4765,0.296,0.169,0.296,0.393,0.24,0,2,0,4,"805811","823195","2026-07-27","Milwaukee Brewers",687075,"Brandon Sproat","R",4.71853729673303,"starter_bullpen_player_sim_v1","development_uncalibrated"
4,"Rafael Devers","San Francisco Giants",2000,4.163,2.5565,1.6065,0.9165,0.4045,1.1325,0.1925,0.36,1.676,0.6425,0.2265,0.341,0.315,0.175,0.31,0.3915,0.2425,0,2,0,4,"646240","823195","2026-07-27","Milwaukee Brewers",687075,"Brandon Sproat","R",4.71853729673303,"starter_bullpen_player_sim_v1","development_uncalibrated"
5,"Casey Schmitt","San Francisco Giants",2000,4.0735,2.4065,1.667,1.045,0.157,0.833,0.2115,0.3325,1.809,0.71,0.269,0.151,0.198,0.202,0.3,0.4135,0.271,0,2,0,5,"669477","823195","2026-07-27","Milwaukee Brewers",687075,"Brandon Sproat","R",4.71853729673303,"starter_bullpen_player_sim_v1","development_uncalibrated"
6,"Drew Gilbert","San Francisco Giants",2000,3.9815,2.256,1.7255,0.8705,0.391,0.7245,0.0715,0.3175,1.354,0.623,0.218,0.3385,0.1515,0.0685,0.2825,0.3705,0.1785,0,2,0,4,"687551","823195","2026-07-27","Milwaukee Brewers",687075,"Brandon Sproat","R",4.71853729673303,"starter_bullpen_player_sim_v1","development_uncalibrated"
7,"Willy Adames","San Francisco Giants",2000,3.888,2.136,1.752,0.813,0.285,1.1175,0.1675,0.3515,1.519,0.5855,0.192,0.2515,0.316,0.1575,0.305,0.361,0.2295,0,2,0,4,"642715","823195","2026-07-27","Milwaukee Brewers",687075,"Brandon Sproat","R",4.71853729673303,"starter_bullpen_player_sim_v1","development_uncalibrated"
8,"Grant McCray","San Francisco Giants",2000,3.791,2.0525,1.7385,0.811,0.381,0.905,0,0.473,1.318,0.5865,0.19,0.335,0.2175,0,0.387,0.4135,0.181,0,2,0,3,"687529","823195","2026-07-27","Milwaukee Brewers",687075,"Brandon Sproat","R",4.71853729673303,"starter_bullpen_player_sim_v1","development_uncalibrated"
9,"Jesus Rodriguez","San Francisco Giants",2000,3.6655,1.9935,1.672,0.807,0.3065,0.6625,0.124,0.237,1.3025,0.6085,0.173,0.2725,0.1295,0.1165,0.2175,0.3045,0.1695,0,2,0,4,"683679","823195","2026-07-27","Milwaukee Brewers",687075,"Brandon Sproat","R",4.71853729673303,"starter_bullpen_player_sim_v1","development_uncalibrated"
