"catcher_id","catcher_name","team","called_pitches","called_strikes","called_strike_rate","expected_called_strike_rate","adjusted_called_strike_rate","extra_strikes","framing_logit_effect","framing_runs_estimate","framing_rate_above_expected","framing_score","reliability","model_version","source_through","generated_at_utc"
"663886","Tyler Stephenson","Cincinnati Reds",9304,2872,0.308684436801376,0.293117342287988,0.302230476860122,144.836247352561,0.0723291638859034,18.1045309190701,0.0155670945133878,107.783547256694,0.97690046199076,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"678218","Brandon Valenzuela","Toronto Blue Jays",5312,1643,0.309299698795181,0.282957953840145,0.298168941334442,139.927349201148,0.12153265130148,17.4909186501435,0.0263417449550354,113.170872477518,0.960231381055676,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"663728","Cal Raleigh","Seattle Mariners",8109,2532,0.312245652978172,0.29554175142806,0.305220934474518,135.451937669864,0.0769221052515264,16.931492208733,0.0167039015501127,108.351950775056,0.973586264857726,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"672386","Alejandro Kirk","Toronto Blue Jays",5265,1606,0.305033238366572,0.279641240036486,0.294221496163202,133.688871207902,0.117989767654018,16.7111089009877,0.0253919983300858,112.695999165043,0.959890610756609,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"695600","Carter Jensen","Kansas City Royals",6328,1943,0.30704804045512,0.287171225100913,0.298683008264979,125.780487561424,0.0920655319431123,15.722560945178,0.0198768153542073,109.938407677104,0.966401954795357,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"676439","Hunter Feduccia remains in the game as the catcher.","Tampa Bay Rays",4873,1544,0.316847937615432,0.29146900031376,0.306009139987363,123.671561471047,0.114895231956211,15.4589451838808,0.0253789373016718,112.689468650836,0.956803455723542,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"663743","Nick Fortes","Tampa Bay Rays",5373,1730,0.321980271729015,0.299151903175671,0.312115319785838,122.656824237119,0.102537344985833,15.3321030296398,0.0228283685533443,111.414184276672,0.960665117110674,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"669127","Shea Langeliers","Athletics",7799,2374,0.304397999743557,0.288773765565639,0.297898478672699,121.853402353579,0.0728801912277615,15.2316752941974,0.0156242341779176,107.812117088959,0.972565157750343,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"605170","Victor Caratini","Minnesota Twins",4878,1551,0.317958179581796,0.293060769958873,0.307336315283755,121.449564140617,0.112434662093652,15.1811955175771,0.0248974096229226,112.448704811461,0.956845821890938,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"575929","Willson Contreras","Boston Red Sox",7627,2346,0.307591451422578,0.29167041836369,0.300937818150603,121.429719140137,0.0737846477316192,15.1787148925172,0.0159210330588878,107.960516529444,0.971963807824646,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"680777","Ryan Jeffers","Minnesota Twins",6128,1891,0.308583550913838,0.289705919266655,0.300640570798764,115.682126733936,0.0869949169034198,14.460265841742,0.0188776316471827,109.438815823591,0.965343415248897,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"668939","Adley Rutschman","Baltimore Orioles",5344,1629,0.304827844311377,0.285148528799585,0.296513950699775,105.166262095019,0.0909776390887125,13.1457827618773,0.0196793155117924,109.839657755896,0.960460100647017,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"691011","Drew Romo","Chicago White Sox",4392,1401,0.318989071038251,0.295238220542163,0.308779014525101,104.31373537882,0.106435493812385,13.0392169223526,0.0237508504960884,111.875425248044,0.952298352124892,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"680779","Henry Davis","Pittsburgh Pirates",5328,1667,0.312875375375375,0.293542338440651,0.304575203601935,103.006420788209,0.087962291360771,12.8758025985261,0.0193330369347239,109.666518467362,0.960346070656092,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"595978","Austin Hedges","Cleveland Guardians",5313,1675,0.315264445699228,0.295931695507105,0.307004294035051,102.71490177075,0.087562559463417,12.8393627213438,0.0193327501921232,109.666375096062,0.960238568588469,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"665804","Miguel Amaya","Chicago Cubs",4030,1299,0.322332506203474,0.296999391347405,0.31121083321662,102.092452869958,0.112544675517685,12.7615566087447,0.025333114856069,112.666557428034,0.948235294117647,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"666023","Freddy Fermin","San Diego Padres",5056,1546,0.305775316455696,0.285747372629522,0.297264018762722,101.261283985138,0.0922463529246769,12.6576604981422,0.0200279438261744,110.013971913087,0.958301743745262,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"691740","Daniel Susac","San Francisco Giants",3428,1094,0.319136522753792,0.28963117983946,0.306281623860668,101.144315510331,0.131231937001507,12.6430394387913,0.0295053429143321,114.752671457166,0.93969298245614,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"543877","Christian Vázquez","Houston Astros",5172,1549,0.299497293116783,0.280225555788676,0.291343106713316,99.67342546097,0.0898994568209136,12.4591781826213,0.0192717373281071,109.635868664054,0.95919881305638,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"620443","Luis Torrens","New York Mets",3855,1208,0.313359273670558,0.288576612525556,0.30262349620808,95.5371587139798,0.111620770889778,11.9421448392475,0.0247826611450012,112.391330572501,0.94601226993865,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"686452","Drew Millas","Washington Nationals",3352,1075,0.320704057279236,0.294582554763934,0.309224901894513,87.5592764312937,0.115297590503085,10.9449095539117,0.0261215025153024,113.060751257651,0.938409854423292,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"669257","Will Smith","Los Angeles Dodgers",4032,1291,0.320188492063492,0.29884706750281,0.310852243537886,86.0486238286699,0.0948107891467217,10.7560779785837,0.021341424560682,110.670712280341,0.948259642521166,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"673237","Yainer Diaz","Houston Astros",6391,1902,0.297606008449382,0.284582562386321,0.292146243893329,83.2328437890255,0.0610446364437894,10.4041054736282,0.0130234460630614,106.511723031531,0.966722129783694,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"521692","Salvador Perez","Kansas City Royals",5601,1706,0.304588466345295,0.289771342541132,0.298304370585942,82.990710427121,0.0683074038350688,10.3738388033901,0.0148171238041637,107.408561902082,0.962205806562446,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"691788","Joe Mack","Miami Marlins",2720,903,0.331985294117647,0.30214131549395,0.318483589102492,81.1756218564554,0.127815170412199,10.1469527320569,0.0298439786236968,114.921989311848,0.925170068027211,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"804668","Rafael Flores Jr.","Pittsburgh Pirates",2716,895,0.329528718703976,0.300682727861744,0.316541019310666,78.345711127504,0.12393195368355,9.793213890938,0.0288459908422327,114.422995421116,0.925068119891008,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"682663","Agustín Ramírez","Miami Marlins",3287,1024,0.311530270763614,0.290206490303461,0.302083978564457,70.0912663725251,0.0951623307817903,8.76140829656563,0.0213237804601537,110.661890230077,0.937268320501853,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"700337","Edgar Quero","Chicago White Sox",4033,1269,0.314654103644929,0.29837878819107,0.307624785233489,65.6383472254128,0.0726733111483264,8.20479340317661,0.0162753154538589,108.137657726929,0.948271808135434,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"645305","Ali Sánchez","New York Yankees",2034,650,0.319567354965585,0.28830794289445,0.305400299157206,63.5816441526891,0.133788106580652,7.94770551908614,0.0312594120711353,115.629706035568,0.902395740905058,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"681508","Mickey Gasper","Boston Red Sox",1920,639,0.3328125,0.299928667570149,0.317387583837437,63.136958265314,0.136882040388657,7.89211978316425,0.032883832429851,116.441916214926,0.897196261682243,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"665561","Rafael Marchán","Philadelphia Phillies",2121,645,0.304101838755304,0.275940400753168,0.291234073432031,59.7304100025312,0.124311443459022,7.4663012503164,0.0281614380021363,114.080719001068,0.906023067065357,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"669134","Luis Campusano","San Diego Padres",4529,1362,0.300728637668359,0.287643726045582,0.295144611952609,59.2615647395592,0.0601407908430652,7.4076955924449,0.0130849116227775,106.542455811389,0.953674457780585,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"681351","Logan O'Hoppe","Los Angeles Angels",6080,1849,0.304111842105263,0.294796300324124,0.300229770059864,56.6384940293287,0.0428710493812139,7.07981175366609,0.00931554178113959,104.65777089057,0.965079365079365,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"691019","Kyle Teel","Chicago White Sox",2253,717,0.318242343541944,0.294180402183214,0.307334983683834,54.2115538812181,0.103421605423359,6.77644423515227,0.0240619413587298,112.030970679365,0.911039223615042,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"543309","Kyle Higashioka","Texas Rangers",3406,1045,0.306811509101585,0.291507611449842,0.300154595990057,52.1250754018367,0.0686352325210233,6.51563442522959,0.015303897651743,107.651948825872,0.939327082184225,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"624431","Jose Trevino","Cincinnati Reds",2703,827,0.305956344802072,0.286694509669165,0.29740137567232,52.0647403642478,0.0855638043015331,6.50809254553097,0.0192618351329071,109.630917566454,0.924734861443722,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"687221","Dalton Rushing","Los Angeles Dodgers",3898,1224,0.314007183170857,0.301517072866041,0.308642291831484,48.6864499681735,0.0555332830718602,6.08580624602168,0.0124901103048162,106.245055152408,0.946576007770762,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"682848","Endy Rodríguez","Pittsburgh Pirates",2765,841,0.304159132007233,0.288011228924867,0.297031545637752,44.6489520227416,0.0718632840815483,5.5811190028427,0.0161479030823659,108.073951541183,0.926298157453936,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"680728","Adrian Del Castillo","Arizona Diamondbacks",2138,660,0.308699719363892,0.288122345613338,0.299206570752722,43.9944250786825,0.08930368499069,5.49930313483531,0.0205773737505531,110.288686875277,0.906700593723495,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"643376","Danny Jansen","Texas Rangers",3839,1181,0.307632195884345,0.296855339520458,0.302954120368802,41.372351580963,0.0483614499916675,5.17154394762037,0.0107768563638872,105.388428181944,0.94579945799458,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"641555","J.C. Escarra","New York Yankees",1887,590,0.312665606783254,0.291711361645705,0.303029522834468,39.5406605745553,0.0891998744027713,4.94258257181942,0.0209542451375492,110.477122568775,0.895586141433317,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"506702","Sandy León","Atlanta Braves",942,309,0.328025477707006,0.291172076567167,0.308940725388097,34.7159038737291,0.140738904038719,4.33948798421614,0.0368534011398398,118.42670056992,0.810671256454389,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"695670","Harry Ford","Washington Nationals",2207,657,0.297689170820118,0.28239440776253,0.290754604357949,33.7555420680959,0.0676489064498365,4.21944275851199,0.0152947630575876,107.647381528794,0.909353110836424,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"701852","Drew Cavanaugh","San Francisco Giants",3675,1099,0.299047619047619,0.289876769216661,0.295087917081325,33.7028731287726,0.0416731267649694,4.21285914109657,0.00917084983095852,104.585424915479,0.943517329910141,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
