"opportunities","advancements_allowed","observed_advancement_rate","expected_advancement_rate","adjusted_advancement_rate","advancements_prevented","advancement_runs_saved","player_id","player_name","team","position","reliability","runs_saved_per_100","advancement_prevention_score","model_version","source_through","generated_at_utc"
2,1,0.5,0.644491246465854,0.625593038064606,0.288982492931709,0.0951419344339812,"672580","Maikel Garcia","Kansas City Royals","SS",0.0277777777777778,4.75709672169906,102.216347622188,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
68,20,0.294117647058824,0.368127364065398,0.336457787539312,5.03266075644704,1.32484459871761,"672640","Otto Lopez","Miami Marlins","SS",0.492753623188406,1.94830088046707,100.082103423652,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
84,21,0.25,0.354122359354719,0.303971915801528,8.7462781857964,2.46629607046978,"672695","Geraldo Perdomo","Arizona Diamondbacks","SS",0.545454545454545,2.93606675055926,103.509844761877,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
1,1,1,0.764087585690077,0.758758085443132,-0.235912414309923,-0.0589781035774807,"672724","Oswald Peraza","Los Angeles Angels","1B",0.0140845070422535,-5.89781035774807,98.2342957516586,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
31,13,0.419354838709677,0.45042445162465,0.444811080170638,0.963158000364135,0.582302329804032,"672724","Oswald Peraza","Los Angeles Angels","2B",0.306930693069307,1.87839461227107,105.984882794573,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
6,2,0.333333333333333,0.349604291607745,0.343362607664697,0.0976257496464727,0.0244064374116182,"672724","Oswald Peraza","Los Angeles Angels","3B",0.0789473684210526,0.406773956860303,98.7452027976476,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
2,1,0.5,0.485835532529017,0.47946704264386,-0.0283289349419662,0.0844509972468154,"672724","Oswald Peraza","Los Angeles Angels","SS",0.0277777777777778,4.22254986234077,101.79826050901,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
12,5,0.416666666666667,0.350220697549916,0.345039700504881,-0.797351629401002,-0.2853549067734,"672761","Wenceel Pérez","Detroit Tigers","CF",0.146341463414634,-2.377957556445,98.8897783378203,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
59,21,0.355932203389831,0.38698311193632,0.380764922322608,1.83200360424288,-0.0124697847382525,"672761","Wenceel Pérez","Detroit Tigers","RF",0.457364341085271,-0.0211352283699196,102.127901128182,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
2,0,0,0.290137850027764,0.288370040527482,0.580275700055529,0.240821235288065,"672820","Lenyn Sosa","Chicago White Sox","1B",0.0277777777777778,12.0410617644032,106.774756888312,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
1,0,0,0.172745599071193,0.171515219892846,0.172745599071193,0.0345491198142386,"672820","Lenyn Sosa","Chicago White Sox","2B",0.0140845070422535,3.45491198142386,102.261441012793,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
2,1,0.5,0.646216803812703,0.6444313750415,0.292433607625405,0.0482203053732565,"672820","Lenyn Sosa","Toronto Blue Jays","1B",0.0277777777777778,2.41101526866283,101.806737132975,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
7,5,0.714285714285714,0.590256489343521,0.58833840474247,-0.86820457459535,-0.197467555103492,"672820","Lenyn Sosa","Toronto Blue Jays","2B",0.0909090909090909,-2.82096507290703,95.8401804947897,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
1,1,1,0.719227757031106,0.723182440451001,-0.280772242968894,-0.0561544485937788,"672841","Carlos Vargas","Seattle Mariners","P",0.0140845070422535,-5.61544485937788,99.0437966948879,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
3,3,1,0.786681589837566,0.808171971130307,-0.639955230487302,-0.159988807621826,"672960","Kazuma Okamoto","Toronto Blue Jays","1B",0.0410958904109589,-5.33296025406085,97.3383324777284,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
47,25,0.531914893617021,0.460411129760808,0.490226943901664,-3.360676901242,-0.623317386880714,"672960","Kazuma Okamoto","Toronto Blue Jays","3B",0.401709401709402,-1.32620720612918,93.1553969838335,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
2,1,0.5,0.381514514352304,0.384387094465068,-0.236970971295393,-0.0696662233524837,"673237","Yainer Diaz","Houston Astros","C",0.0277777777777778,-3.48331116762418,100.065423719371,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
2,1,0.5,0.162136576381807,0.157596708763964,-0.675726847236387,-0.173773053475105,"673357","Luis Robert Jr","Baltimore Orioles","CF",0.0277777777777778,-8.68865267375525,94.518720491815,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
1,1,1,0.772459318963431,0.76626941574264,-0.227540681036569,-0.125147374570113,"673357","Luis Robert Jr","Baltimore Orioles","LF",0.0140845070422535,-12.5147374570113,94.796460657576,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
62,21,0.338709677419355,0.367198531944189,0.360602947041022,1.76630898053974,0.249794119941348,"673357","Luis Robert Jr","New York Mets","CF",0.46969696969697,0.402893741840883,107.066668528729,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
1,0,0,0.232392500692414,0.226227572010033,0.232392500692414,0.0580981251731035,"673357","Luis Robert Jr","New York Mets","LF",0.0140845070422535,5.80981251731035,102.217102593288,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
17,5,0.294117647058824,0.452308259562746,0.425748511446152,2.68924041256668,0.781438822306224,"673490","Ha-Seong Kim","Atlanta Braves","SS",0.195402298850575,4.59669895474249,105.54559736183,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
2,1,0.5,0.677267623154461,0.672371627013277,0.354535246308922,0.0709070492617843,"673513","Yuki Matsui","San Diego Padres","P",0.0277777777777778,3.54535246308921,101.548736562372,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
1,0,0,0.683031351912865,0.673412058753193,0.683031351912865,0.170757837978216,"673540","Kodai Senga","New York Mets","P",0.0140845070422535,17.0757837978216,104.143951028263,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
137,57,0.416058394160584,0.407787548120591,0.412371875879176,-1.13310590747904,-0.0402763777614862,"673548","Seiya Suzuki","Chicago Cubs","RF",0.661835748792271,-0.0293988158842965,102.533889194024,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
31,6,0.193548387096774,0.372152132699903,0.322790305286249,5.536716113697,1.3816069465134,"673962","Josh Jung","Texas Rangers","3B",0.306930693069307,4.45679660165611,105.725935102488,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
1,1,1,0.713403551402549,0.717440271956699,-0.286596448597451,-0.0573192897194902,"674003","Cody Bradford","Texas Rangers","P",0.0140845070422535,-5.73192897194902,99.0176153469991,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
1,0,0,0.290890007811389,0.286793032458629,0.290890007811389,0.0727225019528471,"674444","Steven Cruz","Kansas City Royals","P",0.0140845070422535,7.27225019528471,101.940476939631,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
2,1,0.5,0.666447069423455,0.661833561549449,0.332894138846909,0.0509378838330093,"674841","Andrew Alvarez","Washington Nationals","P",0.0277777777777778,2.54689419165047,101.233575069355,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
4,1,0.25,0.557615571497736,0.542331347662156,1.23046228599095,0.372254500990198,"675512","Troy Melton","Detroit Tigers","P",0.0540540540540541,9.30636252475496,104.6971327631,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
6,1,0.166666666666667,0.303716836297413,0.293940656679108,0.822301017784478,0.345456545077082,"675660","Shane Drohan","Milwaukee Brewers","P",0.0789473684210526,5.75760908461803,103.788167644681,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
3,2,0.666666666666667,0.731359733298724,0.72875919997736,0.194079199896171,0.0388158399792342,"675848","Juan Mejia","Colorado Rockies","P",0.0410958904109589,1.29386133264114,101.019352300261,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
4,2,0.5,0.414756955163413,0.420834485975767,-0.340972179346347,-0.0810949194362945,"675961","Alika Williams","Athletics","2B",0.0540540540540541,-2.02737298590736,97.7581849033771,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
21,10,0.476190476190476,0.454963702952984,0.462505285027853,-0.445762237987343,-0.0344036016943295,"675961","Alika Williams","Athletics","SS",0.230769230769231,-0.163826674734902,95.2947137419216,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
4,2,0.5,0.687228158145947,0.677123014471206,0.748912632583786,0.153306106033023,"676083","Janson Junk","Miami Marlins","P",0.0540540540540541,3.83265265082557,102.286947699043,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
2,2,1,0.680305902227732,0.689158459078865,-0.639388195544535,-0.159847048886134,"676263","Jack Dreyer","Los Angeles Dodgers","P",0.0277777777777778,-7.99235244430669,97.9068815058076,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
4,3,0.75,0.420327470758236,0.43589752230916,-1.31869011696706,-0.507409379181123,"676282","Joey Cantillo","Cleveland Guardians","P",0.0540540540540541,-12.6852344795281,95.0137882206858,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
46,18,0.391304347826087,0.327772558786081,0.355588972494652,-2.92246229584028,-1.66291813877674,"676356","Jonny DeLuca","Tampa Bay Rays","CF",0.396551724137931,-3.61503943212334,94.470883607204,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
1,1,1,0.376842174898876,0.41274264241056,-0.623157825101124,-0.280421021295506,"676356","Jonny DeLuca","Tampa Bay Rays","LF",0.0140845070422535,-28.0421021295506,88.5085565288745,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
63,29,0.46031746031746,0.414013775476251,0.44598635121245,-2.91713214499617,-0.88031204834269,"676356","Jonny DeLuca","Tampa Bay Rays","RF",0.473684210526316,-1.39732071165506,98.523807201369,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
5,4,0.8,0.296014569318916,0.337711176263063,-2.51992715340542,-0.916581550176727,"676369","Nelson Velázquez","Houston Astros","LF",0.0666666666666667,-18.3316310035345,83.5541930435447,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
8,2,0.25,0.248597285325108,0.285998755909084,-0.0112217173991354,-0.0335626052146688,"676369","Nelson Velázquez","St. Louis Cardinals","LF",0.102564102564103,-0.41953256518336,99.1755730025565,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
3,2,0.666666666666667,0.27714501213158,0.316711453046845,-1.16856496360526,-0.296739892210121,"676369","Nelson Velázquez","St. Louis Cardinals","RF",0.0410958904109589,-9.89132974033738,92.9445864002995,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
59,30,0.508474576271186,0.504359924711622,0.495389328813218,-0.242764442014316,-0.0940626840254662,"676391","Ernie Clement","Toronto Blue Jays","2B",0.457364341085271,-0.159428278009265,100.091677733581,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
7,5,0.714285714285714,0.46369794230973,0.453150853632968,-1.75411440383189,-0.289167065179677,"676391","Ernie Clement","Toronto Blue Jays","3B",0.0909090909090909,-4.13095807399538,93.6533452544861,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
18,3,0.166666666666667,0.377412847908064,0.36778761103326,3.79343126234516,0.878865023751804,"676391","Ernie Clement","Toronto Blue Jays","SS",0.204545454545455,4.8825834652878,106.280618585606,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
1,1,1,0.681579196907547,0.686064176594778,-0.318420803092453,-0.0636841606184906,"676395","Robert Garcia","Texas Rangers","P",0.0140845070422535,-6.36841606184906,98.8745564391395,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
3,1,0.333333333333333,0.340918229679122,0.340631921037485,0.0227546890373667,0.104363630001841,"676439","Hunter Feduccia","Tampa Bay Rays","C",0.0410958904109589,3.47878766672802,102.41729999004,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
6,2,0.333333333333333,0.527894133651909,0.514994090921317,1.16736480191146,0.358385187096005,"676440","Tanner Bibee","Cleveland Guardians","P",0.0789473684210526,5.97308645160008,103.902831085405,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
40,24,0.6,0.550519949688926,0.564906351678809,-1.97920201244296,-0.403771447894988,"676475","Alec Burleson","St. Louis Cardinals","1B",0.363636363636364,-1.00942861973747,100.152588344903,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
1,1,1,0.735879864002138,0.739599989515797,-0.264120135997862,-0.0528240271995725,"676477","Garrett Whitlock","Boston Red Sox","P",0.0140845070422535,-5.28240271995725,99.1186523290284,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
1,1,1,0.665365486820574,0.670078854643431,-0.334634513179426,-0.0669269026358851,"676510","Nolan Hoffman","Kansas City Royals","P",0.0140845070422535,-6.69269026358851,98.801671515181,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
1,1,1,0.767095177607099,0.770375623327717,-0.232904822392901,-0.0465809644785801,"676534","Calvin Faucher","Miami Marlins","P",0.0140845070422535,-4.65809644785801,99.2589734366732,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
1,0,0,0.338399214046935,0.332686298366455,0.338399214046935,0.0845998035117337,"676551","Brewer Hicklen","Atlanta Braves","LF",0.0140845070422535,8.45998035117337,103.290304750623,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
9,3,0.333333333333333,0.347136368893136,0.342033563829044,0.124227320038221,0.06859588670536,"676551","Brewer Hicklen","Atlanta Braves","RF",0.113924050632911,0.762176518948444,102.078557088156,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
1,1,1,0.730945107685206,0.697665455153084,-0.269054892314794,-0.0672637230786984,"676609","José Caballero","New York Yankees","2B",0.0140845070422535,-6.72637230786984,95.9364756935849,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
13,3,0.230769230769231,0.427997954467708,0.391914866014793,2.5639734080802,0.638547111790973,"676609","José Caballero","New York Yankees","3B",0.156626506024096,4.91190085993056,104.748574606147,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
1,1,1,0.36076580923724,0.324041677377999,-0.63923419076276,-0.15980854769069,"676609","José Caballero","New York Yankees","CF",0.0140845070422535,-15.980854769069,91.9848532023374,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
8,2,0.25,0.252485754296947,0.226002425192483,0.0198860343755726,-0.153175700974579,"676609","José Caballero","New York Yankees","LF",0.102564102564103,-1.91469626218224,97.5416794133783,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
7,4,0.571428571428571,0.457132371841276,0.420342120520707,-0.800073397111071,-0.223981769864753,"676609","José Caballero","New York Yankees","RF",0.0909090909090909,-3.19973956949648,97.2637874513586,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
20,5,0.25,0.440003063478032,0.404913631354745,3.80006126956065,0.891608824705235,"676609","José Caballero","New York Yankees","SS",0.222222222222222,4.45804412352618,105.607211130464,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
5,5,1,0.614614790881953,0.639935932991632,-1.92692604559023,-0.464803214000496,"676617","Riley O'Brien","St. Louis Cardinals","P",0.0666666666666667,-9.29606428000993,96.1198396965016,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
1,1,1,0.752335646470326,0.75582398945579,-0.247664353529674,-0.0495328707059349,"676620","Blake Weiman","Los Angeles Angels","P",0.0140845070422535,-4.95328707059349,99.1926254324968,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
51,21,0.411764705882353,0.375142257691482,0.387562853779917,-1.86774485773444,-1.24802735053827,"676694","Jake Meyers","Houston Astros","CF",0.421487603305785,-2.44711245203583,97.9025086259611,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
21,17,0.80952380952381,0.582120703134624,0.619970665658125,-4.7754652341729,-1.25291449963757,"676724","Jared Young","New York Mets","1B",0.230769230769231,-5.96625952208369,92.75101729643,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
5,1,0.2,0.274087491166388,0.310662492028459,0.370437455831941,0.368029858681476,"676724","Jared Young","New York Mets","LF",0.0666666666666667,7.36059717362951,106.18986929514,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
1,1,1,0.574018833040242,0.622381041222127,-0.425981166959758,-0.106495291739939,"676724","Jared Young","New York Mets","RF",0.0140845070422535,-10.6495291739939,95.5236097423581,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
1,1,1,0.712313476122064,0.716365550998926,-0.287686523877936,-0.0575373047755871,"676742","Cam Sanders","Pittsburgh Pirates","P",0.0140845070422535,-5.75373047755871,99.0127151697108,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
2,1,0.5,0.504043537908266,0.503954069523247,0.00808707581653184,0.00161741516330637,"676755","Isaac Mattson","Pittsburgh Pirates","P",0.0277777777777778,0.0808707581653183,100.455179367357,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
5,3,0.6,0.554776273752568,0.557553533150109,-0.22611863123716,-0.0384566043770385,"676879","Aaron Ashby","Milwaukee Brewers","P",0.0666666666666667,-0.76913208754077,100.28950946001,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
7,3,0.428571428571429,0.488106019741944,0.451548014485629,0.416742138193606,0.164600839459929,"676914","Davis Schneider","Toronto Blue Jays","2B",0.0909090909090909,2.35144056371327,104.003766872802,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
25,3,0.12,0.240943646082722,0.213856676395764,3.02359115206806,1.13830772568369,"676914","Davis Schneider","Toronto Blue Jays","LF",0.263157894736842,4.55323090273476,107.383916208418,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
2,1,0.5,0.628403814118942,0.624847658418926,0.256807628237884,0.0642019070594709,"676917","Cade Cavalli","Washington Nationals","P",0.0277777777777778,3.21009535297354,101.442913280227,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
1,1,1,0.486116247077898,0.493354923308112,-0.513883752922102,-0.231247688814946,"677008","Heston Kjerstad","Baltimore Orioles","RF",0.0140845070422535,-23.1247688814946,89.8310774019346,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
1,0,0,0.141173093807369,0.139184756430772,0.141173093807369,0.0352932734518424,"677347","Kyren Paris","Los Angeles Angels","LF",0.0140845070422535,3.52932734518424,101.293605758399,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
5,1,0.2,0.270017183041384,0.218011311268201,0.350085915206918,0.0700171830413836,"677587","Brayan Rocchio","Cleveland Guardians","2B",0.0666666666666667,1.40034366082767,102.143145336971,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
58,17,0.293103448275862,0.458207495154249,0.392395687826108,9.57603471894647,2.69263299830164,"677587","Brayan Rocchio","Cleveland Guardians","SS",0.453125,4.64247068672697,108.589451241066,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
5,3,0.6,0.456790672852277,0.465844347223601,-0.716046635738617,-0.125698811354559,"677588","José Tena","Washington Nationals","2B",0.0666666666666667,-2.51397622709119,96.8526608718732,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
5,0,0,0.301337201519904,0.309335946804741,1.50668600759952,0.662026381319487,"677588","José Tena","Washington Nationals","LF",0.0666666666666667,13.2405276263897,111.370276428099,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
4,3,0.75,0.347616593322621,0.355892990431439,-1.60953362670952,-0.407407394938091,"677588","José Tena","Washington Nationals","RF",0.0540540540540541,-10.1851848734523,91.6456601616797,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
3,1,0.333333333333333,0.233823287819189,0.234136258137098,-0.298530136542432,-0.196057172933895,"677592","Everson Pereira","Chicago White Sox","CF",0.0410958904109589,-6.53523909779648,95.4072175157483,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
2,1,0.5,0.400482416259202,0.400948864900796,-0.199035167481595,-0.0497587918703988,"677592","Everson Pereira","Chicago White Sox","LF",0.0277777777777778,-2.48793959351994,98.394643779664,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
29,9,0.310344827586207,0.409779046110489,0.410174140404097,2.88359233720417,0.516195828046061,"677592","Everson Pereira","Chicago White Sox","RF",0.292929292929293,1.77998561395193,105.451039423314,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
5,4,0.8,0.527263095853465,0.527695918507166,-1.36368452073267,-0.396618999303453,"677592","Everson Pereira","St. Louis Cardinals","CF",0.0666666666666667,-7.93237998606905,92.4362646019292,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
2,2,1,0.463422835577826,0.463719121472739,-1.07315432884435,-0.293858433612668,"677592","Everson Pereira","St. Louis Cardinals","LF",0.0277777777777778,-14.6929216806334,91.4536248491582,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
195,73,0.374358974358974,0.382594359852177,0.377639000216479,1.60590017117447,0.0501932033863336,"677594","Julio Rodríguez","Seattle Mariners","CF",0.735849056603774,0.0257401043006839,107.307791034519,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
13,5,0.384615384615385,0.504493931093177,0.492149150373007,1.5584211042113,0.309140881840702,"677649","Ezequiel Duran","Texas Rangers","2B",0.156626506024096,2.37800678339002,105.310338959397,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
16,5,0.3125,0.391044453989653,0.37808033550031,1.25671126383445,0.342855607131936,"677649","Ezequiel Duran","Texas Rangers","3B",0.186046511627907,2.1428475445746,100.810387703559,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
10,7,0.7,0.418468319440487,0.405623551089012,-2.81531680559513,-0.918611728182517,"677649","Ezequiel Duran","Texas Rangers","CF",0.125,-9.18611728182517,87.5367489508355,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
17,4,0.235294117647059,0.306615118742153,0.295615943938188,1.21245701861661,0.0447928351571604,"677649","Ezequiel Duran","Texas Rangers","LF",0.195402298850575,0.263487265630355,99.8922930985952,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
20,10,0.5,0.426182829202331,0.413288205104796,-1.47634341595338,-0.253320085583667,"677649","Ezequiel Duran","Texas Rangers","RF",0.222222222222222,-1.26660042791834,99.2258353868669,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
20,6,0.3,0.441175261211552,0.428201595271272,2.82350522423104,0.608788207851081,"677649","Ezequiel Duran","Texas Rangers","SS",0.222222222222222,3.04394103925541,102.478920729195,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
199,64,0.321608040201005,0.40389997508325,0.351208865865551,16.3760950415667,5.06593487398965,"677800","Wilyer Abreu","Boston Red Sox","RF",0.739776951672863,2.54569591657771,111.194816710396,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
4,3,0.75,0.683835377062738,0.687386448344775,-0.264658491749049,-0.0366708238945865,"677865","Justin Bruihl","St. Louis Cardinals","P",0.0540540540540541,-0.916770597364663,100.195680671868,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
3,0,0,0.369700833546729,0.369338327943034,1.10910250064019,0.3325249649068,"677870","Leo Jiménez","Miami Marlins","1B",0.0410958904109589,11.0841654968933,107.639880766078,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
14,7,0.5,0.412535871064538,0.412146123141476,-1.22449780509646,-0.567017444086196,"677870","Leo Jiménez","Miami Marlins","3B",0.166666666666667,-4.05012460061568,91.5271912691858,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
1,0,0,0.152882949494568,0.15265566155272,0.152882949494568,0.0305765898989136,"677870","Leo Jiménez","Miami Marlins","SS",0.0140845070422535,3.05765898989136,100.631719200959,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
8,6,0.75,0.543518284172765,0.550147147590413,-1.65185372661788,-0.392309011570724,"677942","Blaze Alexander","Baltimore Orioles","2B",0.102564102564103,-4.90386264463405,92.0897564077461,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
12,2,0.166666666666667,0.383840171341452,0.391274732125188,2.60608205609742,0.854152268335501,"677942","Blaze Alexander","Baltimore Orioles","3B",0.146341463414634,7.11793556946251,107.67417412641,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
16,10,0.625,0.429245959253908,0.436834255523946,-3.13206465193746,-0.65639468706831,"677942","Blaze Alexander","Baltimore Orioles","CF",0.186046511627907,-4.10246679417694,95.2138396380395,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
6,1,0.166666666666667,0.260298559412169,0.266715007199953,0.561791356473014,0.255013102415198,"677942","Blaze Alexander","Baltimore Orioles","LF",0.0789473684210526,4.25021837358664,103.753823682648,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
8,1,0.125,0.247466324637969,0.253061038677037,0.97973059710375,0.423001384287532,"677942","Blaze Alexander","Baltimore Orioles","RF",0.102564102564103,5.28751730359415,107.544507988977,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
1,1,1,0.597999028632213,0.606604634184058,-0.402000971367787,-0.100500242841947,"677942","Blaze Alexander","Baltimore Orioles","SS",0.0140845070422535,-10.0500242841947,93.3316157613865,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
3,1,0.333333333333333,0.543619098418247,0.536438828758215,0.630857295254741,0.169382526062171,"677944","Slade Cecconi","Cleveland Guardians","P",0.0410958904109589,5.64608420207238,102.690307493643,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
