"current_game_id","team","opponent","game_pk","game_date","recency_label","role","player_id","player_name","stat_line","performance_score","report_date","source_through","generated_at_utc"
"823515","New York Yankees","St. Louis Cardinals","823516","2026-08-05","Previous game","Hitter","806146","George Lombard Jr.","1 H, 0 HR, 0 2B, 0 RBI",2,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"823515","New York Yankees","St. Louis Cardinals","823516","2026-08-05","Previous game","Hitter","671218","Heliot Ramos","1 H, 0 HR, 1 2B, 0 RBI",2,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"823515","New York Yankees","St. Louis Cardinals","823516","2026-08-05","Previous game","Pitcher","701542","Will Warren","5.1 IP, 5 K",10.3333333333333,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"823515","New York Yankees","St. Louis Cardinals","823516","2026-08-05","Previous game","Pitcher","621112","Paul Blackburn","1.2 IP, 2 K",3.66666666666667,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"824727","Athletics","Cincinnati Reds","824481","2026-08-06","Yesterday","Hitter","661531","Brian Serven","1 H, 1 HR, 0 2B, 2 RBI",7,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"824727","Athletics","Cincinnati Reds","824481","2026-08-06","Yesterday","Hitter","695720","Tommy White","2 H, 0 HR, 0 2B, 0 RBI",4,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"824727","Athletics","Cincinnati Reds","824481","2026-08-06","Yesterday","Hitter","691016","Tyler Soderstrom","1 H, 0 HR, 0 2B, 2 RBI",4,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"824727","Athletics","Cincinnati Reds","824481","2026-08-06","Yesterday","Pitcher","686930","Mason Barnett","4.1 IP, 7 K",11.3333333333333,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"824727","Athletics","Cincinnati Reds","824481","2026-08-06","Yesterday","Pitcher","686751","Seth Johnson","2.0 IP, 4 K",6,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"824727","Boston Red Sox","Chicago White Sox","824729","2026-08-06","Yesterday","Hitter","657136","Connor Wong","2 H, 1 HR, 1 2B, 2 RBI",9,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"824727","Boston Red Sox","Chicago White Sox","824729","2026-08-06","Yesterday","Hitter","678011","Anthony Seigler","2 H, 0 HR, 1 2B, 3 RBI",7,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"824727","Boston Red Sox","Chicago White Sox","824729","2026-08-06","Yesterday","Hitter","702332","Caleb Durbin","3 H, 0 HR, 1 2B, 1 RBI",7,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"824727","Boston Red Sox","Chicago White Sox","824729","2026-08-06","Yesterday","Pitcher","624133","Ranger Suarez","3.0 IP, 3 K",6,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"824727","Boston Red Sox","Chicago White Sox","824729","2026-08-06","Yesterday","Pitcher","669062","Erik Miller","2.0 IP, 3 K",5,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"823836","Los Angeles Angels","Baltimore Orioles","824804","2026-08-06","Yesterday","Hitter","687263","Zach Neto","2 H, 1 HR, 0 2B, 3 RBI",10,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"823836","Los Angeles Angels","Baltimore Orioles","824804","2026-08-06","Yesterday","Hitter","642350","Jose Siri","2 H, 0 HR, 1 2B, 0 RBI",4,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"823836","Los Angeles Angels","Baltimore Orioles","824804","2026-08-06","Yesterday","Hitter","687093","Vaughn Grissom","2 H, 0 HR, 1 2B, 0 RBI",4,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"823836","Los Angeles Angels","Baltimore Orioles","824804","2026-08-06","Yesterday","Pitcher","696270","Ryan Johnson","4.1 IP, 1 K",5.33333333333333,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"823836","Los Angeles Angels","Baltimore Orioles","824804","2026-08-06","Yesterday","Pitcher","684665","Luke Murphy","1.1 IP, 3 K",4.33333333333333,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"823836","Miami Marlins","Atlanta Braves","824885","2026-08-06","Yesterday","Hitter","691594","Javier Sanoja","2 H, 0 HR, 1 2B, 2 RBI",6,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
