"challenge_type","season","player_id","player_name","team","challenge_opportunities","reasonable_opportunities","challenges","overturns","failed_challenges","expected_challenges","expected_overturns","overturns_vs_expected","challenge_runs","runs_vs_expected","strikeout_flips","walk_flips","challenge_rate","expected_challenge_rate","overturn_rate","reliability","source","model_version","source_through","generated_at_utc"
"catcher",2026,"665804","Miguel Amaya","CHC",2079,130,55,36,19,40.617774116458,23.2793412415717,11.0590916333145,1.19180309863259,-0.0756762151467671,4,1,0.0264550264550265,0.0195371688871852,0.654545454545455,0.846153846153846,"Baseball Savant ABS Challenge Leaderboard","savant_abs_contract_v1","2026-08-01","2026-08-02 11:23:24 UTC"
"catcher",2026,"605244","Aramis Garcia","AZ",261,16,2,1,1,4.02969812362408,2.20700989658592,-0.384321669547755,-0.0157871829231856,-0.0758026455955322,0,0,0.00766283524904215,0.0154394564123528,0.5,0.166666666666667,"Baseball Savant ABS Challenge Leaderboard","savant_abs_contract_v1","2026-08-01","2026-08-02 11:23:24 UTC"
"catcher",2026,"681508","Mickey Gasper","BOS",484,27,10,7,3,10.4052553496415,6.27874806613063,1.84775921738028,0.49292469002648,-0.0836295156200136,1,1,0.0206611570247934,0.0214984614662015,0.7,0.5,"Baseball Savant ABS Challenge Leaderboard","savant_abs_contract_v1","2026-08-01","2026-08-02 11:23:24 UTC"
"catcher",2026,"663584","Hayden Senger","NYM",288,22,3,1,2,6.72538406623264,3.68687951246336,-1.64837495869409,0.00876497714340146,-0.102574464355112,1,1,0.0104166666666667,0.0233520280077522,0.333333333333333,0.230769230769231,"Baseball Savant ABS Challenge Leaderboard","savant_abs_contract_v1","2026-08-01","2026-08-02 11:23:24 UTC"
"catcher",2026,"669221","Sean Murphy","ATL",167,13,8,5,3,5.87621040943599,2.95926991161185,1.95767058621229,0.0492464192423458,-0.144464098117029,2,0,0.0479041916167665,0.0351868886792574,0.625,0.444444444444444,"Baseball Savant ABS Challenge Leaderboard","savant_abs_contract_v1","2026-08-01","2026-08-02 11:23:24 UTC"
"catcher",2026,"690924","Braxton Fulford","COL",410,31,8,5,3,9.08067844738028,5.3877790674714,0.305120312437484,0.121071233701754,-0.159775900284227,0,0,0.0195121951219512,0.0221479962131226,0.625,0.444444444444444,"Baseball Savant ABS Challenge Leaderboard","savant_abs_contract_v1","2026-08-01","2026-08-02 11:23:24 UTC"
"catcher",2026,"605170","Victor Caratini","MIN",2702,177,89,57,32,58.0897421564995,35.3587526175646,12.3722369213703,3.28302394544044,-0.16279454266108,18,6,0.0329385640266469,0.0214987942844188,0.640449438202247,0.898989898989899,"Baseball Savant ABS Challenge Leaderboard","savant_abs_contract_v1","2026-08-01","2026-08-02 11:23:24 UTC"
"catcher",2026,"676566","Shawn Ross","PIT",34,3,1,0,1,0.855940698049345,0.216701699665463,-0.577462701281581,-0.21,-0.18172226173091,0,0,0.0294117647058824,0.025174726413216,0,0.0909090909090909,"Baseball Savant ABS Challenge Leaderboard","savant_abs_contract_v1","2026-08-01","2026-08-02 11:23:24 UTC"
"catcher",2026,"606992","Eric Haase","SF",1181,75,20,12,8,24.0215014424979,12.3408955795284,3.33971028344107,0.123074626154015,-0.193044087095615,1,2,0.0169348010160881,0.0203399673518187,0.6,0.666666666666667,"Baseball Savant ABS Challenge Leaderboard","savant_abs_contract_v1","2026-08-01","2026-08-02 11:23:24 UTC"
"catcher",2026,"668939","Adley Rutschman","BAL",2563,139,34,22,12,50.429886063992,24.5104236836469,11.4090386966983,1.18845724911348,-0.201565922368687,7,1,0.0132657042528287,0.0196761162949637,0.647058823529412,0.772727272727273,"Baseball Savant ABS Challenge Leaderboard","savant_abs_contract_v1","2026-08-01","2026-08-02 11:23:24 UTC"
"catcher",2026,"624512","Reese McGuire","CWS",532,32,8,5,3,10.6660691787618,6.71521799852474,-0.764366818287708,0.0237734709902148,-0.248014822069367,1,1,0.0150375939849624,0.0200490022157176,0.625,0.444444444444444,"Baseball Savant ABS Challenge Leaderboard","savant_abs_contract_v1","2026-08-01","2026-08-02 11:23:24 UTC"
"catcher",2026,"671056","Ivan Herrera","STL",2184,150,43,27,16,51.7365326873243,27.6683347378159,7.39986321169249,1.533612940301,-0.296687370203023,8,4,0.0196886446886447,0.0236888885930972,0.627906976744186,0.811320754716981,"Baseball Savant ABS Challenge Leaderboard","savant_abs_contract_v1","2026-08-01","2026-08-02 11:23:24 UTC"
"catcher",2026,"804668","Rafael Flores Jr.","PIT",242,16,6,3,3,4.77520717067588,3.23602370327386,-1.69684023587183,-0.155052589935229,-0.331347962408621,1,0,0.0247933884297521,0.0197322610358508,0.5,0.375,"Baseball Savant ABS Challenge Leaderboard","savant_abs_contract_v1","2026-08-01","2026-08-02 11:23:24 UTC"
"catcher",2026,"665861","Sebastian Rivero","LAA",875,59,19,10,9,18.924811975389,12.4757253508834,-5.02663872637792,1.43806495037273,-0.343629311858224,2,1,0.0217142857142857,0.0216283565433017,0.526315789473684,0.655172413793103,"Baseball Savant ABS Challenge Leaderboard","savant_abs_contract_v1","2026-08-01","2026-08-02 11:23:24 UTC"
