"player_id","opponent_hand","player_name","team","hand","first_game","last_game","pa","ab","hits","singles","doubles","triples","home_runs","walks","intentional_walks","hit_by_pitch","strikeouts","sacrifice_flies","total_bases","batted_balls","hard_hit","barrel_proxy","ground_balls","line_drives","fly_balls","popups","pulled_batted_balls","average_exit_velocity","average_launch_angle","run_value_total","run_value_opportunities","batting_average","on_base_percentage","slugging_percentage","ops","isolated_power","strikeout_rate","walk_rate","hard_hit_rate","barrel_proxy_rate","ground_ball_rate","line_drive_rate","fly_ball_rate","pull_rate","woba_estimate","run_value_per_pa","pa_reliability","bbe_reliability","sample_label","perspective","woba_method","summary_method","source_through","generated_at_utc"
"672960","L","Kazuma Okamoto","Toronto Blue Jays","R",2026-03-28,2026-07-27,106,95,22,14,3,0,5,9,0,2,29,0,40,65,32,9,29,9,22,5,43,91.3646153846154,16.3384615384615,0.611876631898526,106,0.231578947368421,0.311320754716981,0.421052631578947,0.732373386295929,0.189473684210526,0.273584905660377,0.0849056603773585,0.492307692307692,0.138461538461538,0.446153846153846,0.138461538461538,0.338461538461538,0.661538461538462,0.318301886792453,0.00577242105564647,0.515,0.565,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"682668","R","Luisangel Acuña","Chicago White Sox","R",2026-03-26,2026-07-29,106,96,22,20,1,0,1,6,0,1,23,1,26,73,24,3,45,15,11,2,34,84.3383561643836,-4.12328767123288,-5.76144672624256,106,0.229166666666667,0.278846153846154,0.270833333333333,0.549679487179487,0.0416666666666667,0.216981132075472,0.0566037735849057,0.328767123287671,0.0410958904109589,0.616438356164384,0.205479452054795,0.150684931506849,0.465753424657534,0.247211538461538,-0.0543532710022883,0.515,0.593,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"668227","L","Randy Arozarena","Seattle Mariners","R",2026-03-28,2026-07-29,106,95,24,16,6,0,2,7,0,2,22,2,36,75,29,5,37,20,14,4,34,89.18,8.97333333333333,-3.55664509205402,106,0.252631578947368,0.311320754716981,0.378947368421053,0.690268123138034,0.126315789473684,0.207547169811321,0.0660377358490566,0.386666666666667,0.0666666666666667,0.493333333333333,0.266666666666667,0.186666666666667,0.453333333333333,0.300094339622641,-0.0335532555854153,0.515,0.6,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"823550","R","Sung-Mun Song","San Diego Padres","L",2026-05-05,2026-07-28,106,91,20,15,4,0,1,14,0,0,20,0,27,72,17,3,30,12,20,10,28,84.3847222222222,13.3472222222222,1.00174319601784,106,0.21978021978022,0.323809523809524,0.296703296703297,0.620512820512821,0.0769230769230769,0.188679245283019,0.132075471698113,0.236111111111111,0.0416666666666667,0.416666666666667,0.166666666666667,0.277777777777778,0.388888888888889,0.284095238095238,0.00945040750960222,0.515,0.59,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"642715","L","Willy Adames","San Francisco Giants","R",2026-03-25,2026-07-30,106,97,18,9,5,1,3,9,0,0,31,0,34,66,27,7,25,12,25,4,37,88.5409090909091,18.8787878787879,-8.89605971532037,106,0.185567010309278,0.254716981132075,0.350515463917526,0.605232445049601,0.164948453608247,0.292452830188679,0.0849056603773585,0.409090909090909,0.106060606060606,0.378787878787879,0.181818181818182,0.378787878787879,0.560606060606061,0.263396226415094,-0.0839250916539657,0.515,0.569,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"669477","L","Casey Schmitt","San Francisco Giants","R",2026-03-25,2026-07-26,105,102,32,22,6,0,4,1,0,1,16,1,50,87,37,10,24,29,28,6,38,89.5218390804598,18.2183908045977,3.19246984508436,105,0.313725490196078,0.323809523809524,0.490196078431373,0.814005602240896,0.176470588235294,0.152380952380952,0.00952380952380952,0.425287356321839,0.114942528735632,0.275862068965517,0.333333333333333,0.32183908045977,0.436781609195402,0.345238095238095,0.0304044747150892,0.512,0.635,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"694388","R","Joey Loperfido","Houston Astros","L",2026-03-26,2026-07-01,105,88,21,12,7,1,1,13,0,1,28,1,33,62,21,4,33,12,16,1,22,87.7935483870968,9.09677419354839,-0.552530482517944,105,0.238636363636364,0.339805825242718,0.375,0.714805825242719,0.136363636363636,0.266666666666667,0.123809523809524,0.338709677419355,0.0645161290322581,0.532258064516129,0.193548387096774,0.258064516129032,0.354838709677419,0.315533980582524,-0.00526219507159946,0.512,0.554,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"665750","L","Leody Taveras","Baltimore Orioles","R",2026-04-01,2026-07-29,105,91,17,15,1,0,1,11,0,0,31,0,21,63,13,1,33,12,13,5,18,80.041935483871,7.67741935483871,-7.47509481807062,105,0.186813186813187,0.274509803921569,0.230769230769231,0.505279034690799,0.043956043956044,0.295238095238095,0.104761904761905,0.206349206349206,0.0158730158730159,0.523809523809524,0.19047619047619,0.206349206349206,0.285714285714286,0.235686274509804,-0.0711913792197201,0.512,0.558,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"592518","L","Manny Machado","San Diego Padres","R",2026-03-26,2026-07-30,105,93,20,8,8,0,4,10,1,0,23,2,40,72,31,8,27,17,22,6,34,91.1041666666667,18.3472222222222,-3.38716573157463,105,0.21505376344086,0.285714285714286,0.43010752688172,0.715821812596006,0.21505376344086,0.219047619047619,0.0952380952380952,0.430555555555556,0.111111111111111,0.375,0.236111111111111,0.305555555555556,0.472222222222222,0.300096153846154,-0.0322587212530917,0.512,0.59,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"669364","L","Xavier Edwards","Miami Marlins","R",2026-03-27,2026-07-30,105,96,26,20,2,0,4,8,0,0,19,0,40,78,23,4,39,21,16,2,28,84.8371794871795,7.69230769230769,-2.16889518883369,105,0.270833333333333,0.326923076923077,0.416666666666667,0.743589743589744,0.145833333333333,0.180952380952381,0.0761904761904762,0.294871794871795,0.0512820512820513,0.5,0.269230769230769,0.205128205128205,0.358974358974359,0.323461538461538,-0.0206561446555589,0.512,0.609,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"701807","L","Carson Benge","New York Mets","L",2026-03-26,2026-07-29,104,94,25,20,2,0,3,8,0,2,29,0,36,65,23,8,28,20,15,2,20,87.346875,8.703125,0.466085534873222,104,0.265957446808511,0.336538461538462,0.382978723404255,0.719517184942717,0.117021276595745,0.278846153846154,0.0769230769230769,0.353846153846154,0.123076923076923,0.430769230769231,0.307692307692308,0.230769230769231,0.307692307692308,0.317980769230769,0.00448159168147328,0.51,0.565,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"687515","L","Colby Thomas","Athletics","R",2026-04-25,2026-07-30,104,97,22,15,3,0,4,4,0,1,30,0,37,69,23,10,21,15,24,9,26,88.1724637681159,20.9710144927536,-2.34493995314925,104,0.22680412371134,0.264705882352941,0.381443298969072,0.646149181322013,0.154639175257732,0.288461538461538,0.0384615384615385,0.333333333333333,0.144927536231884,0.304347826086957,0.217391304347826,0.347826086956522,0.376811594202899,0.278823529411765,-0.022547499549512,0.51,0.58,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"668952","R","Ryan Kreidler","Minnesota Twins","R",2026-04-11,2026-07-29,104,101,28,17,4,3,4,3,0,0,26,0,50,74,24,9,35,15,19,5,38,85.7202702702703,10.8378378378378,3.81481370717329,104,0.277227722772277,0.298076923076923,0.495049504950495,0.793126428027418,0.217821782178218,0.25,0.0288461538461538,0.324324324324324,0.121621621621622,0.472972972972973,0.202702702702703,0.256756756756757,0.513513513513513,0.33375,0.0366809010305124,0.51,0.597,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"660162","R","Yoán Moncada","Los Angeles Angels","L",2026-03-26,2026-05-21,104,90,20,15,1,1,3,13,0,1,33,0,32,57,24,7,16,17,22,2,26,90.9436363636364,20.0714285714286,-1.5218580818258,104,0.222222222222222,0.326923076923077,0.355555555555556,0.682478632478632,0.133333333333333,0.317307692307692,0.125,0.421052631578947,0.12280701754386,0.280701754385965,0.298245614035088,0.385964912280702,0.456140350877193,0.305,-0.0146332507867865,0.51,0.533,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"668939","L","Adley Rutschman","Baltimore Orioles","R",2026-03-26,2026-07-18,103,91,22,15,4,0,3,11,0,0,10,1,35,82,32,4,33,26,22,1,33,88.4512195121951,12.6829268292683,-1.66180275046478,103,0.241758241758242,0.320388349514563,0.384615384615385,0.705003734129948,0.142857142857143,0.0970873786407767,0.106796116504854,0.390243902439024,0.0487804878048781,0.402439024390244,0.317073170731707,0.268292682926829,0.402439024390244,0.308543689320388,-0.0161340072860658,0.507,0.621,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"663728","L","Cal Raleigh","Seattle Mariners","R",2026-03-26,2026-07-30,103,89,13,10,0,0,3,12,0,0,38,2,22,53,14,6,19,11,16,7,33,89.5075471698113,19.5849056603774,-8.91026632287494,103,0.146067415730337,0.242718446601942,0.247191011235955,0.489909457837897,0.101123595505618,0.368932038834951,0.116504854368932,0.264150943396226,0.113207547169811,0.358490566037736,0.207547169811321,0.30188679245283,0.622641509433962,0.224368932038835,-0.0865074400279121,0.507,0.515,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"624641","L","Edmundo Sosa","Philadelphia Phillies","R",2026-03-28,2026-07-29,103,92,22,16,2,1,3,5,0,3,22,2,35,72,34,4,37,20,11,4,44,88.8902777777778,7.15277777777778,-1.07892478960261,103,0.239130434782609,0.294117647058824,0.380434782608696,0.674552429667519,0.141304347826087,0.213592233009709,0.0485436893203883,0.472222222222222,0.0555555555555556,0.513888888888889,0.277777777777778,0.152777777777778,0.611111111111111,0.291764705882353,-0.0104749979573069,0.507,0.59,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"681715","L","Heriberto Hernández","Miami Marlins","R",2026-03-27,2026-07-29,103,92,24,11,3,1,9,9,0,1,24,1,56,69,33,10,28,17,20,4,39,92.6333333333333,12.6231884057971,6.90789062685569,103,0.260869565217391,0.330097087378641,0.608695652173913,0.938792739552554,0.347826086956522,0.233009708737864,0.087378640776699,0.478260869565217,0.144927536231884,0.405797101449275,0.246376811594203,0.289855072463768,0.565217391304348,0.388155339805825,0.0670668992898611,0.507,0.58,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"500743","L","Miguel Rojas","Los Angeles Dodgers","R",2026-03-28,2026-07-26,103,93,29,19,7,0,3,7,0,1,11,2,45,83,30,7,34,21,18,10,38,87.510843373494,15.0722891566265,5.23953584856669,103,0.311827956989247,0.359223300970874,0.483870967741935,0.843094268712809,0.172043010752688,0.106796116504854,0.0679611650485437,0.36144578313253,0.0843373493975904,0.409638554216867,0.253012048192771,0.216867469879518,0.457831325301205,0.359029126213592,0.0508692800831717,0.507,0.624,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"686780","R","Pedro Pagés","St. Louis Cardinals","R",2026-03-26,2026-07-23,103,91,21,14,3,0,4,4,0,2,23,2,36,73,23,5,35,11,20,7,37,82.7027397260274,10.4109589041096,-5.13207614942699,103,0.230769230769231,0.272727272727273,0.395604395604396,0.668331668331668,0.164835164835165,0.223300970873786,0.0388349514563107,0.315068493150685,0.0684931506849315,0.479452054794521,0.150684931506849,0.273972602739726,0.506849315068493,0.285656565656566,-0.0498259820332717,0.507,0.593,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"673548","L","Seiya Suzuki","Chicago Cubs","R",2026-04-10,2026-07-29,103,88,28,18,4,0,6,12,0,1,22,2,50,68,29,6,21,21,18,8,34,89.0147058823529,19.6617647058824,11.7597720483157,103,0.318181818181818,0.398058252427184,0.568181818181818,0.966240070609003,0.25,0.213592233009709,0.116504854368932,0.426470588235294,0.0882352941176471,0.308823529411765,0.308823529411765,0.264705882352941,0.5,0.406407766990291,0.114172544158405,0.507,0.576,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"641933","R","Tyler O'Neill","Baltimore Orioles","R",2026-03-26,2026-07-26,103,90,19,14,3,0,2,11,0,2,28,0,28,62,22,3,21,13,19,9,36,88.2532258064516,22.1129032258065,-3.70380980795799,103,0.211111111111111,0.310679611650485,0.311111111111111,0.621790722761597,0.1,0.271844660194175,0.106796116504854,0.354838709677419,0.0483870967741935,0.338709677419355,0.209677419354839,0.306451612903226,0.580645161290323,0.282427184466019,-0.035959318523864,0.507,0.554,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"699013","R","Esmerlyn Valdez","Pittsburgh Pirates","R",2026-05-22,2026-07-30,102,89,23,11,5,0,7,11,0,1,40,1,49,50,22,12,16,10,20,4,15,89.198,18.68,2.93925737244983,102,0.258426966292135,0.343137254901961,0.550561797752809,0.89369905265477,0.292134831460674,0.392156862745098,0.107843137254902,0.44,0.24,0.32,0.2,0.4,0.3,0.375098039215686,0.0288162487495082,0.505,0.5,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"670623","L","Isaac Paredes","Houston Astros","R",2026-03-26,2026-07-29,102,91,24,16,7,1,0,8,0,3,18,0,33,73,26,4,10,31,22,10,35,89.3095890410959,28.7260273972603,0.785942198276229,102,0.263736263736264,0.343137254901961,0.362637362637363,0.705774617539323,0.0989010989010989,0.176470588235294,0.0784313725490196,0.356164383561644,0.0547945205479452,0.136986301369863,0.424657534246575,0.301369863013699,0.479452054794521,0.313725490196078,0.0077053156693748,0.505,0.593,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"677951","L","Bobby Witt Jr.","Kansas City Royals","R",2026-03-27,2026-07-17,101,92,30,18,8,1,3,8,2,0,9,1,49,84,55,12,36,25,18,5,29,97.3333333333333,13.8148148148148,6.3280104654132,101,0.326086956521739,0.376237623762376,0.532608695652174,0.90884631941455,0.206521739130435,0.0891089108910891,0.0792079207920792,0.654761904761905,0.142857142857143,0.428571428571429,0.297619047619048,0.214285714285714,0.345238095238095,0.378686868686869,0.0626535689644872,0.502,0.627,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"702332","L","Caleb Durbin","Boston Red Sox","R",2026-03-26,2026-07-29,101,89,23,16,4,0,3,5,0,3,11,1,36,82,27,4,38,22,16,6,38,84.7304878048781,9.98780487804878,2.62674042665801,101,0.258426966292135,0.316326530612245,0.404494382022472,0.720820912634717,0.146067415730337,0.108910891089109,0.0495049504950495,0.329268292682927,0.0487804878048781,0.463414634146341,0.268292682926829,0.195121951219512,0.463414634146341,0.313061224489796,0.02600733095701,0.502,0.621,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"663330","L","Jahmai Jones","Boston Red Sox","R",2026-03-27,2026-07-29,101,89,17,9,4,0,4,12,0,0,31,0,33,58,27,7,23,14,17,4,34,91.6258620689655,12.2931034482759,-2.59791119537918,101,0.191011235955056,0.287128712871287,0.370786516853933,0.65791522972522,0.179775280898876,0.306930693069307,0.118811881188119,0.46551724137931,0.120689655172414,0.396551724137931,0.241379310344828,0.293103448275862,0.586206896551724,0.289108910891089,-0.0257218930235563,0.502,0.537,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"681508","R","Mickey Gasper","Boston Red Sox","L",2026-05-10,2026-06-26,101,90,24,18,5,1,0,9,0,1,14,1,31,77,31,3,35,16,22,4,39,88.8155844155844,15.3376623376623,-1.89158101140834,101,0.266666666666667,0.336633663366337,0.344444444444444,0.681078107810781,0.0777777777777778,0.138613861386139,0.0891089108910891,0.402597402597403,0.038961038961039,0.454545454545455,0.207792207792208,0.285714285714286,0.506493506493506,0.302277227722772,-0.0187285248654291,0.502,0.606,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"571448","L","Nolan Arenado","Arizona Diamondbacks","R",2026-03-30,2026-07-28,101,89,22,11,7,0,4,11,1,0,17,1,41,73,30,6,27,18,19,9,41,87.4833333333333,17.8472222222222,-2.79662069537888,101,0.247191011235955,0.326732673267327,0.460674157303371,0.787406830570698,0.213483146067416,0.168316831683168,0.108910891089109,0.410958904109589,0.0821917808219178,0.36986301369863,0.246575342465753,0.26027397260274,0.561643835616438,0.333,-0.0276893138156324,0.502,0.593,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"672724","L","Oswald Peraza","Los Angeles Angels","R",2026-03-26,2026-07-28,101,96,25,14,5,1,5,3,0,1,31,0,47,66,27,10,25,17,19,5,26,88.3151515151515,14,1.36337809952576,101,0.260416666666667,0.29,0.489583333333333,0.779583333333333,0.229166666666667,0.306930693069307,0.0297029702970297,0.409090909090909,0.151515151515152,0.378787878787879,0.257575757575758,0.287878787878788,0.393939393939394,0.3292,0.0134987930646115,0.502,0.569,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"805300","L","Jakob Marsee","Miami Marlins","L",2026-03-27,2026-07-29,100,75,12,8,1,2,1,16,0,6,27,1,20,50,18,1,28,10,8,4,23,84.5469387755102,4.48979591836735,-2.75564963175531,100,0.16,0.346938775510204,0.266666666666667,0.613605442176871,0.106666666666667,0.27,0.16,0.36,0.02,0.56,0.2,0.16,0.46,0.293571428571429,-0.0275564963175531,0.5,0.5,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"650859","L","Luis Rengifo","San Diego Padres","R",2026-03-29,2026-07-30,100,89,17,13,4,0,0,9,1,0,17,1,21,74,33,3,32,25,14,3,36,89.3506849315068,9.80821917808219,-8.38103236223091,100,0.191011235955056,0.262626262626263,0.235955056179775,0.498581318806038,0.0449438202247191,0.17,0.09,0.445945945945946,0.0405405405405405,0.432432432432432,0.337837837837838,0.189189189189189,0.486486486486487,0.223673469387755,-0.0838103236223091,0.5,0.597,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"542303","L","Marcell Ozuna","Pittsburgh Pirates","R",2026-03-28,2026-07-29,100,90,19,12,3,0,4,10,0,0,27,0,34,63,26,7,22,16,19,6,27,90.4274193548387,20.4193548387097,-0.555422716063586,100,0.211111111111111,0.29,0.377777777777778,0.667777777777778,0.166666666666667,0.27,0.1,0.412698412698413,0.111111111111111,0.349206349206349,0.253968253968254,0.301587301587302,0.428571428571429,0.2922,-0.00555422716063586,0.5,0.558,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"545361","L","Mike Trout","Los Angeles Angels","R",2026-03-29,2026-07-29,100,81,23,15,4,0,4,19,1,0,24,0,39,57,23,7,22,12,18,5,26,88.0142857142857,19.1964285714286,5.53342712370508,100,0.283950617283951,0.42,0.481481481481481,0.901481481481481,0.197530864197531,0.24,0.19,0.403508771929825,0.12280701754386,0.385964912280702,0.210526315789474,0.315789473684211,0.456140350877193,0.39010101010101,0.0553342712370508,0.5,0.533,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"682997","R","Tyler Callihan","Pittsburgh Pirates","L",2026-05-28,2026-07-28,100,89,16,8,3,2,3,8,0,1,38,1,32,53,15,4,13,12,23,5,30,84.2075471698113,23.9056603773585,-3.58926494152369,100,0.179775280898876,0.252525252525253,0.359550561797753,0.612075814323005,0.179775280898876,0.38,0.08,0.283018867924528,0.0754716981132075,0.245283018867925,0.226415094339623,0.433962264150943,0.566037735849057,0.264141414141414,-0.0358926494152369,0.5,0.515,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"665489","L","Vladimir Guerrero Jr.","Toronto Blue Jays","R",2026-03-27,2026-07-27,100,82,23,18,3,0,2,16,0,1,12,1,32,70,34,4,32,15,19,4,28,92.8142857142857,9.77142857142857,2.53432568023978,100,0.280487804878049,0.4,0.390243902439024,0.790243902439024,0.109756097560976,0.12,0.16,0.485714285714286,0.0571428571428571,0.457142857142857,0.214285714285714,0.271428571428571,0.4,0.3534,0.0253432568023978,0.5,0.583,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"621439","L","Byron Buxton","Minnesota Twins","R",2026-03-26,2026-07-26,99,93,24,16,4,0,4,5,0,1,25,0,40,68,40,15,24,19,20,5,38,93.5544117647059,17.4852941176471,-0.923831600957013,99,0.258064516129032,0.303030303030303,0.43010752688172,0.733137829912023,0.172043010752688,0.252525252525253,0.0505050505050505,0.588235294117647,0.220588235294118,0.352941176470588,0.279411764705882,0.294117647058824,0.558823529411765,0.315656565656566,-0.00933163233289912,0.497,0.576,"developing","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"608348","L","Carson Kelly","Chicago Cubs","R",2026-03-28,2026-07-28,99,85,28,18,6,0,4,14,0,0,16,0,46,69,31,8,32,11,22,4,24,90.5927536231884,14.3623188405797,14.4491318326005,99,0.329411764705882,0.424242424242424,0.541176470588235,0.965418894830659,0.211764705882353,0.161616161616162,0.141414141414141,0.449275362318841,0.115942028985507,0.463768115942029,0.159420289855072,0.318840579710145,0.347826086956522,0.413939393939394,0.145950826591925,0.497,0.58,"developing","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"688363","R","Graham Pauley","Miami Marlins","L",2026-03-28,2026-07-30,99,94,18,9,8,0,1,5,0,0,24,0,29,70,17,3,23,15,24,8,37,84.0214285714286,21.6714285714286,-7.40385018119091,99,0.191489361702128,0.232323232323232,0.308510638297872,0.540833870621105,0.117021276595745,0.242424242424242,0.0505050505050505,0.242857142857143,0.0428571428571429,0.328571428571429,0.214285714285714,0.342857142857143,0.528571428571429,0.235353535353535,-0.0747863654665749,0.497,0.583,"developing","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"805779","L","Jacob Wilson","Athletics","R",2026-03-29,2026-07-29,99,92,22,15,4,1,2,4,0,1,9,1,34,85,19,2,39,20,24,2,26,82.3494117647059,7.36470588235294,0.193888515300231,99,0.239130434782609,0.275510204081633,0.369565217391304,0.645075421472937,0.130434782608696,0.0909090909090909,0.0404040404040404,0.223529411764706,0.0235294117647059,0.458823529411765,0.235294117647059,0.282352941176471,0.305882352941176,0.277755102040816,0.00195846985151748,0.497,0.63,"developing","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"808959","L","Munetaka Murakami","Chicago White Sox","L",2026-03-28,2026-07-30,99,81,16,9,3,0,4,17,1,0,37,1,31,45,26,7,16,11,15,3,16,92.38,16.0444444444444,2.17072224478202,99,0.197530864197531,0.333333333333333,0.382716049382716,0.716049382716049,0.185185185185185,0.373737373737374,0.171717171717172,0.577777777777778,0.155555555555556,0.355555555555556,0.244444444444444,0.333333333333333,0.355555555555556,0.313469387755102,0.0219264873210305,0.497,0.474,"developing","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"663757","L","Trent Grisham","New York Yankees","L",2026-03-27,2026-07-30,99,86,21,14,4,1,2,12,0,0,18,1,33,69,29,5,27,18,18,6,30,87.9115942028986,14.1449275362319,1.93687077529066,99,0.244186046511628,0.333333333333333,0.383720930232558,0.717054263565891,0.13953488372093,0.181818181818182,0.121212121212121,0.420289855072464,0.072463768115942,0.391304347826087,0.260869565217391,0.260869565217391,0.434782608695652,0.314545454545455,0.0195643512655623,0.497,0.58,"developing","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"572233","L","Christian Walker","Houston Astros","R",2026-03-27,2026-07-29,98,82,17,7,5,0,5,12,0,3,21,1,37,62,23,7,28,9,18,7,33,87.7032258064516,17.0806451612903,2.32984939769125,98,0.207317073170732,0.326530612244898,0.451219512195122,0.77775012444002,0.24390243902439,0.214285714285714,0.122448979591837,0.370967741935484,0.112903225806452,0.451612903225806,0.145161290322581,0.290322580645161,0.532258064516129,0.335204081632653,0.023773973445829,0.495,0.554,"developing","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"806198","R","Cooper Pratt","Milwaukee Brewers","R",2026-06-16,2026-07-29,98,83,27,20,4,1,2,12,0,1,16,2,39,69,24,4,29,22,17,1,26,88.0764705882353,10.6323529411765,7.24839478077097,98,0.325301204819277,0.408163265306122,0.469879518072289,0.878042783378412,0.144578313253012,0.163265306122449,0.122448979591837,0.347826086956522,0.0579710144927536,0.420289855072464,0.318840579710145,0.246376811594203,0.376811594202899,0.378979591836735,0.0739632120486834,0.495,0.58,"developing","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"676694","R","Jake Meyers","Houston Astros","R",2026-03-26,2026-07-03,98,88,20,14,4,0,2,8,0,1,19,1,30,70,21,2,31,14,19,6,33,85.6342857142857,13.2,-4.30676809558202,98,0.227272727272727,0.295918367346939,0.340909090909091,0.63682745825603,0.113636363636364,0.193877551020408,0.0816326530612245,0.3,0.0285714285714286,0.442857142857143,0.2,0.271428571428571,0.471428571428571,0.281020408163265,-0.0439466132202247,0.495,0.583,"developing","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"691740","R","Daniel Susac","San Francisco Giants","R",2026-04-07,2026-07-30,97,84,18,11,5,1,1,4,0,3,24,4,28,66,18,4,22,15,26,3,32,83.8424242424242,18.9848484848485,-4.56006218289088,97,0.214285714285714,0.263157894736842,0.333333333333333,0.596491228070175,0.119047619047619,0.247422680412371,0.0412371134020619,0.272727272727273,0.0606060606060606,0.333333333333333,0.227272727272727,0.393939393939394,0.484848484848485,0.256526315789474,-0.0470109503390812,0.492,0.569,"developing","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
