"metric_id","metric_label","game_id","player_id","player_name","team","opponent","role","probability","expected_value","simulations","model_version","publication_status","metric_rank"
"batter_hr_1plus","1+ home run","823743","663586","Austin Riley","Atlanta Braves","Milwaukee Brewers","hitter",0.0795,0.0815,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",37
"batter_hr_1plus","1+ home run","823509","669224","Austin Wells","New York Yankees","Toronto Blue Jays","hitter",0.076,0.079,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",38
"batter_hr_1plus","1+ home run","823509","672386","Alejandro Kirk","Toronto Blue Jays","New York Yankees","hitter",0.074,0.076,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",39
"batter_hr_1plus","1+ home run","823743","592885","Christian Yelich","Milwaukee Brewers","Atlanta Braves","hitter",0.074,0.0775,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",40
"batter_hr_1plus","1+ home run","823743","683734","Andrew Vaughn","Milwaukee Brewers","Atlanta Braves","hitter",0.07,0.0715,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",41
"batter_hr_1plus","1+ home run","823743","643289","Mauricio Dubón","Atlanta Braves","Milwaukee Brewers","hitter",0.0675,0.07,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",42
"batter_hr_1plus","1+ home run","823831","805300","Jakob Marsee","Miami Marlins","Washington Nationals","hitter",0.0645,0.0655,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",43
"batter_hr_1plus","1+ home run","823509","676391","Ernie Clement","Toronto Blue Jays","New York Yankees","hitter",0.063,0.065,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",44
"batter_hr_1plus","1+ home run","823509","665489","Vladimir Guerrero Jr.","Toronto Blue Jays","New York Yankees","hitter",0.0615,0.063,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",45
"batter_hr_1plus","1+ home run","823831","669364","Xavier Edwards","Miami Marlins","Washington Nationals","hitter",0.06,0.061,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",46
"batter_hr_1plus","1+ home run","823743","687401","Joey Ortiz","Milwaukee Brewers","Atlanta Braves","hitter",0.056,0.0575,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",47
"batter_hr_1plus","1+ home run","823743","806198","Cooper Pratt","Milwaukee Brewers","Atlanta Braves","hitter",0.0505,0.0515,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",48
"batter_hr_1plus","1+ home run","823509","664702","Myles Straw","Toronto Blue Jays","New York Yankees","hitter",0.049,0.05,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",49
"batter_hr_1plus","1+ home run","823831","691594","Javier Sanoja","Miami Marlins","Washington Nationals","hitter",0.043,0.0435,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",50
"batter_hr_1plus","1+ home run","823743","805347","Jim Jarvis","Atlanta Braves","Milwaukee Brewers","hitter",0.0325,0.0345,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",51
"batter_hr_1plus","1+ home run","823831","683083","Nasim Nuñez","Washington Nationals","Miami Marlins","hitter",0.0115,0.012,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",52
"batter_hr_1plus","1+ home run","823743","800325","Luis Lara","Milwaukee Brewers","Atlanta Braves","hitter",0,0,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",53
"batter_hr_1plus","1+ home run","823831","694673","Abimelec Ortiz","Washington Nationals","Miami Marlins","hitter",0,0,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",54
"batter_hr_2plus","2+ home runs","823831","665052","Griffin Conine","Miami Marlins","Washington Nationals","hitter",0.0455,0.354,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",1
"batter_hr_2plus","2+ home runs","823831","681715","Heriberto Hernández","Miami Marlins","Washington Nationals","hitter",0.0215,0.237,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",2
"batter_hr_2plus","2+ home runs","823831","683357","Owen Caissie","Miami Marlins","Washington Nationals","hitter",0.0195,0.24,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",3
"batter_hr_2plus","2+ home runs","823509","700250","Ben Rice","New York Yankees","Toronto Blue Jays","hitter",0.0175,0.2325,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",4
"batter_hr_2plus","2+ home runs","823509","672960","Kazuma Okamoto","Toronto Blue Jays","New York Yankees","hitter",0.016,0.211,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",5
"batter_hr_2plus","2+ home runs","823743","621566","Matt Olson","Atlanta Braves","Milwaukee Brewers","hitter",0.0155,0.226,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",6
"batter_hr_2plus","2+ home runs","823743","671739","Michael Harris II","Atlanta Braves","Milwaukee Brewers","hitter",0.0145,0.1735,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",7
"batter_hr_2plus","2+ home runs","823509","671277","Luis García Jr.","New York Yankees","Toronto Blue Jays","hitter",0.0115,0.181,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",8
"batter_hr_2plus","2+ home runs","823743","686948","Drake Baldwin","Atlanta Braves","Milwaukee Brewers","hitter",0.0115,0.1745,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",9
"batter_hr_2plus","2+ home runs","823831","691788","Joe Mack","Miami Marlins","Washington Nationals","hitter",0.0115,0.1945,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",10
"batter_hr_2plus","2+ home runs","823743","660670","Ronald Acuña Jr.","Atlanta Braves","Milwaukee Brewers","hitter",0.01,0.129,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",11
"batter_hr_2plus","2+ home runs","823831","695670","Harry Ford","Washington Nationals","Miami Marlins","hitter",0.0095,0.1385,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",12
"batter_hr_2plus","2+ home runs","823509","543807","George Springer","Toronto Blue Jays","New York Yankees","hitter",0.009,0.1415,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",13
"batter_hr_2plus","2+ home runs","823743","694192","Jackson Chourio","Milwaukee Brewers","Atlanta Braves","hitter",0.009,0.155,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",14
"batter_hr_2plus","2+ home runs","823743","641343","Jake Bauers","Milwaukee Brewers","Atlanta Braves","hitter",0.0085,0.1875,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",15
"batter_hr_2plus","2+ home runs","823509","807727","Charles McAdoo","Toronto Blue Jays","New York Yankees","hitter",0.008,0.1385,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",16
"batter_hr_2plus","2+ home runs","823831","686611","Dylan Crews","Washington Nationals","Miami Marlins","hitter",0.008,0.141,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",17
"batter_hr_2plus","2+ home runs","823831","691781","Brady House","Washington Nationals","Miami Marlins","hitter",0.0075,0.1565,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",18
"batter_hr_2plus","2+ home runs","823509","665862","Jazz Chisholm Jr.","New York Yankees","Toronto Blue Jays","hitter",0.007,0.1355,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",19
"batter_hr_2plus","2+ home runs","823831","665923","Esteury Ruiz","Miami Marlins","Washington Nationals","hitter",0.007,0.1465,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",20
"batter_hr_2plus","2+ home runs","823509","682987","Spencer Jones","New York Yankees","Toronto Blue Jays","hitter",0.0065,0.1555,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",21
"batter_hr_2plus","2+ home runs","823831","695734","Daylen Lile","Washington Nationals","Miami Marlins","hitter",0.0065,0.1215,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",22
"batter_hr_2plus","2+ home runs","823509","703520","Brett Bateman","Toronto Blue Jays","New York Yankees","hitter",0.006,0.121,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",23
"batter_hr_2plus","2+ home runs","823743","668930","Brice Turang","Milwaukee Brewers","Atlanta Braves","hitter",0.006,0.133,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",24
"batter_hr_2plus","2+ home runs","823743","661388","William Contreras","Milwaukee Brewers","Atlanta Braves","hitter",0.005,0.092,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",25
"batter_hr_2plus","2+ home runs","823831","687605","Andrew Pinckney","Washington Nationals","Miami Marlins","hitter",0.005,0.104,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",26
"batter_hr_2plus","2+ home runs","823743","645277","Ozzie Albies","Atlanta Braves","Milwaukee Brewers","hitter",0.0045,0.132,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",27
"batter_hr_2plus","2+ home runs","823509","663757","Trent Grisham","New York Yankees","Toronto Blue Jays","hitter",0.004,0.1215,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",28
"batter_hr_2plus","2+ home runs","823509","806146","George Lombard Jr.","New York Yankees","Toronto Blue Jays","hitter",0.004,0.1055,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",29
"batter_hr_2plus","2+ home runs","823831","672640","Otto Lopez","Miami Marlins","Washington Nationals","hitter",0.004,0.0895,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",30
"batter_hr_2plus","2+ home runs","823743","592885","Christian Yelich","Milwaukee Brewers","Atlanta Braves","hitter",0.0035,0.0775,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",31
"batter_hr_2plus","2+ home runs","823509","663662","Daz Cameron","Toronto Blue Jays","New York Yankees","hitter",0.003,0.103,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",32
"batter_hr_2plus","2+ home runs","823509","671218","Heliot Ramos","New York Yankees","Toronto Blue Jays","hitter",0.003,0.102,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",33
"batter_hr_2plus","2+ home runs","823509","669224","Austin Wells","New York Yankees","Toronto Blue Jays","hitter",0.003,0.079,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",34
"batter_hr_2plus","2+ home runs","823831","677588","José Tena","Washington Nationals","Miami Marlins","hitter",0.003,0.086,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",35
"batter_hr_2plus","2+ home runs","823831","696285","Jacob Young","Washington Nationals","Miami Marlins","hitter",0.003,0.09,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",36
"batter_hr_2plus","2+ home runs","823743","643289","Mauricio Dubón","Atlanta Braves","Milwaukee Brewers","hitter",0.0025,0.07,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",37
"batter_hr_2plus","2+ home runs","823509","672386","Alejandro Kirk","Toronto Blue Jays","New York Yankees","hitter",0.002,0.076,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",38
"batter_hr_2plus","2+ home runs","823509","676391","Ernie Clement","Toronto Blue Jays","New York Yankees","hitter",0.002,0.065,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",39
"batter_hr_2plus","2+ home runs","823743","663586","Austin Riley","Atlanta Braves","Milwaukee Brewers","hitter",0.002,0.0815,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",40
"batter_hr_2plus","2+ home runs","823743","805347","Jim Jarvis","Atlanta Braves","Milwaukee Brewers","hitter",0.002,0.0345,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",41
"batter_hr_2plus","2+ home runs","823509","665489","Vladimir Guerrero Jr.","Toronto Blue Jays","New York Yankees","hitter",0.0015,0.063,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",42
"batter_hr_2plus","2+ home runs","823509","676609","José Caballero","New York Yankees","Toronto Blue Jays","hitter",0.0015,0.084,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",43
"batter_hr_2plus","2+ home runs","823743","683734","Andrew Vaughn","Milwaukee Brewers","Atlanta Braves","hitter",0.0015,0.0715,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",44
"batter_hr_2plus","2+ home runs","823743","687401","Joey Ortiz","Milwaukee Brewers","Atlanta Braves","hitter",0.0015,0.0575,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",45
"batter_hr_2plus","2+ home runs","823509","664702","Myles Straw","Toronto Blue Jays","New York Yankees","hitter",0.001,0.05,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",46
"batter_hr_2plus","2+ home runs","823743","573262","Mike Yastrzemski","Atlanta Braves","Milwaukee Brewers","hitter",0.001,0.0865,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",47
"batter_hr_2plus","2+ home runs","823743","806198","Cooper Pratt","Milwaukee Brewers","Atlanta Braves","hitter",0.001,0.0515,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",48
"batter_hr_2plus","2+ home runs","823831","669364","Xavier Edwards","Miami Marlins","Washington Nationals","hitter",0.001,0.061,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",49
"batter_hr_2plus","2+ home runs","823831","805300","Jakob Marsee","Miami Marlins","Washington Nationals","hitter",0.001,0.0655,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",50
"batter_hr_2plus","2+ home runs","823831","683083","Nasim Nuñez","Washington Nationals","Miami Marlins","hitter",5e-04,0.012,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",51
"batter_hr_2plus","2+ home runs","823831","691594","Javier Sanoja","Miami Marlins","Washington Nationals","hitter",5e-04,0.0435,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",52
"batter_hr_2plus","2+ home runs","823743","800325","Luis Lara","Milwaukee Brewers","Atlanta Braves","hitter",0,0,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",53
"batter_hr_2plus","2+ home runs","823831","694673","Abimelec Ortiz","Washington Nationals","Miami Marlins","hitter",0,0,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",54
"batter_tb_2plus","2+ total bases","823831","672640","Otto Lopez","Miami Marlins","Washington Nationals","hitter",0.5195,1.9965,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",1
"batter_tb_2plus","2+ total bases","823831","694673","Abimelec Ortiz","Washington Nationals","Miami Marlins","hitter",0.466,1.4525,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",2
"batter_tb_2plus","2+ total bases","823831","669364","Xavier Edwards","Miami Marlins","Washington Nationals","hitter",0.464,1.705,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",3
"batter_tb_2plus","2+ total bases","823831","683357","Owen Caissie","Miami Marlins","Washington Nationals","hitter",0.4475,1.9265,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",4
"batter_tb_2plus","2+ total bases","823831","665052","Griffin Conine","Miami Marlins","Washington Nationals","hitter",0.4345,2.175,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",5
"batter_tb_2plus","2+ total bases","823831","691594","Javier Sanoja","Miami Marlins","Washington Nationals","hitter",0.434,1.5065,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",6
"batter_tb_2plus","2+ total bases","823831","695734","Daylen Lile","Washington Nationals","Miami Marlins","hitter",0.4315,1.6645,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",7
"batter_tb_2plus","2+ total bases","823743","694192","Jackson Chourio","Milwaukee Brewers","Atlanta Braves","hitter",0.4275,1.716,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",8
"batter_tb_2plus","2+ total bases","823743","683734","Andrew Vaughn","Milwaukee Brewers","Atlanta Braves","hitter",0.4145,1.5255,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",9
"batter_tb_2plus","2+ total bases","823831","665923","Esteury Ruiz","Miami Marlins","Washington Nationals","hitter",0.3995,1.588,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",10
"batter_tb_2plus","2+ total bases","823509","676391","Ernie Clement","Toronto Blue Jays","New York Yankees","hitter",0.396,1.4655,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",11
"batter_tb_2plus","2+ total bases","823831","691781","Brady House","Washington Nationals","Miami Marlins","hitter",0.3925,1.5885,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",12
"batter_tb_2plus","2+ total bases","823509","703520","Brett Bateman","Toronto Blue Jays","New York Yankees","hitter",0.3855,1.5475,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",13
"batter_tb_2plus","2+ total bases","823743","668930","Brice Turang","Milwaukee Brewers","Atlanta Braves","hitter",0.3855,1.5575,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",14
"batter_tb_2plus","2+ total bases","823743","800325","Luis Lara","Milwaukee Brewers","Atlanta Braves","hitter",0.3795,1.1895,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",15
"batter_tb_2plus","2+ total bases","823831","681715","Heriberto Hernández","Miami Marlins","Washington Nationals","hitter",0.378,1.7665,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",16
"batter_tb_2plus","2+ total bases","823743","661388","William Contreras","Milwaukee Brewers","Atlanta Braves","hitter",0.3775,1.457,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",17
"batter_tb_2plus","2+ total bases","823743","621566","Matt Olson","Atlanta Braves","Milwaukee Brewers","hitter",0.375,1.6635,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",18
"batter_tb_2plus","2+ total bases","823509","671277","Luis García Jr.","New York Yankees","Toronto Blue Jays","hitter",0.3745,1.5735,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",19
"batter_tb_2plus","2+ total bases","823743","671739","Michael Harris II","Atlanta Braves","Milwaukee Brewers","hitter",0.373,1.6425,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",20
"batter_tb_2plus","2+ total bases","823831","691788","Joe Mack","Miami Marlins","Washington Nationals","hitter",0.372,1.6215,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",21
"batter_tb_2plus","2+ total bases","823831","677588","José Tena","Washington Nationals","Miami Marlins","hitter",0.366,1.4085,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",22
"batter_tb_2plus","2+ total bases","823509","665489","Vladimir Guerrero Jr.","Toronto Blue Jays","New York Yankees","hitter",0.3625,1.3425,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",23
"batter_tb_2plus","2+ total bases","823743","641343","Jake Bauers","Milwaukee Brewers","Atlanta Braves","hitter",0.361,1.5715,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",24
"batter_tb_2plus","2+ total bases","823509","543807","George Springer","Toronto Blue Jays","New York Yankees","hitter",0.3595,1.473,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",25
"batter_tb_2plus","2+ total bases","823831","686611","Dylan Crews","Washington Nationals","Miami Marlins","hitter",0.3555,1.4635,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",26
"batter_tb_2plus","2+ total bases","823831","696285","Jacob Young","Washington Nationals","Miami Marlins","hitter",0.3485,1.3375,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",27
"batter_tb_2plus","2+ total bases","823509","700250","Ben Rice","New York Yankees","Toronto Blue Jays","hitter",0.3465,1.58,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",28
"batter_tb_2plus","2+ total bases","823509","671218","Heliot Ramos","New York Yankees","Toronto Blue Jays","hitter",0.344,1.361,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",29
"batter_tb_2plus","2+ total bases","823743","645277","Ozzie Albies","Atlanta Braves","Milwaukee Brewers","hitter",0.343,1.4015,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",30
"batter_tb_2plus","2+ total bases","823743","805347","Jim Jarvis","Atlanta Braves","Milwaukee Brewers","hitter",0.338,1.168,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",31
"batter_tb_2plus","2+ total bases","823831","805300","Jakob Marsee","Miami Marlins","Washington Nationals","hitter",0.3375,1.2485,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",32
"batter_tb_2plus","2+ total bases","823743","686948","Drake Baldwin","Atlanta Braves","Milwaukee Brewers","hitter",0.335,1.497,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",33
"batter_tb_2plus","2+ total bases","823743","592885","Christian Yelich","Milwaukee Brewers","Atlanta Braves","hitter",0.3325,1.2695,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",34
"batter_tb_2plus","2+ total bases","823509","672960","Kazuma Okamoto","Toronto Blue Jays","New York Yankees","hitter",0.328,1.5225,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",35
"batter_tb_2plus","2+ total bases","823509","663662","Daz Cameron","Toronto Blue Jays","New York Yankees","hitter",0.3255,1.282,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",36
"batter_tb_2plus","2+ total bases","823743","660670","Ronald Acuña Jr.","Atlanta Braves","Milwaukee Brewers","hitter",0.325,1.355,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",37
"batter_tb_2plus","2+ total bases","823743","643289","Mauricio Dubón","Atlanta Braves","Milwaukee Brewers","hitter",0.324,1.264,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",38
"batter_tb_2plus","2+ total bases","823509","672386","Alejandro Kirk","Toronto Blue Jays","New York Yankees","hitter",0.3195,1.2545,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",39
"batter_tb_2plus","2+ total bases","823831","687605","Andrew Pinckney","Washington Nationals","Miami Marlins","hitter",0.3135,1.277,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",40
"batter_tb_2plus","2+ total bases","823831","695670","Harry Ford","Washington Nationals","Miami Marlins","hitter",0.312,1.3455,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",41
"batter_tb_2plus","2+ total bases","823743","687401","Joey Ortiz","Milwaukee Brewers","Atlanta Braves","hitter",0.3115,1.178,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",42
"batter_tb_2plus","2+ total bases","823743","806198","Cooper Pratt","Milwaukee Brewers","Atlanta Braves","hitter",0.3105,1.159,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",43
"batter_tb_2plus","2+ total bases","823743","573262","Mike Yastrzemski","Atlanta Braves","Milwaukee Brewers","hitter",0.3075,1.1715,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",44
"batter_tb_2plus","2+ total bases","823509","663757","Trent Grisham","New York Yankees","Toronto Blue Jays","hitter",0.3055,1.2445,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",45
"batter_tb_2plus","2+ total bases","823831","683083","Nasim Nuñez","Washington Nationals","Miami Marlins","hitter",0.298,1.073,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",46
"batter_tb_2plus","2+ total bases","823509","806146","George Lombard Jr.","New York Yankees","Toronto Blue Jays","hitter",0.2955,1.1985,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",47
"batter_tb_2plus","2+ total bases","823509","665862","Jazz Chisholm Jr.","New York Yankees","Toronto Blue Jays","hitter",0.2835,1.2025,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",48
"batter_tb_2plus","2+ total bases","823509","664702","Myles Straw","Toronto Blue Jays","New York Yankees","hitter",0.283,1.083,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",49
"batter_tb_2plus","2+ total bases","823509","682987","Spencer Jones","New York Yankees","Toronto Blue Jays","hitter",0.2755,1.2645,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",50
"batter_tb_2plus","2+ total bases","823509","807727","Charles McAdoo","Toronto Blue Jays","New York Yankees","hitter",0.2665,1.228,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",51
"batter_tb_2plus","2+ total bases","823743","663586","Austin Riley","Atlanta Braves","Milwaukee Brewers","hitter",0.2595,1.051,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",52
"batter_tb_2plus","2+ total bases","823509","676609","José Caballero","New York Yankees","Toronto Blue Jays","hitter",0.244,1.02,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",53
"batter_tb_2plus","2+ total bases","823509","669224","Austin Wells","New York Yankees","Toronto Blue Jays","hitter",0.181,0.805,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",54
"batter_tb_3plus","3+ total bases","823831","665052","Griffin Conine","Miami Marlins","Washington Nationals","hitter",0.3325,2.175,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",1
"batter_tb_3plus","3+ total bases","823831","672640","Otto Lopez","Miami Marlins","Washington Nationals","hitter",0.3185,1.9965,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",2
"batter_tb_3plus","3+ total bases","823831","683357","Owen Caissie","Miami Marlins","Washington Nationals","hitter",0.3075,1.9265,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",3
"batter_tb_3plus","3+ total bases","823831","681715","Heriberto Hernández","Miami Marlins","Washington Nationals","hitter",0.2685,1.7665,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",4
"batter_tb_3plus","3+ total bases","823743","621566","Matt Olson","Atlanta Braves","Milwaukee Brewers","hitter",0.261,1.6635,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",5
"batter_tb_3plus","3+ total bases","823743","694192","Jackson Chourio","Milwaukee Brewers","Atlanta Braves","hitter",0.251,1.716,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",6
"batter_tb_3plus","3+ total bases","823509","700250","Ben Rice","New York Yankees","Toronto Blue Jays","hitter",0.248,1.58,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",7
"batter_tb_3plus","3+ total bases","823831","669364","Xavier Edwards","Miami Marlins","Washington Nationals","hitter",0.248,1.705,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",8
"batter_tb_3plus","3+ total bases","823831","695734","Daylen Lile","Washington Nationals","Miami Marlins","hitter",0.245,1.6645,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",9
"batter_tb_3plus","3+ total bases","823509","671277","Luis García Jr.","New York Yankees","Toronto Blue Jays","hitter",0.2425,1.5735,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",10
"batter_tb_3plus","3+ total bases","823509","672960","Kazuma Okamoto","Toronto Blue Jays","New York Yankees","hitter",0.242,1.5225,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",11
"batter_tb_3plus","3+ total bases","823831","665923","Esteury Ruiz","Miami Marlins","Washington Nationals","hitter",0.24,1.588,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",12
"batter_tb_3plus","3+ total bases","823831","691781","Brady House","Washington Nationals","Miami Marlins","hitter",0.2395,1.5885,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",13
"batter_tb_3plus","3+ total bases","823743","671739","Michael Harris II","Atlanta Braves","Milwaukee Brewers","hitter",0.2365,1.6425,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",14
"batter_tb_3plus","3+ total bases","823743","641343","Jake Bauers","Milwaukee Brewers","Atlanta Braves","hitter",0.2345,1.5715,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",15
"batter_tb_3plus","3+ total bases","823831","691788","Joe Mack","Miami Marlins","Washington Nationals","hitter",0.2335,1.6215,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",16
"batter_tb_3plus","3+ total bases","823509","703520","Brett Bateman","Toronto Blue Jays","New York Yankees","hitter",0.232,1.5475,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",17
"batter_tb_3plus","3+ total bases","823743","668930","Brice Turang","Milwaukee Brewers","Atlanta Braves","hitter",0.2285,1.5575,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",18
"batter_tb_3plus","3+ total bases","823743","683734","Andrew Vaughn","Milwaukee Brewers","Atlanta Braves","hitter",0.2235,1.5255,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",19
"batter_tb_3plus","3+ total bases","823831","691594","Javier Sanoja","Miami Marlins","Washington Nationals","hitter",0.2235,1.5065,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",20
"batter_tb_3plus","3+ total bases","823509","543807","George Springer","Toronto Blue Jays","New York Yankees","hitter",0.214,1.473,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",21
