"game_id","team_side","batting_order","batter_id","batter_name","batter_team","pitcher_id","pitcher_name","pitcher_team","batter_hand","pitcher_hand","batter_pa","pitcher_bf","batter_split_pa","pitcher_split_bf","batter_form_confidence","pitcher_form_confidence","p_BB","p_HBP","p_K","p_1B","p_2B","p_3B","p_HR","p_OUT","p_hit","p_xbh","p_on_base","estimated_woba","probability_sum","matchup_reliability","input_status","model_version","simulation_weight","throws","pitcher_role","availability_score"
"824568","away",6,"665862","Jazz Chisholm Jr.","New York Yankees","622554","Seranthony Domínguez","Chicago White Sox","L","R",400,158,268,80,0.286,0,0.134410778807547,0.00617449200465118,0.320221594432767,0.09726901273344,0.0357199975366867,0.000527350548905034,0.0464124517039668,0.359264322232036,0.179928812522999,0.0826597997895585,0.320514083335197,0.32119029455274,1,52.9699210721339,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1",0.855555555555556,"R","reliever",0.855555555555556
"824568","away",6,"665862","Jazz Chisholm Jr.","New York Yankees","670950","Trevor Richards","Chicago White Sox","L","R",400,185,268,88,0.286,0.301,0.0758094174278988,0.00141521967871452,0.309968950525499,0.090112220314781,0.0277253023461762,0.00100295427404079,0.0597189528124797,0.43424698262041,0.178559429747478,0.0884472094326967,0.255784066854091,0.288605288800778,1,54.644581536777,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1",0.838888888888889,"R","reliever",0.838888888888889
"824568","away",6,"665862","Jazz Chisholm Jr.","New York Yankees","669684","Chris Murphy","Chicago White Sox","L","L",400,119,132,63,0.286,0.174,0.0831397023312394,0.00367567314247578,0.338820583082551,0.109816048861683,0.0364440426926765,0.00930700036791802,0.0300945401771519,0.388702409344304,0.185661632099429,0.0758455832377464,0.272477007573144,0.276850561538365,1,47.3514721062849,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1",0.816666666666667,"L","reliever",0.816666666666667
"824568","away",6,"665862","Jazz Chisholm Jr.","New York Yankees","656794","Sean Newcomb","Chicago White Sox","L","L",400,237,132,103,0.286,0.18,0.0738171668164155,0.00532070439420426,0.31662173685079,0.127783701430954,0.0264541310926639,0.0418677713583862,0.0119367853876693,0.396198002668917,0.208042389269674,0.0802586878387193,0.287180260480293,0.289324194029595,1,54.8467834878946,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1",0.755555555555556,"L","reliever",0.755555555555556
"824568","away",7,"683011","Anthony Volpe","New York Yankees","691799","Grant Taylor","Chicago White Sox","R","R",184,219,103,101,0.2,0.174,0.104547489520343,0.000954708232556915,0.321712892072342,0.144212467447815,0.042959807761003,0.000711716443459671,0.0073137739110241,0.377587144611457,0.195197765563302,0.0509852981154868,0.300699963316201,0.268813253887154,1,46.5939725279054,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1",0.905555555555556,"R","reliever",0.905555555555556
"824568","away",7,"683011","Anthony Volpe","New York Yankees","663542","Bryan Hudson","Chicago White Sox","R","L",184,195,81,110,0.2,0.174,0.0850113423185342,0.00666530690517602,0.203690077246732,0.169147958032719,0.0367444503482008,0.00229411264445198,0.00845683758209408,0.487989914922091,0.216643358607466,0.0474954005747468,0.308320007831176,0.278447227937431,1,45.0272468331906,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1",0.866666666666667,"L","reliever",0.866666666666667
"824568","away",7,"683011","Anthony Volpe","New York Yankees","622554","Seranthony Domínguez","Chicago White Sox","R","R",184,158,103,78,0.2,0,0.156158587587154,0.00207505437844342,0.285742014685674,0.141336396466922,0.0240467020871006,0.000923283221982879,0.0116532983710823,0.378064663201641,0.177959680147087,0.0366232836801657,0.336193322112685,0.28830085561868,1,42.864617489464,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1",0.855555555555556,"R","reliever",0.855555555555556
"824568","away",7,"683011","Anthony Volpe","New York Yankees","670950","Trevor Richards","Chicago White Sox","R","R",184,185,103,97,0.2,0.301,0.0955672290442058,0.00106202589037645,0.284637539702327,0.150484744721809,0.0440931557301127,0.0047172659807718,0.0113290720753284,0.408108966855069,0.210624238508022,0.060139493786213,0.307253493442604,0.283938504943519,1,44.9862606481254,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1",0.838888888888889,"R","reliever",0.838888888888889
"824568","away",7,"683011","Anthony Volpe","New York Yankees","669684","Chris Murphy","Chicago White Sox","R","L",184,119,81,56,0.2,0.174,0.111762914234145,0.00692947484762097,0.216073775023481,0.149920894972114,0.0526433125145924,0.0186352480256457,0.00949837881999028,0.434536001562411,0.230697834332342,0.0807769393602283,0.349390223414108,0.327476456153589,1,38.5970384362898,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1",0.816666666666667,"L","reliever",0.816666666666667
"824568","away",7,"683011","Anthony Volpe","New York Yankees","656794","Sean Newcomb","Chicago White Sox","R","L",184,237,81,134,0.2,0.18,0.0806694594637994,0.00639899457706429,0.222669280531707,0.139541428325054,0.0368733976424058,0.0361221673301383,0.00919424918629779,0.468531022943534,0.221731242483895,0.0821898141588419,0.308799696524759,0.303619695027612,1,47.4623635558239,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1",0.755555555555556,"L","reliever",0.755555555555556
"824568","away",8,"641857","Ryan McMahon","New York Yankees","691799","Grant Taylor","Chicago White Sox","L","R",255,219,202,118,0.219,0.174,0.065172285534776,0.000738786435886642,0.398391923164159,0.0936171108272075,0.0334206975089383,0.000161898147617235,0.0258067269195255,0.38269057146189,0.153006433403289,0.059389322576081,0.218917505373951,0.221449607910389,1,52.5086738606297,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1",0.905555555555556,"R","reliever",0.905555555555556
"824568","away",8,"641857","Ryan McMahon","New York Yankees","663542","Bryan Hudson","Chicago White Sox","L","L",255,195,53,85,0.219,0.174,0.0839710268957223,0.0129827315603947,0.307276766026164,0.153921814594153,0.034321385806124,0.000379885141595045,0.0134393817278387,0.393707008248007,0.202062467269711,0.0481406526755577,0.299016225725828,0.272903068617825,1,45.49018397333,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1",0.866666666666667,"L","reliever",0.866666666666667
"824568","away",8,"641857","Ryan McMahon","New York Yankees","622554","Seranthony Domínguez","Chicago White Sox","L","R",255,158,202,80,0.219,0,0.0963937861620062,0.00411333709405036,0.320382555654095,0.0995158887743684,0.0390705449324902,0.000230257922738213,0.0450801155403682,0.395213513919883,0.183896807169965,0.0843809183955966,0.284403930426021,0.296465007592844,1,48.289019766469,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1",0.855555555555556,"R","reliever",0.855555555555556
"824568","away",8,"641857","Ryan McMahon","New York Yankees","670950","Trevor Richards","Chicago White Sox","L","R",255,185,202,88,0.219,0.301,0.0530881115468953,0.000920610882930084,0.302827711773201,0.0900245139057505,0.029612393746323,0.000427617519250664,0.0566398207289278,0.466459219896721,0.176704345900252,0.0866798319945015,0.230713068330077,0.267747700280744,1,49.9636802311121,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1",0.838888888888889,"R","reliever",0.838888888888889
"824568","away",8,"641857","Ryan McMahon","New York Yankees","669684","Chris Murphy","Chicago White Sox","L","L",255,119,53,63,0.219,0.174,0.0918866669609328,0.0148911512076055,0.292302418954036,0.111633617085931,0.0430355568052778,0.00106486393248626,0.0211392164472776,0.424046508606453,0.176873254270973,0.0652396371850417,0.283651072439511,0.26987611534039,1,40.3955353675257,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1",0.816666666666667,"L","reliever",0.816666666666667
"824568","away",8,"641857","Ryan McMahon","New York Yankees","656794","Sean Newcomb","Chicago White Sox","L","L",255,237,53,103,0.219,0.18,0.0830088828348567,0.0219322750186904,0.277924295896356,0.132168454001294,0.0317846581049572,0.00487402097151173,0.00853123141398054,0.439776181758353,0.177358364491744,0.0451899104904494,0.282299522345291,0.253539830598453,1,47.8908467491353,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1",0.755555555555556,"L","reliever",0.755555555555556
"824568","away",9,"669224","Austin Wells","New York Yankees","691799","Grant Taylor","Chicago White Sox","L","R",245,219,169,118,0.2,0.174,0.107599720010958,0.00175881075950241,0.3596726245054,0.0982800707778734,0.0113955326162188,0.000188472654825856,0.0195827742702605,0.401521994404962,0.129446850319179,0.0311667795413052,0.238805381089639,0.215782466907794,1,51.5193461003137,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1",0.905555555555556,"R","reliever",0.905555555555556
"824568","away",9,"669224","Austin Wells","New York Yankees","663542","Bryan Hudson","Chicago White Sox","L","L",245,195,76,85,0.2,0.174,0.105382713434785,0.00564863818952683,0.268749715910501,0.115183753624721,0.0172798035097709,0.000352512130414282,0.0167796466407321,0.470623216559549,0.149595715905638,0.0344119622809172,0.26062706752995,0.233846759979649,1,46.3498119355071,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1",0.866666666666667,"L","reliever",0.866666666666667
"824568","away",9,"669224","Austin Wells","New York Yankees","622554","Seranthony Domínguez","Chicago White Sox","L","R",245,158,169,80,0.2,0,0.155247399481997,0.00955260034053047,0.282158297248867,0.101913040408932,0.0129955807770028,0.000261485828224122,0.0333697857053138,0.404501810209133,0.148539892719473,0.0466268523105408,0.313339892542,0.287277760770814,1,47.299692006153,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1",0.855555555555556,"R","reliever",0.855555555555556
"824568","away",9,"669224","Austin Wells","New York Yankees","670950","Trevor Richards","Chicago White Sox","L","R",245,185,169,88,0.2,0.301,0.0875845571841586,0.00219007192129605,0.273196131778678,0.0944393705286894,0.0100896175933178,0.000497443808919396,0.0429482263949871,0.489054580789954,0.147974658325914,0.0535352877972243,0.237749287431368,0.244729915517202,1,48.9743524707961,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1",0.838888888888889,"R","reliever",0.838888888888889
"824568","away",9,"669224","Austin Wells","New York Yankees","669684","Chris Murphy","Chicago White Sox","L","L",245,119,76,63,0.2,0.174,0.113397452388082,0.00637113548687859,0.251397865844068,0.0821479889630681,0.0213065089915321,0.000971687829329934,0.0259539398331248,0.498453420663916,0.130380125617055,0.0482321366539868,0.250148713492016,0.235225013213665,1,41.2551633297027,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1",0.816666666666667,"L","reliever",0.816666666666667
"824568","away",9,"669224","Austin Wells","New York Yankees","656794","Sean Newcomb","Chicago White Sox","L","L",245,237,76,103,0.2,0.18,0.102881996660151,0.00942402145530834,0.240059947717884,0.0976773267574725,0.015803978547553,0.00446667192604625,0.0105193800644645,0.519166676871121,0.128467357295536,0.0307900305380637,0.240773375410995,0.211438816223073,1,48.7504747113124,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1",0.755555555555556,"L","reliever",0.755555555555556
"824568","home",1,"805367","Chase Meidroth","Chicago White Sox","621112","Paul Blackburn","New York Yankees","R","R",438,228,314,106,0.31,0.259,0.0849360895616268,0.00699026342742231,0.201000853882737,0.174510063828919,0.0251197878314076,9.39255306537059e-05,0.0146720229245289,0.492676993012705,0.21439580011551,0.0398857362865901,0.306322153104559,0.277993574451784,1,58.334820103683,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1",0.944444444444444,"R","reliever",0.944444444444444
"824568","home",1,"805367","Chase Meidroth","Chicago White Sox","518585","Fernando Cruz","New York Yankees","R","R",438,193,314,91,0.31,0.206,0.112199326709244,0.0124492813073594,0.29863140577496,0.162572145022384,0.0366695482560094,0.00010891727747463,0.0139322766122016,0.363437099040368,0.213282887168069,0.0507107421456857,0.337931495184673,0.303088532371212,1,56.3248939932971,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1",0.883333333333333,"R","reliever",0.883333333333333
"824568","home",1,"805367","Chase Meidroth","Chicago White Sox","657612","Tim Hill","New York Yankees","R","L",438,168,124,68,0.31,0.174,0.071189706460053,0.00831618663095216,0.143914920750697,0.201555069207139,0.0503238194129072,0.000230799728940399,0.0322646445333781,0.492204853275933,0.284374332882365,0.0828192636752257,0.36388022597337,0.360090531895247,1,50.8500524234138,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1",0.866666666666667,"L","reliever",0.866666666666667
"824568","home",1,"805367","Chase Meidroth","Chicago White Sox","666808","Camilo Doval","New York Yankees","R","R",438,178,314,91,0.31,0.18,0.0929427083518313,0.0128338509002823,0.246557106718694,0.138560735549652,0.0270921446750912,0.000112721154175915,0.0205703112475639,0.46133042140271,0.186335912626482,0.047775177076831,0.292112471878596,0.270420718699891,1,55.6326617619096,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1",0.822222222222222,"R","reliever",0.822222222222222
"824568","home",1,"805367","Chase Meidroth","Chicago White Sox","642232","Ryan Yarbrough","New York Yankees","R","L",438,188,124,110,0.31,0.219,0.0686602319203025,0.00774842395774132,0.172211376675342,0.20441568346365,0.0504078251259912,0.000574449596773192,0.0143672282528469,0.481614781007353,0.269765186439261,0.0653495029756112,0.346173842317305,0.325120200038012,1,53.5422003301895,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1",0.716666666666667,"L","reliever",0.716666666666667
"824568","home",1,"805367","Chase Meidroth","Chicago White Sox","687396","Brent Headrick","New York Yankees","R","L",438,219,124,138,0.31,0.213,0.0740034164430054,0.00106083717235149,0.269586852273885,0.165828096787215,0.052092059425557,0.000305453804730148,0.00875189712270351,0.428371386970553,0.226977507140205,0.0611494103529907,0.302041760755562,0.280416860122219,1,55.7120986997661,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1",0.571111111111111,"L","reliever",0.571111111111111
"824568","home",2,"808959","Munetaka Murakami","Chicago White Sox","621112","Paul Blackburn","New York Yankees","L","R",309,228,214,122,0.346,0.259,0.170562743543736,0.00188571542886952,0.284372101223863,0.094695668353657,0.0138913928878595,0.000140066352296589,0.085242266127674,0.349210046082044,0.193969393721487,0.09927372536783,0.366417852694093,0.391158981912335,1,54.8200383050419,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1",0.944444444444444,"R","reliever",0.944444444444444
"824568","home",2,"808959","Munetaka Murakami","Chicago White Sox","518585","Fernando Cruz","New York Yankees","L","R",309,193,214,102,0.346,0.206,0.23575276077466,0.002662250228036,0.316029613980622,0.0736655904151231,0.0281764933253966,0.000159037038845162,0.0529395558537139,0.290614698383603,0.154940676633079,0.0812750862179557,0.393355687635775,0.371007401434065,1,52.7049658564643,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1",0.883333333333333,"R","reliever",0.883333333333333
"824568","home",2,"808959","Munetaka Murakami","Chicago White Sox","657612","Tim Hill","New York Yankees","L","L",309,168,95,100,0.346,0.174,0.118027295735693,0.00837118427951371,0.238787563376416,0.117050755830832,0.024542662404101,0.000302299987383108,0.0514651342076236,0.441453104178438,0.19336085242994,0.0763100965991077,0.319759332445146,0.324820160988736,1,48.4584692441946,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1",0.866666666666667,"L","reliever",0.866666666666667
"824568","home",2,"808959","Munetaka Murakami","Chicago White Sox","666808","Camilo Doval","New York Yankees","L","R",309,178,214,87,0.346,0.18,0.174825838484853,0.00308459421591448,0.273819493006897,0.120849493601391,0.0296741069076147,0.000181279603830454,0.0919326092626809,0.305632584916818,0.242637489375517,0.121787995774126,0.420547922076285,0.451061524124638,1,51.4283058967084,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1",0.822222222222222,"R","reliever",0.822222222222222
"824568","home",2,"808959","Munetaka Murakami","Chicago White Sox","642232","Ryan Yarbrough","New York Yankees","L","L",309,188,95,78,0.346,0.219,0.209604982286276,0.00482478083898129,0.252830246278432,0.090418464963627,0.0313098244191138,0.00325688612359701,0.0343881557093372,0.373366659380635,0.159373331215675,0.068954866252048,0.373803094340932,0.340694646757869,1,48.5111947798528,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1",0.716666666666667,"L","reliever",0.716666666666667
